key,prompt_id,domain,pair_words,source_words,rewrite_words,length_ratio,content_recall,entity_recall,number_recall,quality_rank_score,reason
sid:9457|doc:7500,frontier_consolidation_fwcompact_medium_009457,no_domain,24,14,10,0.7142857142857143,0.8333333333333334,1.0,1.0,0.9905047619047619,same_domain:no_domain
sid:16956|doc:9698,frontier_consolidation_fwcompact_medium_016956,no_domain,24,14,10,0.7142857142857143,0.8333333333333334,1.0,1.0,0.9905047619047619,same_domain:no_domain
sid:21370|doc:15784,frontier_consolidation_fwcompact_medium_021370,no_domain,31,18,13,0.7222222222222222,0.8333333333333334,1.0,1.0,0.9902666666666666,same_domain:no_domain
sid:33086|doc:3472,frontier_consolidation_fwcompact_medium_033086,no_domain,31,18,13,0.7222222222222222,0.8333333333333334,1.0,1.0,0.9902666666666666,same_domain:no_domain
sid:24800|doc:9937,frontier_consolidation_fwcompact_medium_024800,no_domain,31,18,13,0.7222222222222222,0.8333333333333334,1.0,1.0,0.9902666666666666,same_domain:no_domain
sid:11833|doc:1882,frontier_consolidation_fwcompact_medium_011833,no_domain,19,11,8,0.7272727272727273,0.8333333333333334,1.0,1.0,0.9901151515151515,same_domain:no_domain
sid:42012|doc:330,frontier_consolidation_fwcompact_medium_042012,no_domain,19,11,8,0.7272727272727273,0.8333333333333334,1.0,1.0,0.9901151515151515,same_domain:no_domain
sid:35494|doc:12040,frontier_consolidation_fwcompact_medium_035494,no_domain,45,26,19,0.7307692307692307,0.8333333333333334,1.0,1.0,0.9900102564102564,same_domain:no_domain
sid:52701|doc:15120,frontier_consolidation_fwcompact_medium_052701,no_domain,40,23,17,0.7391304347826086,0.8333333333333334,1.0,1.0,0.9897594202898551,same_domain:no_domain
sid:57005|doc:16872,frontier_consolidation_fwcompact_medium_057005,no_domain,18,12,6,0.5,0.8333333333333334,1.0,1.0,0.9897333333333332,same_domain:no_domain
sid:61114|doc:6036,frontier_consolidation_fwcompact_medium_061114,no_domain,21,14,7,0.5,0.8333333333333334,1.0,1.0,0.9897333333333332,same_domain:no_domain
sid:46941|doc:15564,frontier_consolidation_fwcompact_medium_046941,no_domain,44,25,19,0.76,0.8333333333333334,1.0,1.0,0.9891333333333333,same_domain:no_domain
sid:26776|doc:970,frontier_consolidation_fwcompact_medium_026776,no_domain,44,25,19,0.76,0.8333333333333334,1.0,1.0,0.9891333333333333,same_domain:no_domain
sid:54303|doc:10130,frontier_consolidation_fwcompact_medium_054303,no_domain,37,21,16,0.7619047619047619,0.8333333333333334,1.0,1.0,0.9890761904761904,same_domain:no_domain
sid:50715|doc:7787,frontier_consolidation_fwcompact_medium_050715,no_domain,30,17,13,0.7647058823529411,0.8333333333333334,1.0,1.0,0.9889921568627451,same_domain:no_domain
sid:12356|doc:10559,frontier_consolidation_fwcompact_medium_012356,no_domain,23,13,10,0.7692307692307693,0.8333333333333334,1.0,1.0,0.9888564102564102,same_domain:no_domain
sid:53097|doc:16724,frontier_consolidation_fwcompact_medium_053097,no_domain,23,13,10,0.7692307692307693,0.8333333333333334,1.0,1.0,0.9888564102564102,same_domain:no_domain
sid:57155|doc:6680,frontier_consolidation_fwcompact_medium_057155,no_domain,23,13,10,0.7692307692307693,0.8333333333333334,1.0,1.0,0.9888564102564102,same_domain:no_domain
sid:56670|doc:9131,frontier_consolidation_fwcompact_medium_056670,no_domain,23,13,10,0.7692307692307693,0.8333333333333334,1.0,1.0,0.9888564102564102,same_domain:no_domain
sid:18472|doc:9328,frontier_consolidation_fwcompact_medium_018472,no_domain,23,13,10,0.7692307692307693,0.8333333333333334,1.0,1.0,0.9888564102564102,same_domain:no_domain
sid:39469|doc:3257,frontier_consolidation_fwcompact_medium_039469,no_domain,22,15,7,0.4666666666666667,0.8333333333333334,1.0,1.0,0.9887333333333332,same_domain:no_domain
sid:41541|doc:7065,frontier_consolidation_fwcompact_medium_041541,no_domain,22,15,7,0.4666666666666667,0.8333333333333334,1.0,1.0,0.9887333333333332,same_domain:no_domain
sid:35245|doc:4059,frontier_consolidation_fwcompact_medium_035245,no_domain,32,18,14,0.7777777777777778,0.8333333333333334,1.0,1.0,0.9885999999999999,same_domain:no_domain
sid:38717|doc:9943,frontier_consolidation_fwcompact_medium_038717,no_domain,32,18,14,0.7777777777777778,0.8333333333333334,1.0,1.0,0.9885999999999999,same_domain:no_domain
sid:33102|doc:6091,frontier_consolidation_fwcompact_medium_033102,no_domain,19,13,6,0.46153846153846156,0.8333333333333334,1.0,1.0,0.9885794871794872,same_domain:no_domain
sid:29285|doc:7933,frontier_consolidation_fwcompact_medium_029285,no_domain,16,11,5,0.45454545454545453,0.8333333333333334,1.0,1.0,0.9883696969696969,same_domain:no_domain
sid:61015|doc:2753,frontier_consolidation_fwcompact_medium_061015,no_domain,25,14,11,0.7857142857142857,0.8333333333333334,1.0,1.0,0.9883619047619048,same_domain:no_domain
sid:56659|doc:7903,frontier_consolidation_fwcompact_medium_056659,no_domain,18,10,8,0.8,0.8333333333333334,1.0,1.0,0.9879333333333333,same_domain:no_domain
sid:38432|doc:13814,frontier_consolidation_fwcompact_medium_038432,no_domain,18,10,8,0.8,0.8333333333333334,1.0,1.0,0.9879333333333333,same_domain:no_domain
sid:8542|doc:16674,frontier_consolidation_fwcompact_medium_008542,no_domain,18,10,8,0.8,0.8333333333333334,1.0,1.0,0.9879333333333333,same_domain:no_domain
sid:22868|doc:13331,frontier_consolidation_fwcompact_medium_022868,no_domain,20,11,9,0.8181818181818182,0.8333333333333334,1.0,1.0,0.9873878787878787,same_domain:no_domain
sid:17574|doc:15454,frontier_consolidation_fwcompact_medium_017574,no_domain,20,11,9,0.8181818181818182,0.8333333333333334,1.0,1.0,0.9873878787878787,same_domain:no_domain
sid:52150|doc:6206,frontier_consolidation_fwcompact_medium_052150,no_domain,20,11,9,0.8181818181818182,0.8333333333333334,1.0,1.0,0.9873878787878787,same_domain:no_domain
sid:10293|doc:946,frontier_consolidation_fwcompact_medium_010293,no_domain,20,11,9,0.8181818181818182,0.8333333333333334,1.0,1.0,0.9873878787878787,same_domain:no_domain
sid:4168|doc:13397,frontier_consolidation_fwcompact_medium_004168,no_domain,40,22,18,0.8181818181818182,0.8333333333333334,1.0,1.0,0.9873878787878787,same_domain:no_domain
sid:9965|doc:2877,frontier_consolidation_fwcompact_medium_009965,no_domain,31,17,14,0.8235294117647058,0.8333333333333334,1.0,1.0,0.9872274509803921,same_domain:no_domain
sid:34129|doc:7818,frontier_consolidation_fwcompact_medium_034129,no_domain,22,12,10,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9869333333333333,same_domain:no_domain
sid:4967|doc:10098,frontier_consolidation_fwcompact_medium_004967,no_domain,21,15,6,0.4,0.8333333333333334,1.0,1.0,0.9867333333333332,same_domain:no_domain
sid:19804|doc:2426,frontier_consolidation_fwcompact_medium_019804,no_domain,26,14,12,0.8571428571428571,0.8333333333333334,1.0,1.0,0.9862190476190476,same_domain:no_domain
sid:23788|doc:3094,frontier_consolidation_fwcompact_medium_023788,no_domain,43,23,20,0.8695652173913043,0.8333333333333334,1.0,1.0,0.9858463768115941,same_domain:no_domain
sid:22074|doc:10760,frontier_consolidation_fwcompact_medium_022074,no_domain,36,19,17,0.8947368421052632,0.8333333333333334,1.0,1.0,0.9850912280701754,same_domain:no_domain
sid:17153|doc:176,frontier_consolidation_fwcompact_medium_017153,no_domain,36,19,17,0.8947368421052632,0.8333333333333334,1.0,1.0,0.9850912280701754,same_domain:no_domain
sid:54675|doc:4271,frontier_consolidation_fwcompact_medium_054675,no_domain,36,19,17,0.8947368421052632,0.8333333333333334,1.0,1.0,0.9850912280701754,same_domain:no_domain
sid:53131|doc:13225,frontier_consolidation_fwcompact_medium_053131,no_domain,19,10,9,0.9,0.8333333333333334,1.0,1.0,0.9849333333333333,same_domain:no_domain
sid:48259|doc:11639,frontier_consolidation_fwcompact_medium_048259,no_domain,19,10,9,0.9,0.8333333333333334,1.0,1.0,0.9849333333333333,same_domain:no_domain
sid:41071|doc:12580,frontier_consolidation_fwcompact_medium_041071,no_domain,19,10,9,0.9,0.8333333333333334,1.0,1.0,0.9849333333333333,same_domain:no_domain
sid:37748|doc:3787,frontier_consolidation_fwcompact_medium_037748,no_domain,19,10,9,0.9,0.8333333333333334,1.0,1.0,0.9849333333333333,same_domain:no_domain
sid:11184|doc:4557,frontier_consolidation_fwcompact_medium_011184,no_domain,19,10,9,0.9,0.8333333333333334,1.0,1.0,0.9849333333333333,same_domain:no_domain
sid:55458|doc:9370,frontier_consolidation_fwcompact_medium_055458,no_domain,19,10,9,0.9,0.8333333333333334,1.0,1.0,0.9849333333333333,same_domain:no_domain
sid:45932|doc:9948,frontier_consolidation_fwcompact_medium_045932,no_domain,19,10,9,0.9,0.8333333333333334,1.0,1.0,0.9849333333333333,same_domain:no_domain
sid:29099|doc:2255,frontier_consolidation_fwcompact_medium_029099,no_domain,21,11,10,0.9090909090909091,0.8333333333333334,1.0,1.0,0.984660606060606,same_domain:no_domain
sid:24932|doc:8957,frontier_consolidation_fwcompact_medium_024932,no_domain,21,11,10,0.9090909090909091,0.8333333333333334,1.0,1.0,0.984660606060606,same_domain:no_domain
sid:20212|doc:1888,frontier_consolidation_fwcompact_medium_020212,no_domain,25,13,12,0.9230769230769231,0.8333333333333334,1.0,1.0,0.9842410256410256,same_domain:no_domain
sid:39234|doc:9297,frontier_consolidation_fwcompact_medium_039234,no_domain,25,13,12,0.9230769230769231,0.8333333333333334,1.0,1.0,0.9842410256410256,same_domain:no_domain
sid:21258|doc:10120,frontier_consolidation_fwcompact_medium_021258,no_domain,27,14,13,0.9285714285714286,0.8333333333333334,1.0,1.0,0.9840761904761904,same_domain:no_domain
sid:8555|doc:16674,frontier_consolidation_fwcompact_medium_008555,no_domain,20,10,10,1.0,0.8333333333333334,1.0,1.0,0.9819333333333333,same_domain:no_domain
sid:57825|doc:2411,frontier_consolidation_fwcompact_medium_057825,no_domain,52,30,22,0.7333333333333333,0.8235294117647058,1.0,1.0,0.9801294117647058,same_domain:no_domain
sid:16270|doc:2066,frontier_consolidation_fwcompact_medium_016270,no_domain,36,22,14,0.6363636363636364,0.8181818181818182,1.0,1.0,0.977690909090909,same_domain:no_domain
sid:25958|doc:13738,frontier_consolidation_fwcompact_medium_025958,no_domain,35,21,14,0.6666666666666666,0.8181818181818182,1.0,1.0,0.9767818181818182,same_domain:no_domain
sid:21646|doc:6598,frontier_consolidation_fwcompact_medium_021646,no_domain,32,19,13,0.6842105263157895,0.8181818181818182,1.0,1.0,0.9762555023923445,same_domain:no_domain
sid:23413|doc:8549,frontier_consolidation_fwcompact_medium_023413,no_domain,32,19,13,0.6842105263157895,0.8181818181818182,1.0,1.0,0.9762555023923445,same_domain:no_domain
sid:27244|doc:11873,frontier_consolidation_fwcompact_medium_027244,no_domain,31,20,11,0.55,0.8181818181818182,1.0,1.0,0.9760818181818182,same_domain:no_domain
sid:18354|doc:11661,frontier_consolidation_fwcompact_medium_018354,no_domain,39,23,16,0.6956521739130435,0.8181818181818182,1.0,1.0,0.9759122529644269,same_domain:no_domain
sid:58987|doc:12619,frontier_consolidation_fwcompact_medium_058987,no_domain,36,21,15,0.7142857142857143,0.8181818181818182,1.0,1.0,0.9753532467532467,same_domain:no_domain
sid:52802|doc:8588,frontier_consolidation_fwcompact_medium_052802,no_domain,33,19,14,0.7368421052631579,0.8181818181818182,1.0,1.0,0.9746765550239234,same_domain:no_domain
sid:36393|doc:1150,frontier_consolidation_fwcompact_medium_036393,no_domain,30,17,13,0.7647058823529411,0.8181818181818182,1.0,1.0,0.97384064171123,same_domain:no_domain
sid:34411|doc:14376,frontier_consolidation_fwcompact_medium_034411,no_domain,29,16,13,0.8125,0.8181818181818182,1.0,1.0,0.9724068181818182,same_domain:no_domain
sid:60722|doc:14049,frontier_consolidation_fwcompact_medium_060722,no_domain,45,27,18,0.6666666666666666,0.8125,1.0,1.0,0.9711,same_domain:no_domain
sid:29578|doc:16666,frontier_consolidation_fwcompact_medium_029578,no_domain,64,41,23,0.5609756097560976,0.8235294117647058,0.8571428571428571,1.0,0.9703301086288173,same_domain:no_domain
sid:55399|doc:6213,frontier_consolidation_fwcompact_medium_055399,no_domain,32,17,15,0.8823529411764706,0.8181818181818182,1.0,1.0,0.9703112299465241,same_domain:no_domain
sid:2933|doc:16274,frontier_consolidation_fwcompact_medium_002933,no_domain,34,18,16,0.8888888888888888,0.8181818181818182,1.0,1.0,0.9701151515151515,same_domain:no_domain
sid:50041|doc:7373,frontier_consolidation_fwcompact_medium_050041,no_domain,59,34,25,0.7352941176470589,0.8125,1.0,1.0,0.9690411764705882,same_domain:no_domain
sid:29245|doc:1562,frontier_consolidation_fwcompact_medium_029245,no_domain,40,23,17,0.7391304347826086,0.8125,1.0,1.0,0.9689260869565217,same_domain:no_domain
sid:7120|doc:3438,frontier_consolidation_fwcompact_medium_007120,no_domain,37,19,18,0.9473684210526315,0.8181818181818182,1.0,1.0,0.9683607655502392,same_domain:no_domain
sid:44881|doc:13249,frontier_consolidation_fwcompact_medium_044881,no_domain,46,26,20,0.7692307692307693,0.8125,1.0,1.0,0.9680230769230769,same_domain:no_domain
sid:20493|doc:6621,frontier_consolidation_fwcompact_medium_020493,no_domain,50,28,22,0.7857142857142857,0.8125,1.0,1.0,0.9675285714285713,same_domain:no_domain
sid:7117|doc:3438,frontier_consolidation_fwcompact_medium_007117,no_domain,67,39,28,0.717948717948718,0.8095238095238095,1.0,1.0,0.9665853479853479,same_domain:no_domain
sid:36317|doc:7442,frontier_consolidation_fwcompact_medium_036317,no_domain,43,23,20,0.8695652173913043,0.8125,1.0,1.0,0.9650130434782608,same_domain:no_domain
sid:48035|doc:13052,frontier_consolidation_fwcompact_medium_048035,no_domain,21,13,8,0.6153846153846154,0.8,1.0,1.0,0.9598615384615384,same_domain:no_domain
sid:13528|doc:1917,frontier_consolidation_fwcompact_medium_013528,no_domain,26,16,10,0.625,0.8,1.0,1.0,0.95985,same_domain:no_domain
sid:32750|doc:7620,frontier_consolidation_fwcompact_medium_032750,no_domain,52,32,20,0.625,0.8,1.0,1.0,0.95985,same_domain:no_domain
sid:9959|doc:2877,frontier_consolidation_fwcompact_medium_009959,no_domain,37,23,14,0.6086956521739131,0.8,1.0,1.0,0.9596608695652173,same_domain:no_domain
sid:37035|doc:14781,frontier_consolidation_fwcompact_medium_037035,no_domain,49,30,19,0.6333333333333333,0.8,1.0,1.0,0.9596,same_domain:no_domain
sid:25899|doc:1946,frontier_consolidation_fwcompact_medium_025899,no_domain,18,11,7,0.6363636363636364,0.8,1.0,1.0,0.9595090909090909,same_domain:no_domain
sid:18846|doc:10132,frontier_consolidation_fwcompact_medium_018846,no_domain,18,11,7,0.6363636363636364,0.8,1.0,1.0,0.9595090909090909,same_domain:no_domain
sid:50320|doc:13655,frontier_consolidation_fwcompact_medium_050320,no_domain,18,11,7,0.6363636363636364,0.8,1.0,1.0,0.9595090909090909,same_domain:no_domain
sid:10630|doc:14593,frontier_consolidation_fwcompact_medium_010630,no_domain,18,11,7,0.6363636363636364,0.8,1.0,1.0,0.9595090909090909,same_domain:no_domain
sid:21767|doc:3342,frontier_consolidation_fwcompact_medium_021767,no_domain,18,11,7,0.6363636363636364,0.8,1.0,1.0,0.9595090909090909,same_domain:no_domain
sid:6976|doc:11014,frontier_consolidation_fwcompact_medium_006976,no_domain,16,10,6,0.6,0.8,1.0,1.0,0.9593999999999999,same_domain:no_domain
sid:48044|doc:13052,frontier_consolidation_fwcompact_medium_048044,no_domain,16,10,6,0.6,0.8,1.0,1.0,0.9593999999999999,same_domain:no_domain
sid:53118|doc:13225,frontier_consolidation_fwcompact_medium_053118,no_domain,16,10,6,0.6,0.8,1.0,1.0,0.9593999999999999,same_domain:no_domain
sid:58138|doc:13813,frontier_consolidation_fwcompact_medium_058138,no_domain,16,10,6,0.6,0.8,1.0,1.0,0.9593999999999999,same_domain:no_domain
sid:19636|doc:15242,frontier_consolidation_fwcompact_medium_019636,no_domain,16,10,6,0.6,0.8,1.0,1.0,0.9593999999999999,same_domain:no_domain
sid:1696|doc:15831,frontier_consolidation_fwcompact_medium_001696,no_domain,16,10,6,0.6,0.8,1.0,1.0,0.9593999999999999,same_domain:no_domain
sid:46473|doc:6958,frontier_consolidation_fwcompact_medium_046473,no_domain,16,10,6,0.6,0.8,1.0,1.0,0.9593999999999999,same_domain:no_domain
sid:47508|doc:8489,frontier_consolidation_fwcompact_medium_047508,no_domain,16,10,6,0.6,0.8,1.0,1.0,0.9593999999999999,same_domain:no_domain
sid:12847|doc:16522,frontier_consolidation_fwcompact_medium_012847,no_domain,41,25,16,0.64,0.8,1.0,1.0,0.9593999999999999,same_domain:no_domain
sid:60179|doc:5350,frontier_consolidation_fwcompact_medium_060179,no_domain,23,14,9,0.6428571428571429,0.8,1.0,1.0,0.9593142857142857,same_domain:no_domain
sid:40464|doc:3390,frontier_consolidation_fwcompact_medium_040464,no_domain,33,20,13,0.65,0.8,1.0,1.0,0.9591,same_domain:no_domain
sid:47515|doc:8489,frontier_consolidation_fwcompact_medium_047515,no_domain,19,12,7,0.5833333333333334,0.8,1.0,1.0,0.9589,same_domain:no_domain
sid:40273|doc:13536,frontier_consolidation_fwcompact_medium_040273,no_domain,19,12,7,0.5833333333333334,0.8,1.0,1.0,0.9589,same_domain:no_domain
sid:48169|doc:7073,frontier_consolidation_fwcompact_medium_048169,no_domain,30,19,11,0.5789473684210527,0.8,1.0,1.0,0.9587684210526315,same_domain:no_domain
sid:11643|doc:12910,frontier_consolidation_fwcompact_medium_011643,no_domain,20,12,8,0.6666666666666666,0.8,1.0,1.0,0.9586,same_domain:no_domain
sid:56599|doc:15954,frontier_consolidation_fwcompact_medium_056599,no_domain,20,12,8,0.6666666666666666,0.8,1.0,1.0,0.9586,same_domain:no_domain
sid:24928|doc:8957,frontier_consolidation_fwcompact_medium_024928,no_domain,20,12,8,0.6666666666666666,0.8,1.0,1.0,0.9586,same_domain:no_domain
sid:54371|doc:12016,frontier_consolidation_fwcompact_medium_054371,no_domain,25,15,10,0.6666666666666666,0.8,1.0,1.0,0.9586,same_domain:no_domain
sid:20852|doc:3024,frontier_consolidation_fwcompact_medium_020852,no_domain,25,15,10,0.6666666666666666,0.8,1.0,1.0,0.9586,same_domain:no_domain
sid:9327|doc:15725,frontier_consolidation_fwcompact_medium_009327,no_domain,22,14,8,0.5714285714285714,0.8,1.0,1.0,0.9585428571428571,same_domain:no_domain
sid:2140|doc:9985,frontier_consolidation_fwcompact_medium_002140,no_domain,22,14,8,0.5714285714285714,0.8,1.0,1.0,0.9585428571428571,same_domain:no_domain
sid:49402|doc:13003,frontier_consolidation_fwcompact_medium_049402,no_domain,37,22,15,0.6818181818181818,0.8,1.0,1.0,0.9581454545454545,same_domain:no_domain
sid:51872|doc:3325,frontier_consolidation_fwcompact_medium_051872,no_domain,37,22,15,0.6818181818181818,0.8,1.0,1.0,0.9581454545454545,same_domain:no_domain
sid:35446|doc:9651,frontier_consolidation_fwcompact_medium_035446,no_domain,37,22,15,0.6818181818181818,0.8,1.0,1.0,0.9581454545454545,same_domain:no_domain
sid:18676|doc:12073,frontier_consolidation_fwcompact_medium_018676,no_domain,32,19,13,0.6842105263157895,0.8,1.0,1.0,0.9580736842105263,same_domain:no_domain
sid:29824|doc:4001,frontier_consolidation_fwcompact_medium_029824,no_domain,32,19,13,0.6842105263157895,0.8,1.0,1.0,0.9580736842105263,same_domain:no_domain
sid:43903|doc:13224,frontier_consolidation_fwcompact_medium_043903,no_domain,28,18,10,0.5555555555555556,0.8,1.0,1.0,0.9580666666666666,same_domain:no_domain
sid:41726|doc:1517,frontier_consolidation_fwcompact_medium_041726,no_domain,22,13,9,0.6923076923076923,0.8,1.0,1.0,0.9578307692307692,same_domain:no_domain
sid:56972|doc:6416,frontier_consolidation_fwcompact_medium_056972,no_domain,22,13,9,0.6923076923076923,0.8,1.0,1.0,0.9578307692307692,same_domain:no_domain
sid:1840|doc:5272,frontier_consolidation_fwcompact_medium_001840,no_domain,61,36,25,0.6944444444444444,0.8,1.0,1.0,0.9577666666666667,same_domain:no_domain
sid:18908|doc:4408,frontier_consolidation_fwcompact_medium_018908,no_domain,17,11,6,0.5454545454545454,0.8,1.0,1.0,0.9577636363636364,same_domain:no_domain
sid:54752|doc:10567,frontier_consolidation_fwcompact_medium_054752,no_domain,17,11,6,0.5454545454545454,0.8,1.0,1.0,0.9577636363636364,same_domain:no_domain
sid:49272|doc:14411,frontier_consolidation_fwcompact_medium_049272,no_domain,17,11,6,0.5454545454545454,0.8,1.0,1.0,0.9577636363636364,same_domain:no_domain
sid:58588|doc:7273,frontier_consolidation_fwcompact_medium_058588,no_domain,54,35,19,0.5428571428571428,0.8,1.0,1.0,0.9576857142857143,same_domain:no_domain
sid:28958|doc:1714,frontier_consolidation_fwcompact_medium_028958,no_domain,17,10,7,0.7,0.8,1.0,1.0,0.9576,same_domain:no_domain
sid:52896|doc:2683,frontier_consolidation_fwcompact_medium_052896,no_domain,17,10,7,0.7,0.8,1.0,1.0,0.9576,same_domain:no_domain
sid:52869|doc:11181,frontier_consolidation_fwcompact_medium_052869,no_domain,17,10,7,0.7,0.8,1.0,1.0,0.9576,same_domain:no_domain
sid:4279|doc:15478,frontier_consolidation_fwcompact_medium_004279,no_domain,17,10,7,0.7,0.8,1.0,1.0,0.9576,same_domain:no_domain
sid:16653|doc:2981,frontier_consolidation_fwcompact_medium_016653,no_domain,17,10,7,0.7,0.8,1.0,1.0,0.9576,same_domain:no_domain
sid:24295|doc:4236,frontier_consolidation_fwcompact_medium_024295,no_domain,17,10,7,0.7,0.8,1.0,1.0,0.9576,same_domain:no_domain
sid:42051|doc:4537,frontier_consolidation_fwcompact_medium_042051,no_domain,17,10,7,0.7,0.8,1.0,1.0,0.9576,same_domain:no_domain
sid:24761|doc:15151,frontier_consolidation_fwcompact_medium_024761,no_domain,20,13,7,0.5384615384615384,0.8,1.0,1.0,0.9575538461538461,same_domain:no_domain
sid:33948|doc:5798,frontier_consolidation_fwcompact_medium_033948,no_domain,20,13,7,0.5384615384615384,0.8,1.0,1.0,0.9575538461538461,same_domain:no_domain
sid:44284|doc:10051,frontier_consolidation_fwcompact_medium_044284,no_domain,43,28,15,0.5357142857142857,0.8,1.0,1.0,0.9574714285714285,same_domain:no_domain
sid:38589|doc:6824,frontier_consolidation_fwcompact_medium_038589,no_domain,29,17,12,0.7058823529411765,0.8,1.0,1.0,0.9574235294117647,same_domain:no_domain
sid:39622|doc:2071,frontier_consolidation_fwcompact_medium_039622,no_domain,24,14,10,0.7142857142857143,0.8,1.0,1.0,0.9571714285714286,same_domain:no_domain
sid:17403|doc:15522,frontier_consolidation_fwcompact_medium_017403,no_domain,31,18,13,0.7222222222222222,0.8,1.0,1.0,0.9569333333333333,same_domain:no_domain
sid:24517|doc:7321,frontier_consolidation_fwcompact_medium_024517,no_domain,19,11,8,0.7272727272727273,0.8,1.0,1.0,0.9567818181818182,same_domain:no_domain
sid:17225|doc:10754,frontier_consolidation_fwcompact_medium_017225,no_domain,19,11,8,0.7272727272727273,0.8,1.0,1.0,0.9567818181818182,same_domain:no_domain
sid:3441|doc:13786,frontier_consolidation_fwcompact_medium_003441,no_domain,19,11,8,0.7272727272727273,0.8,1.0,1.0,0.9567818181818182,same_domain:no_domain
sid:56362|doc:14294,frontier_consolidation_fwcompact_medium_056362,no_domain,19,11,8,0.7272727272727273,0.8,1.0,1.0,0.9567818181818182,same_domain:no_domain
sid:57328|doc:16877,frontier_consolidation_fwcompact_medium_057328,no_domain,19,11,8,0.7272727272727273,0.8,1.0,1.0,0.9567818181818182,same_domain:no_domain
sid:55280|doc:6858,frontier_consolidation_fwcompact_medium_055280,no_domain,19,11,8,0.7272727272727273,0.8,1.0,1.0,0.9567818181818182,same_domain:no_domain
sid:29343|doc:7026,frontier_consolidation_fwcompact_medium_029343,no_domain,19,11,8,0.7272727272727273,0.8,1.0,1.0,0.9567818181818182,same_domain:no_domain
sid:39587|doc:4930,frontier_consolidation_fwcompact_medium_039587,no_domain,26,15,11,0.7333333333333333,0.8,1.0,1.0,0.9566,same_domain:no_domain
sid:31444|doc:9717,frontier_consolidation_fwcompact_medium_031444,no_domain,26,15,11,0.7333333333333333,0.8,1.0,1.0,0.9566,same_domain:no_domain
sid:60590|doc:1192,frontier_consolidation_fwcompact_medium_060590,no_domain,33,19,14,0.7368421052631579,0.8,1.0,1.0,0.9564947368421052,same_domain:no_domain
sid:37276|doc:11834,frontier_consolidation_fwcompact_medium_037276,no_domain,18,12,6,0.5,0.8,1.0,1.0,0.9563999999999999,same_domain:no_domain
sid:11955|doc:9420,frontier_consolidation_fwcompact_medium_011955,no_domain,21,12,9,0.75,0.8,1.0,1.0,0.9561,same_domain:no_domain
sid:11905|doc:4752,frontier_consolidation_fwcompact_medium_011905,no_domain,28,16,12,0.75,0.8,1.0,1.0,0.9561,same_domain:no_domain
sid:39716|doc:12180,frontier_consolidation_fwcompact_medium_039716,no_domain,35,20,15,0.75,0.8,1.0,1.0,0.9561,same_domain:no_domain
sid:58141|doc:13813,frontier_consolidation_fwcompact_medium_058141,no_domain,44,25,19,0.76,0.8,1.0,1.0,0.9558,same_domain:no_domain
sid:52173|doc:6013,frontier_consolidation_fwcompact_medium_052173,no_domain,37,21,16,0.7619047619047619,0.8,1.0,1.0,0.9557428571428571,same_domain:no_domain
sid:333|doc:134,frontier_consolidation_fwcompact_medium_000333,no_domain,30,17,13,0.7647058823529411,0.8,1.0,1.0,0.9556588235294118,same_domain:no_domain
sid:19718|doc:3252,frontier_consolidation_fwcompact_medium_019718,no_domain,23,13,10,0.7692307692307693,0.8,1.0,1.0,0.9555230769230769,same_domain:no_domain
sid:29465|doc:9538,frontier_consolidation_fwcompact_medium_029465,no_domain,23,13,10,0.7692307692307693,0.8,1.0,1.0,0.9555230769230769,same_domain:no_domain
sid:13982|doc:2039,frontier_consolidation_fwcompact_medium_013982,no_domain,39,22,17,0.7727272727272727,0.8,1.0,1.0,0.9554181818181818,same_domain:no_domain
sid:28012|doc:16641,frontier_consolidation_fwcompact_medium_028012,no_domain,16,11,5,0.45454545454545453,0.8,1.0,1.0,0.9550363636363636,same_domain:no_domain
sid:36059|doc:8003,frontier_consolidation_fwcompact_medium_036059,no_domain,16,11,5,0.45454545454545453,0.8,1.0,1.0,0.9550363636363636,same_domain:no_domain
sid:27716|doc:5228,frontier_consolidation_fwcompact_medium_027716,no_domain,25,14,11,0.7857142857142857,0.8,1.0,1.0,0.9550285714285713,same_domain:no_domain
sid:5921|doc:8511,frontier_consolidation_fwcompact_medium_005921,no_domain,25,14,11,0.7857142857142857,0.8,1.0,1.0,0.9550285714285713,same_domain:no_domain
sid:47949|doc:6350,frontier_consolidation_fwcompact_medium_047949,no_domain,18,10,8,0.8,0.8,1.0,1.0,0.9546,same_domain:no_domain
sid:16164|doc:2193,frontier_consolidation_fwcompact_medium_016164,no_domain,18,10,8,0.8,0.8,1.0,1.0,0.9546,same_domain:no_domain
sid:60745|doc:9299,frontier_consolidation_fwcompact_medium_060745,no_domain,18,10,8,0.8,0.8,1.0,1.0,0.9546,same_domain:no_domain
sid:10078|doc:8648,frontier_consolidation_fwcompact_medium_010078,no_domain,27,15,12,0.8,0.8,1.0,1.0,0.9546,same_domain:no_domain
sid:20040|doc:5208,frontier_consolidation_fwcompact_medium_020040,no_domain,45,25,20,0.8,0.8,1.0,1.0,0.9546,same_domain:no_domain
sid:3741|doc:2652,frontier_consolidation_fwcompact_medium_003741,no_domain,29,16,13,0.8125,0.8,1.0,1.0,0.954225,same_domain:no_domain
