i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start
3121,edit:frontier_consolidation_fwcompact_medium_010328:0:26-29,row:2476,compact_edit,content,abb,7150,9.713269233703613,0,674,0.010825359262526035,1,1,7.844888687133789,0,477,0p4_0p6,0.5,0.5,frontier_consolidation_fwcompact_medium_025554,1244,12062,752476,0p4_0p6,frontier_consolidation_fwcompact_medium_010328,10,2476,21,29,26
3122,edit:frontier_consolidation_fwcompact_medium_040126:0:128-132,row:2255,compact_edit,content,ains,1708,4.9635009765625,0,21,4.700904846191406,0,19,5.069551944732666,0,24,0p2_0p4,0.3333333333333333,0.34782608695652173,frontier_consolidation_fwcompact_medium_046266,1323,13241,752255,lt0p4,frontier_consolidation_fwcompact_medium_040126,21,2255,35,132,128
3123,edit:frontier_consolidation_fwcompact_medium_051640:0:76-79,row:925,compact_edit,content,arm,3988,7.673154354095459,0,398,10.651169776916504,0,215,7.940155029296875,0,530,0p4_0p6,0.4375,0.42105263157894735,frontier_consolidation_fwcompact_medium_044824,45,5986,750925,0p4_0p6,frontier_consolidation_fwcompact_medium_051640,15,925,23,79,76
3124,edit:frontier_consolidation_fwcompact_medium_051898:0:0-9,row:1768,compact_edit,content,Sometimes,5600,9.000457763671875,0,530,10.617311477661133,0,958,11.678232192993164,0,2728,0p2_0p4,0.3076923076923077,0.4117647058823529,frontier_consolidation_fwcompact_medium_031752,707,6377,751768,0p4_0p6,frontier_consolidation_fwcompact_medium_051898,13,1768,29,9,0
3125,edit:frontier_consolidation_fwcompact_medium_039093:0:22-24,row:1504,compact_edit,content,ph,1008,5.184938430786133,0,30,0.009381968528032303,1,1,5.5325927734375,0,36,0p4_0p6,0.5,0.47619047619047616,frontier_consolidation_fwcompact_medium_032629,502,473,751504,0p4_0p6,frontier_consolidation_fwcompact_medium_039093,15,1504,26,24,22
3126,edit:frontier_consolidation_fwcompact_medium_039721:0:65-66,row:2764,compact_edit,content,C,39,9.842813491821289,0,798,0.07991751283407211,1,1,10.477208137512207,0,1135,0p2_0p4,0.25,0.4666666666666667,frontier_consolidation_fwcompact_medium_032613,1477,1047,752764,0p4_0p6,frontier_consolidation_fwcompact_medium_039721,14,2764,22,66,65
3127,edit:frontier_consolidation_fwcompact_medium_004526:0:75-77,row:620,compact_edit,content,ts,1028,9.138461112976074,0,61,11.273088455200195,0,2248,8.198287963867188,0,24,0p2_0p4,0.23809523809523808,0.6666666666666666,frontier_consolidation_fwcompact_medium_036710,2931,16305,750620,0p6_0p8,frontier_consolidation_fwcompact_medium_004526,21,620,36,77,75
3128,edit:frontier_consolidation_fwcompact_medium_032445:0:0-1,row:506,compact_edit,content,B,298,6.784794807434082,0,131,8.248143196105957,0,67,7.263040542602539,0,239,0p2_0p4,0.2,0.7142857142857143,frontier_consolidation_fwcompact_medium_039099,2447,16139,750506,0p6_0p8,frontier_consolidation_fwcompact_medium_032445,15,506,25,1,0
3129,edit:frontier_consolidation_fwcompact_medium_003475:0:0-3,row:280,compact_edit,content,Pre,6322,8.868786811828613,0,871,7.571209907531738,0,298,8.451821327209473,0,774,0p4_0p6,0.5625,0.5555555555555556,frontier_consolidation_fwcompact_medium_028867,1554,624,750280,0p4_0p6,frontier_consolidation_fwcompact_medium_003475,16,280,36,3,0
3130,edit:frontier_consolidation_fwcompact_medium_051855:0:69-72,row:2448,compact_edit,content,ues,1460,6.328019142150879,0,90,0.1620674580335617,1,1,6.27848482131958,0,100,0p2_0p4,0.3,0.7,frontier_consolidation_fwcompact_medium_013674,1462,3325,752448,0p6_0p8,frontier_consolidation_fwcompact_medium_051855,10,2448,16,72,69
3131,edit:frontier_consolidation_fwcompact_medium_021680:0:18-21,row:2950,compact_edit,content,key,1873,6.039154052734375,0,54,0.013805145397782326,1,1,6.685454368591309,0,100,0p4_0p6,0.46153846153846156,0.4,frontier_consolidation_fwcompact_medium_005343,1611,16915,752950,0p4_0p6,frontier_consolidation_fwcompact_medium_021680,13,2950,28,21,18
3132,edit:frontier_consolidation_fwcompact_medium_000475:0:43-44,row:2864,compact_edit,content,R,54,3.7242512702941895,0,3,0.009753075428307056,1,1,3.325449228286743,1,1,0p4_0p6,0.4444444444444444,0.45454545454545453,frontier_consolidation_fwcompact_medium_031144,984,1931,752864,0p4_0p6,frontier_consolidation_fwcompact_medium_000475,18,2864,35,44,43
3133,edit:frontier_consolidation_fwcompact_medium_043581:0:80-83,row:2701,compact_edit,content,ble,616,8.604021072387695,0,710,7.867863655090332,0,463,7.805117130279541,0,468,0p4_0p6,0.45454545454545453,0.4375,frontier_consolidation_fwcompact_medium_049817,1434,6797,752701,0p4_0p6,frontier_consolidation_fwcompact_medium_043581,11,2701,23,83,80
3134,edit:frontier_consolidation_fwcompact_medium_011604:0:42-43,row:963,compact_edit,content,3,23,0.12733273208141327,1,1,0.010307885706424713,1,1,0.10176918655633926,1,1,0p2_0p4,0.3684210526315789,0.7692307692307693,frontier_consolidation_fwcompact_medium_046804,121,6226,750963,0p6_0p8,frontier_consolidation_fwcompact_medium_011604,19,963,26,43,42
3135,edit:frontier_consolidation_fwcompact_medium_011466:0:120-123,row:1126,compact_edit,content,ils,3286,5.984564781188965,0,54,3.4634969234466553,0,2,5.593864440917969,0,47,0p4_0p6,0.47619047619047616,0.4,frontier_consolidation_fwcompact_medium_030691,1409,1827,751126,0p4_0p6,frontier_consolidation_fwcompact_medium_011466,21,1126,31,123,120
3136,edit:frontier_consolidation_fwcompact_medium_022979:0:61-65,row:1713,compact_edit,content,ever,933,10.87916088104248,0,3154,0.15916964411735535,1,1,10.066474914550781,0,2316,0p2_0p4,0.3333333333333333,0.5555555555555556,frontier_consolidation_fwcompact_medium_040450,667,8269,751713,0p4_0p6,frontier_consolidation_fwcompact_medium_022979,15,1713,25,65,61
3137,edit:frontier_consolidation_fwcompact_medium_047931:0:75-80,row:640,compact_edit,content,ences,2950,7.294586181640625,0,284,5.066594123840332,0,16,6.478932857513428,0,111,0p4_0p6,0.5,0.375,frontier_consolidation_fwcompact_medium_059685,615,4671,750640,lt0p4,frontier_consolidation_fwcompact_medium_047931,12,640,23,80,75
3138,edit:frontier_consolidation_fwcompact_medium_059275:0:85-87,row:665,compact_edit,content,'s,249,1.4089252948760986,0,2,1.16614830493927,1,1,1.6611883640289307,1,1,0p2_0p4,0.2631578947368421,0.5454545454545454,frontier_consolidation_fwcompact_medium_013848,2818,6663,750665,0p4_0p6,frontier_consolidation_fwcompact_medium_059275,19,665,30,87,85
3139,edit:frontier_consolidation_fwcompact_medium_005102:0:33-37,row:50,compact_edit,content,ions,661,5.951999664306641,0,53,0.20706148445606232,1,1,4.466279029846191,0,13,0p2_0p4,0.21428571428571427,0.5,frontier_consolidation_fwcompact_medium_042408,2424,16272,750050,0p4_0p6,frontier_consolidation_fwcompact_medium_005102,14,50,28,37,33
3140,edit:frontier_consolidation_fwcompact_medium_043423:0:1-6,row:1008,compact_edit,content,ouses,9263,7.626629829406738,0,384,6.845545768737793,0,44,13.668790817260742,0,3654,0p4_0p6,0.5384615384615384,0.42105263157894735,frontier_consolidation_fwcompact_medium_044519,132,7277,751008,0p4_0p6,frontier_consolidation_fwcompact_medium_043423,13,1008,24,6,1
3141,edit:frontier_consolidation_fwcompact_medium_021915:0:167-170,row:2269,compact_edit,content,als,857,12.968896865844727,0,5513,6.786993026733398,0,144,13.547889709472656,0,6768,0p2_0p4,0.3333333333333333,0.6190476190476191,frontier_consolidation_fwcompact_medium_006160,2260,16954,752269,0p6_0p8,frontier_consolidation_fwcompact_medium_021915,21,2269,36,170,167
3142,edit:frontier_consolidation_fwcompact_medium_001810:0:11-14,row:2125,compact_edit,content,ven,506,5.236509799957275,0,32,0.005021341610699892,1,1,5.025442123413086,0,12,0p4_0p6,0.4,0.875,frontier_consolidation_fwcompact_medium_029716,447,1070,752125,ge0p8,frontier_consolidation_fwcompact_medium_001810,10,2125,15,14,11
3143,edit:frontier_consolidation_fwcompact_medium_034431:0:130-133,row:2127,compact_edit,content,own,467,11.334935188293457,0,5526,11.86846923828125,0,5648,8.482840538024902,0,1061,0p2_0p4,0.36363636363636365,0.5652173913043478,frontier_consolidation_fwcompact_medium_060875,1629,14412,752127,0p4_0p6,frontier_consolidation_fwcompact_medium_034431,22,2127,38,133,130
3144,edit:frontier_consolidation_fwcompact_medium_018912:0:147-151,row:176,compact_edit,content,ists,1441,8.994993209838867,0,1045,9.563998222351074,0,1303,9.154132843017578,0,1251,0p2_0p4,0.2631578947368421,0.3888888888888889,frontier_consolidation_fwcompact_medium_048756,1181,4408,750176,lt0p4,frontier_consolidation_fwcompact_medium_018912,19,176,26,151,147
3145,edit:frontier_consolidation_fwcompact_medium_040802:0:21-26,row:946,compact_edit,content,icide,5841,6.703862190246582,0,115,8.504865646362305,0,592,8.197744369506836,0,296,0p2_0p4,0.29411764705882354,0.47619047619047616,frontier_consolidation_fwcompact_medium_005604,911,6133,750946,0p4_0p6,frontier_consolidation_fwcompact_medium_040802,17,946,27,26,21
3146,edit:frontier_consolidation_fwcompact_medium_049923:0:39-42,row:1690,compact_edit,content,ors,773,9.292612075805664,0,1035,1.870449423789978,1,1,9.306024551391602,0,1193,0p4_0p6,0.46153846153846156,0.47058823529411764,frontier_consolidation_fwcompact_medium_019551,651,984,751690,0p4_0p6,frontier_consolidation_fwcompact_medium_049923,13,1690,22,42,39
3147,edit:frontier_consolidation_fwcompact_medium_029095:0:32-35,row:2693,compact_edit,content,ice,472,8.889460563659668,0,1013,1.796293020248413,1,1,8.555402755737305,0,777,0p2_0p4,0.375,0.6666666666666666,frontier_consolidation_fwcompact_medium_013744,1663,2255,752693,0p6_0p8,frontier_consolidation_fwcompact_medium_029095,8,2693,12,35,32
3148,edit:frontier_consolidation_fwcompact_medium_013929:0:0-1,row:39,compact_edit,content,T,255,8.607664108276367,0,869,9.815299987792969,0,1831,9.612707138061523,0,1636,0p2_0p4,0.21428571428571427,0.6666666666666666,frontier_consolidation_fwcompact_medium_023024,2040,9066,750039,0p6_0p8,frontier_consolidation_fwcompact_medium_013929,14,39,27,1,0
3149,edit:frontier_consolidation_fwcompact_medium_059594:0:61-62,row:609,compact_edit,content,D,40,11.190184593200684,0,863,0.04676992446184158,1,1,11.294100761413574,0,566,0p2_0p4,0.2857142857142857,0.5625,frontier_consolidation_fwcompact_medium_041618,2818,6478,750609,0p4_0p6,frontier_consolidation_fwcompact_medium_059594,14,609,22,62,61
3150,edit:frontier_consolidation_fwcompact_medium_054972:0:0-3,row:2419,compact_edit,function,The,308,5.5738396644592285,0,11,7.68563175201416,0,17,6.122955799102783,0,19,lt0p2,0.13043478260869565,0.5833333333333334,frontier_consolidation_fwcompact_medium_055327,2629,4087,752419,0p4_0p6,frontier_consolidation_fwcompact_medium_054972,23,2419,31,3,0
3151,edit:frontier_consolidation_fwcompact_medium_061173:0:17-20,row:2894,compact_edit,content,ing,212,9.228985786437988,0,834,7.844160556793213,0,54,8.89943790435791,0,531,0p4_0p6,0.4444444444444444,0.6666666666666666,frontier_consolidation_fwcompact_medium_033872,1835,2859,752894,0p6_0p8,frontier_consolidation_fwcompact_medium_061173,8,2894,12,20,17
3152,edit:frontier_consolidation_fwcompact_medium_016106:0:46-49,row:1002,compact_edit,content,ics,1186,7.708658218383789,0,159,0.09872815012931824,1,1,8.501018524169922,0,135,0p4_0p6,0.4,0.7777777777777778,frontier_consolidation_fwcompact_medium_057725,2904,1130,751002,0p6_0p8,frontier_consolidation_fwcompact_medium_016106,10,1002,12,49,46
3153,edit:frontier_consolidation_fwcompact_medium_037616:0:0-3,row:2421,compact_edit,function,The,308,4.306819915771484,0,8,8.686076164245605,0,103,7.11136531829834,0,168,0p4_0p6,0.45454545454545453,0.5,frontier_consolidation_fwcompact_medium_021881,1229,3673,752421,0p4_0p6,frontier_consolidation_fwcompact_medium_037616,11,2421,19,3,0
3154,edit:frontier_consolidation_fwcompact_medium_043141:0:64-66,row:2509,compact_edit,content,ic,243,4.03401517868042,0,4,0.010027391836047173,1,1,4.115684509277344,0,7,0p4_0p6,0.5625,0.5333333333333333,frontier_consolidation_fwcompact_medium_007004,2804,550,752509,0p4_0p6,frontier_consolidation_fwcompact_medium_043141,16,2509,26,66,64
3155,edit:frontier_consolidation_fwcompact_medium_059966:0:8-9,row:300,compact_edit,number,7,27,3.7953100204467773,0,2,0.29360339045524597,1,1,4.6570539474487305,0,7,ge0p6,0.6666666666666666,0.5384615384615384,frontier_consolidation_fwcompact_medium_057992,2610,5103,750300,0p4_0p6,frontier_consolidation_fwcompact_medium_059966,15,300,20,9,8
3156,edit:frontier_consolidation_fwcompact_medium_028928:0:17-18,row:2978,compact_edit,content,5,25,2.872298240661621,0,6,0.02053944766521454,1,1,3.9314894676208496,0,7,ge0p6,0.7407407407407407,0.68,frontier_consolidation_fwcompact_medium_057898,2412,2487,752978,0p6_0p8,frontier_consolidation_fwcompact_medium_028928,26,2978,32,18,17
3157,edit:frontier_consolidation_fwcompact_medium_006041:0:15-16,row:2462,compact_edit,content,o,83,8.96524715423584,0,326,8.051558494567871,0,361,9.819801330566406,0,480,0p2_0p4,0.21428571428571427,0.5625,frontier_consolidation_fwcompact_medium_051339,1258,10794,752462,0p4_0p6,frontier_consolidation_fwcompact_medium_006041,14,2462,23,16,15
3158,edit:frontier_consolidation_fwcompact_medium_005200:0:57-60,row:1401,compact_edit,content,ine,504,7.160558700561523,0,127,3.343740940093994,0,3,7.172862529754639,0,132,0p2_0p4,0.3333333333333333,0.5833333333333334,frontier_consolidation_fwcompact_medium_019851,442,10593,751401,0p4_0p6,frontier_consolidation_fwcompact_medium_005200,12,1401,16,60,57
3159,edit:frontier_consolidation_fwcompact_medium_007201:0:16-17,row:196,compact_edit,content,S,55,8.375008583068848,0,780,6.446374893188477,0,116,7.887026786804199,0,432,0p2_0p4,0.3888888888888889,0.5714285714285714,frontier_consolidation_fwcompact_medium_041320,672,10455,750196,0p4_0p6,frontier_consolidation_fwcompact_medium_007201,18,196,26,17,16
3160,edit:frontier_consolidation_fwcompact_medium_052418:0:0-1,row:1977,compact_edit,function,A,263,6.224342346191406,0,37,8.556853294372559,0,398,6.236847877502441,0,60,0p4_0p6,0.4166666666666667,0.5,frontier_consolidation_fwcompact_medium_017176,907,1438,751977,0p4_0p6,frontier_consolidation_fwcompact_medium_052418,11,1977,17,1,0
3161,edit:frontier_consolidation_fwcompact_medium_046116:0:4-8,row:1871,compact_edit,content,igan,7968,10.298809051513672,0,2474,0.004826680291444063,1,1,11.012931823730469,0,3411,0p2_0p4,0.2222222222222222,0.5,frontier_consolidation_fwcompact_medium_048957,853,879,751871,0p4_0p6,frontier_consolidation_fwcompact_medium_046116,18,1871,34,8,4
3162,edit:frontier_consolidation_fwcompact_medium_007870:0:36-39,row:2377,compact_edit,content,ens,820,7.659481048583984,0,113,7.009904861450195,0,51,8.256338119506836,0,209,0p4_0p6,0.42857142857142855,0.4444444444444444,frontier_consolidation_fwcompact_medium_015227,1208,10448,752377,0p4_0p6,frontier_consolidation_fwcompact_medium_007870,7,2377,10,39,36
3163,edit:frontier_consolidation_fwcompact_medium_022329:0:70-73,row:548,compact_edit,content,ing,212,4.504988670349121,0,12,5.5900678634643555,0,22,4.033035755157471,0,9,0p2_0p4,0.3157894736842105,0.5,frontier_consolidation_fwcompact_medium_019332,2334,11265,750548,0p4_0p6,frontier_consolidation_fwcompact_medium_022329,19,548,28,73,70
3164,edit:frontier_consolidation_fwcompact_medium_043783:0:80-81,row:929,compact_edit,content,k,79,12.425649642944336,0,5903,9.7358980178833,0,1485,12.446175575256348,0,6376,0p2_0p4,0.21739130434782608,0.7272727272727273,frontier_consolidation_fwcompact_medium_029579,2274,7747,750929,0p6_0p8,frontier_consolidation_fwcompact_medium_043783,23,929,43,81,80
3165,edit:frontier_consolidation_fwcompact_medium_020393:0:10-11,row:2319,compact_edit,number,7,27,5.568149089813232,0,44,4.205554485321045,0,6,5.639800071716309,0,46,0p2_0p4,0.38461538461538464,0.46153846153846156,frontier_consolidation_fwcompact_medium_038247,1163,5194,752319,0p4_0p6,frontier_consolidation_fwcompact_medium_020393,13,2319,18,11,10
3166,edit:frontier_consolidation_fwcompact_medium_002187:0:26-27,row:1857,compact_edit,content,F,42,10.545469284057617,0,3446,0.06264559924602509,1,1,11.039108276367188,0,4814,0p2_0p4,0.375,0.5454545454545454,frontier_consolidation_fwcompact_medium_057122,818,1315,751857,0p4_0p6,frontier_consolidation_fwcompact_medium_002187,8,1857,17,27,26
3167,edit:frontier_consolidation_fwcompact_medium_015512:0:0-4,row:2372,compact_edit,pronoun,They,739,4.634629249572754,0,14,3.790809154510498,0,5,6.728795051574707,0,112,0p4_0p6,0.5555555555555556,0.7142857142857143,frontier_consolidation_fwcompact_medium_042262,1423,5209,752372,0p6_0p8,frontier_consolidation_fwcompact_medium_015512,9,2372,13,4,0
3168,edit:frontier_consolidation_fwcompact_medium_028081:0:0-3,row:642,compact_edit,function,The,308,1.728295087814331,0,2,9.516192436218262,0,273,5.038900852203369,0,16,0p2_0p4,0.23529411764705882,0.8,frontier_consolidation_fwcompact_medium_034983,296,4558,750642,ge0p8,frontier_consolidation_fwcompact_medium_028081,16,642,23,3,0
3169,edit:frontier_consolidation_fwcompact_medium_012212:0:23-28,row:2019,compact_edit,content,ining,1494,3.5966076850891113,0,4,3.5098836421966553,0,5,3.038750171661377,0,3,0p2_0p4,0.3125,0.47058823529411764,frontier_consolidation_fwcompact_medium_022688,1333,9312,752019,0p4_0p6,frontier_consolidation_fwcompact_medium_012212,16,2019,38,28,23
3170,edit:frontier_consolidation_fwcompact_medium_017713:0:71-75,row:1329,compact_edit,content,ests,3078,7.8708295822143555,0,312,8.803295135498047,0,612,7.1134796142578125,0,151,0p2_0p4,0.26666666666666666,0.6153846153846154,frontier_consolidation_fwcompact_medium_005910,229,16925,751329,0p6_0p8,frontier_consolidation_fwcompact_medium_017713,15,1329,22,75,71
3171,edit:frontier_consolidation_fwcompact_medium_009465:0:48-51,row:2630,compact_edit,content,les,698,5.163745880126953,0,29,4.115513324737549,0,12,4.671873092651367,0,19,0p4_0p6,0.4444444444444444,0.4,frontier_consolidation_fwcompact_medium_022706,1426,7500,752630,0p4_0p6,frontier_consolidation_fwcompact_medium_009465,9,2630,19,51,48
3172,edit:frontier_consolidation_fwcompact_medium_005352:0:0-2,row:109,compact_edit,content,Sy,2876,8.794795989990234,0,977,0.9344706535339355,1,1,8.926658630371094,0,1013,0p2_0p4,0.23076923076923078,0.4444444444444444,frontier_consolidation_fwcompact_medium_018641,2482,3394,750109,0p4_0p6,frontier_consolidation_fwcompact_medium_005352,13,109,18,2,0
3173,edit:frontier_consolidation_fwcompact_medium_024310:0:82-86,row:2521,compact_edit,content,ades,3069,8.297151565551758,0,574,9.469653129577637,0,1039,9.45637035369873,0,1005,ge0p6,0.6842105263157895,0.391304347826087,frontier_consolidation_fwcompact_medium_009603,234,4034,752521,lt0p4,frontier_consolidation_fwcompact_medium_024310,19,2521,38,86,82
3174,edit:frontier_consolidation_fwcompact_medium_025977:0:123-125,row:63,compact_edit,content,ag,485,5.3609700202941895,0,26,10.352794647216797,0,182,5.492843151092529,0,30,lt0p2,0.15,0.625,frontier_consolidation_fwcompact_medium_061254,2422,2410,750063,0p6_0p8,frontier_consolidation_fwcompact_medium_025977,20,63,36,125,123
