sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,input_form,add_special_tokens,n_target_tokens,n_masked,target_truncated_right,input_content_len,min_masked_input_edge_distance,mean_masked_input_edge_distance,min_masked_target_edge_distance,mean_masked_target_edge_distance,masked_target_edge_bins,loss,endpoint,endpoint_path,description
r0163_s04,bnc_spoken,920000163,163,28,160,735,888,row_context,no_special,False,30,7,False,204,0,11.428571428571429,0,3.857142857142857,1;4-7;8-15;4-7;4-7;1;0_edge_token,5.227652549743652,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0165_s03,bnc_spoken,920000165,165,32,160,567,740,row_context,no_special,False,37,4,False,196,32,40.25,6,9.75,8-15;8-15;8-15;4-7,1.6605406999588013,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0169_s02,bnc_spoken,920000169,169,12,160,123,181,row_context,no_special,False,15,2,False,206,35,40.0,0,2.0,4-7;0_edge_token,0.9475908875465393,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0169_s06,bnc_spoken,920000169,169,17,160,484,554,row_context,no_special,False,20,4,False,206,67,76.0,1,2.5,1;2-3;4-7;1,1.0229188203811646,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0171_s03,bnc_spoken,920000171,171,23,160,393,514,row_context,no_special,False,27,4,False,204,95,95.5,6,7.0,4-7;8-15;4-7;4-7,1.376961350440979,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0172_s02,bnc_spoken,920000172,172,45,160,144,389,row_context,no_special,False,65,11,False,212,32,62.36363636363637,0,18.454545454545453,2-3;8-15;16+;16+;16+;16+;16+;16+;16+;4-7;0_edge_token,3.7978601455688477,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0174_s06,bnc_spoken,920000174,174,21,160,727,831,row_context,no_special,False,24,3,False,202,6,17.666666666666668,1,3.0,1;4-7;2-3,4.603292942047119,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0177_s03,bnc_spoken,920000177,177,45,160,395,613,row_context,no_special,False,56,9,False,207,57,73.0,2,12.222222222222221,8-15;16+;16+;16+;8-15;8-15;4-7;2-3;2-3,4.709836006164551,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0177_s05,bnc_spoken,920000177,177,9,160,747,794,row_context,no_special,False,11,2,False,207,13,15.0,2,3.0,4-7;2-3,0.4754827320575714,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0179_s06,bnc_spoken,920000179,179,13,160,658,732,row_context,no_special,False,20,4,False,211,39,44.5,2,4.5,2-3;2-3;4-7;4-7,3.4208176136016846,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0181_s02,bnc_spoken,920000181,181,17,160,259,349,row_context,no_special,False,20,1,False,195,89,89.0,0,0.0,0_edge_token,7.23355770111084,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0182_s00,bnc_spoken,920000182,182,10,160,0,55,row_context,no_special,False,13,2,False,211,1,2.5,1,2.5,1;4-7,1.7958455085754395,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0191_s04,bnc_spoken,920000191,191,14,160,500,578,row_context,no_special,False,15,1,False,200,63,63.0,0,0.0,0_edge_token,6.176848411560059,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0194_s00,bnc_spoken,920000194,194,45,160,0,208,row_context,no_special,False,52,9,False,191,4,22.666666666666668,4,14.666666666666666,4-7;8-15;8-15;16+;16+;16+;16+;8-15;8-15,1.1257236003875732,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0196_s01,bnc_spoken,920000196,196,45,160,178,378,row_context,no_special,False,48,3,False,185,58,67.66666666666667,11,15.666666666666666,8-15;16+;16+,1.1342679262161255,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0196_s02,bnc_spoken,920000196,196,24,160,379,497,row_context,no_special,False,28,3,False,185,73,78.66666666666667,7,8.666666666666666,4-7;8-15;8-15,6.847371578216553,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0197_s05,bnc_spoken,920000197,197,15,160,524,601,row_context,no_special,False,18,4,False,200,55,59.5,5,5.75,4-7;4-7;4-7;4-7,1.9027323722839355,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0199_s03,bnc_spoken,920000199,199,26,160,594,727,row_context,no_special,False,29,4,False,195,28,35.0,3,6.5,4-7;8-15;4-7;2-3,5.413082122802734,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0206_s03,bnc_spoken,920000206,206,12,160,784,849,row_context,no_special,False,15,3,False,192,5,8.666666666666666,3,4.0,2-3;4-7;4-7,3.6136653423309326,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0207_s00,bnc_spoken,920000207,207,8,160,0,37,row_context,no_special,False,11,1,False,197,0,0.0,0,0.0,0_edge_token,3.627363681793213,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0210_s00,bnc_spoken,920000210,210,14,160,78,180,row_context,no_special,False,17,1,False,209,23,23.0,0,0.0,0_edge_token,2.308241844177246,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0213_s04,bnc_spoken,920000213,213,25,160,544,666,row_context,no_special,False,32,3,False,200,37,45.333333333333336,2,10.333333333333334,8-15;8-15;2-3,5.6313018798828125,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0215_s04,bnc_spoken,920000215,215,14,160,789,869,row_context,no_special,False,18,2,False,195,14,18.0,2,4.5,2-3;4-7,4.196408748626709,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0216_s02,bnc_spoken,920000216,216,39,160,347,629,row_context,no_special,False,57,8,False,205,67,86.875,1,13.625,2-3;8-15;16+;16+;16+;16+;8-15;1,5.47855806350708,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0220_s07,childes,920000220,220,18,160,790,890,row_context,no_special,False,16,1,True,256,6,6.0,6,6.0,4-7,0.05447700247168541,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0223_s08,childes,920000223,223,11,160,757,810,row_context,no_special,False,15,4,False,246,7,11.0,3,5.0,4-7;4-7;4-7;2-3,2.910959243774414,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0235_s02,childes,920000235,235,19,160,388,479,row_context,no_special,False,25,5,False,255,114,120.6,0,5.4,0_edge_token;4-7;8-15;8-15;4-7,1.605263352394104,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0245_s04,childes,920000245,245,11,160,494,546,row_context,no_special,False,20,5,False,249,96,103.4,0,5.2,4-7;8-15;8-15;4-7;0_edge_token,0.9793394207954407,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0256_s02,childes,920000256,256,10,160,150,198,row_context,no_special,False,14,1,False,233,47,47.0,5,5.0,4-7,1.1950030326843262,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0261_s02,childes,920000261,261,9,160,138,185,row_context,no_special,False,13,3,False,244,45,50.0,0,2.0,1;4-7;0_edge_token,1.3642330169677734,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0266_s02,childes,920000266,266,14,160,429,512,row_context,no_special,False,20,3,False,256,108,110.0,5,7.0,8-15;4-7;4-7,3.7208874225616455,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0270_s04,childes,920000270,270,9,160,575,622,row_context,no_special,False,14,1,False,256,82,82.0,0,0.0,0_edge_token,0.00018618757894728333,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0271_s05,childes,920000271,271,19,160,465,550,row_context,no_special,False,22,3,False,235,72,77.0,1,6.0,8-15;4-7;1,2.2670669555664062,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0278_s07,childes,920000278,278,8,160,842,878,row_context,no_special,False,0,0,True,256,,,,,,nan,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0285_s01,childes,920000285,285,11,160,578,625,row_context,no_special,False,15,1,False,256,51,51.0,5,5.0,4-7,6.5205356804654e-05,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0292_s07,childes,920000292,292,11,160,646,702,row_context,no_special,False,17,4,False,256,62,65.0,4,6.5,4-7;8-15;4-7;4-7,4.296343803405762,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0294_s05,childes,920000294,294,12,160,702,777,row_context,no_special,False,17,3,False,256,19,23.0,3,4.666666666666667,2-3;4-7;4-7,1.5362614393234253,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0298_s03,childes,920000298,298,9,160,419,469,row_context,no_special,False,13,3,False,256,118,120.33333333333333,1,4.0,1;4-7;4-7,1.0985443592071533,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0299_s06,childes,920000299,299,13,160,738,808,row_context,no_special,False,17,1,False,244,16,16.0,1,1.0,1,0.0849931389093399,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0312_s07,childes,920000312,312,8,160,543,579,row_context,no_special,False,11,1,False,256,100,100.0,5,5.0,4-7,0.8631274700164795,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0316_s01,childes,920000316,316,17,160,234,314,row_context,no_special,False,20,2,False,246,67,71.5,2,5.0,2-3;8-15,3.408468008041382,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0343_s04,childes,920000343,343,8,160,363,400,row_context,no_special,False,12,1,False,252,108,108.0,0,0.0,0_edge_token,0.00012110930401831865,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0344_s00,childes,920000344,344,8,160,38,74,row_context,no_special,False,12,2,False,250,13,15.0,0,2.0,0_edge_token;4-7,0.001883713761344552,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0345_s09,childes,920000345,345,8,160,758,794,row_context,no_special,False,11,1,False,256,19,19.0,4,4.0,4-7,0.2377295345067978,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0347_s01,childes,920000347,347,11,160,99,146,row_context,no_special,False,15,5,False,247,33,36.8,1,4.4,1;2-3;4-7;4-7;4-7,2.581953525543213,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0349_s00,childes,920000349,349,9,160,110,151,row_context,no_special,False,13,6,False,234,38,41.666666666666664,1,3.0,2-3;2-3;4-7;4-7;2-3;1,0.654456615447998,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0350_s06,childes,920000350,350,10,160,703,755,row_context,no_special,False,15,1,False,256,29,29.0,0,0.0,0_edge_token,0.0006432848167605698,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0353_s03,childes,920000353,353,8,160,523,558,row_context,no_special,False,11,1,False,256,89,89.0,3,3.0,2-3,2.0049550533294678,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0356_s02,childes,920000356,356,11,160,392,447,row_context,no_special,False,17,4,False,256,111,116.25,1,3.25,2-3;4-7;2-3;1,0.15187767148017883,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0360_s02,childes,920000360,360,21,160,419,516,row_context,no_special,False,29,7,False,256,88,98.85714285714286,2,7.142857142857143,2-3;4-7;4-7;8-15;8-15;8-15;4-7,1.9917081594467163,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0367_s02,childes,920000367,367,18,160,266,369,row_context,no_special,False,24,1,False,256,99,99.0,10,10.0,8-15,0.0002138386043952778,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0372_s03,childes,920000372,372,12,160,865,926,row_context,no_special,False,9,1,True,256,2,2.0,2,2.0,2-3,5.298013687133789,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
