pair_index,pair_id,probe_id,rewrite_pos,token_class,target_token_id,target_piece,source_token_len,unrelated_source_token_len,neutral_source_token_len,true_source_target_count,unrelated_source_target_count,neutral_source_target_count,true_source_contains_target,unrelated_source_contains_target,neutral_source_contains_target
206,compact:frontier_consolidation_fwcompact_medium_048671,rewritecond:206:1:compact:frontier_consolidation_fwcompact_medium_048671,1,overlap,7861,estic,20,20,20,1,0,0,1,0,0
206,compact:frontier_consolidation_fwcompact_medium_048671,rewritecond:206:13:compact:frontier_consolidation_fwcompact_medium_048671,13,overlap,3670, prevent,20,20,20,1,0,0,1,0,0
207,compact:frontier_consolidation_fwcompact_medium_047084,rewritecond:207:1:compact:frontier_consolidation_fwcompact_medium_047084,1,nonoverlap,11216,chard,24,24,24,0,0,0,0,0,0
207,compact:frontier_consolidation_fwcompact_medium_047084,rewritecond:207:13:compact:frontier_consolidation_fwcompact_medium_047084,13,nonoverlap,278,ly,24,24,24,0,0,0,0,0,0
207,compact:frontier_consolidation_fwcompact_medium_047084,rewritecond:207:2:compact:frontier_consolidation_fwcompact_medium_047084,2,overlap,4762, fruit,24,24,24,1,0,0,1,0,0
207,compact:frontier_consolidation_fwcompact_medium_047084,rewritecond:207:12:compact:frontier_consolidation_fwcompact_medium_047084,12,overlap,1355,ative,24,24,24,1,0,0,1,0,0
208,compact:frontier_consolidation_fwcompact_medium_004273,rewritecond:208:2:compact:frontier_consolidation_fwcompact_medium_004273,2,overlap,11131,LS,19,19,19,1,0,0,1,0,0
208,compact:frontier_consolidation_fwcompact_medium_004273,rewritecond:208:11:compact:frontier_consolidation_fwcompact_medium_004273,11,overlap,3123, service,19,19,19,1,0,0,1,0,0
209,compact:frontier_consolidation_fwcompact_medium_006814,rewritecond:209:4:compact:frontier_consolidation_fwcompact_medium_006814,4,nonoverlap,1808, makes,14,14,14,0,0,0,0,0,0
209,compact:frontier_consolidation_fwcompact_medium_006814,rewritecond:209:0:compact:frontier_consolidation_fwcompact_medium_006814,0,overlap,4399,Mo,14,14,14,1,0,0,1,0,0
209,compact:frontier_consolidation_fwcompact_medium_006814,rewritecond:209:3:compact:frontier_consolidation_fwcompact_medium_006814,3,overlap,12961,rons,14,14,14,1,0,0,1,0,0
210,compact:frontier_consolidation_fwcompact_medium_054122,rewritecond:210:1:compact:frontier_consolidation_fwcompact_medium_054122,1,nonoverlap,817,ath,12,12,12,0,0,0,0,0,0
210,compact:frontier_consolidation_fwcompact_medium_054122,rewritecond:210:2:compact:frontier_consolidation_fwcompact_medium_054122,2,nonoverlap,11287, supports,12,12,12,0,0,0,0,0,0
210,compact:frontier_consolidation_fwcompact_medium_054122,rewritecond:210:4:compact:frontier_consolidation_fwcompact_medium_054122,4,overlap,6852, article,12,12,12,1,0,0,1,0,0
210,compact:frontier_consolidation_fwcompact_medium_054122,rewritecond:210:6:compact:frontier_consolidation_fwcompact_medium_054122,6,overlap,1201, point,12,12,12,1,0,0,1,0,0
211,compact:frontier_consolidation_fwcompact_medium_042566,rewritecond:211:4:compact:frontier_consolidation_fwcompact_medium_042566,4,nonoverlap,1653, less,13,13,13,0,0,0,0,0,0
211,compact:frontier_consolidation_fwcompact_medium_042566,rewritecond:211:7:compact:frontier_consolidation_fwcompact_medium_042566,7,nonoverlap,755, before,13,13,13,0,0,0,0,0,0
211,compact:frontier_consolidation_fwcompact_medium_042566,rewritecond:211:1:compact:frontier_consolidation_fwcompact_medium_042566,1,overlap,3063, shot,13,13,13,1,0,0,1,0,0
211,compact:frontier_consolidation_fwcompact_medium_042566,rewritecond:211:3:compact:frontier_consolidation_fwcompact_medium_042566,3,overlap,987, used,13,13,13,1,0,0,1,0,0
212,compact:frontier_consolidation_fwcompact_medium_019003,rewritecond:212:1:compact:frontier_consolidation_fwcompact_medium_019003,1,nonoverlap,1654,ides,14,14,14,0,0,0,0,0,0
212,compact:frontier_consolidation_fwcompact_medium_019003,rewritecond:212:8:compact:frontier_consolidation_fwcompact_medium_019003,8,nonoverlap,5004, rise,14,14,14,0,0,0,0,0,0
212,compact:frontier_consolidation_fwcompact_medium_019003,rewritecond:212:2:compact:frontier_consolidation_fwcompact_medium_019003,2,overlap,201,ha,14,14,14,1,0,0,1,0,0
212,compact:frontier_consolidation_fwcompact_medium_019003,rewritecond:212:6:compact:frontier_consolidation_fwcompact_medium_019003,6,overlap,8287, fuel,14,14,14,1,0,0,1,0,0
213,compact:frontier_consolidation_fwcompact_medium_040292,rewritecond:213:7:compact:frontier_consolidation_fwcompact_medium_040292,7,nonoverlap,5967, homes,16,16,16,0,0,0,0,0,0
213,compact:frontier_consolidation_fwcompact_medium_040292,rewritecond:213:9:compact:frontier_consolidation_fwcompact_medium_040292,9,nonoverlap,5608, buildings,16,16,16,0,0,0,0,0,0
213,compact:frontier_consolidation_fwcompact_medium_040292,rewritecond:213:2:compact:frontier_consolidation_fwcompact_medium_040292,2,overlap,395,est,16,16,16,1,0,0,1,0,0
213,compact:frontier_consolidation_fwcompact_medium_040292,rewritecond:213:5:compact:frontier_consolidation_fwcompact_medium_040292,5,overlap,987, used,16,16,16,1,0,0,1,0,0
214,compact:frontier_consolidation_fwcompact_medium_029688,rewritecond:214:0:compact:frontier_consolidation_fwcompact_medium_029688,0,nonoverlap,1072,All,17,17,17,0,0,0,0,0,0
214,compact:frontier_consolidation_fwcompact_medium_029688,rewritecond:214:4:compact:frontier_consolidation_fwcompact_medium_029688,4,nonoverlap,6716, checked,17,17,17,0,0,0,0,0,0
214,compact:frontier_consolidation_fwcompact_medium_029688,rewritecond:214:1:compact:frontier_consolidation_fwcompact_medium_029688,1,overlap,1810, body,17,17,17,1,0,0,1,0,0
214,compact:frontier_consolidation_fwcompact_medium_029688,rewritecond:214:8:compact:frontier_consolidation_fwcompact_medium_029688,8,overlap,3631, skin,17,17,17,1,0,0,1,0,0
215,compact:frontier_consolidation_fwcompact_medium_037893,rewritecond:215:2:compact:frontier_consolidation_fwcompact_medium_037893,2,nonoverlap,7423, brings,19,19,19,0,0,0,0,0,0
215,compact:frontier_consolidation_fwcompact_medium_037893,rewritecond:215:5:compact:frontier_consolidation_fwcompact_medium_037893,5,nonoverlap,870,ened,19,19,19,0,0,0,0,0,0
215,compact:frontier_consolidation_fwcompact_medium_037893,rewritecond:215:0:compact:frontier_consolidation_fwcompact_medium_037893,0,overlap,4460,Old,19,19,19,1,0,0,1,0,0
215,compact:frontier_consolidation_fwcompact_medium_037893,rewritecond:215:6:compact:frontier_consolidation_fwcompact_medium_037893,6,overlap,10077, diseases,19,19,19,1,0,0,1,0,0
216,compact:frontier_consolidation_fwcompact_medium_011746,rewritecond:216:1:compact:frontier_consolidation_fwcompact_medium_011746,1,overlap,5276,BC,21,21,21,1,0,0,1,0,0
216,compact:frontier_consolidation_fwcompact_medium_011746,rewritecond:216:17:compact:frontier_consolidation_fwcompact_medium_011746,17,overlap,493,ies,21,21,21,1,0,0,1,0,0
217,compact:frontier_consolidation_fwcompact_medium_016481,rewritecond:217:0:compact:frontier_consolidation_fwcompact_medium_016481,0,nonoverlap,3308,En,20,20,20,0,0,0,0,0,0
217,compact:frontier_consolidation_fwcompact_medium_016481,rewritecond:217:9:compact:frontier_consolidation_fwcompact_medium_016481,9,nonoverlap,2167, animals,20,20,20,0,0,0,0,0,0
217,compact:frontier_consolidation_fwcompact_medium_016481,rewritecond:217:1:compact:frontier_consolidation_fwcompact_medium_016481,1,overlap,3052,zy,20,20,20,2,0,0,1,0,0
217,compact:frontier_consolidation_fwcompact_medium_016481,rewritecond:217:6:compact:frontier_consolidation_fwcompact_medium_016481,6,overlap,5470,mes,20,20,20,1,0,0,1,0,0
218,compact:frontier_consolidation_fwcompact_medium_056770,rewritecond:218:0:compact:frontier_consolidation_fwcompact_medium_056770,0,nonoverlap,6806,Found,23,23,23,0,0,0,0,0,0
218,compact:frontier_consolidation_fwcompact_medium_056770,rewritecond:218:12:compact:frontier_consolidation_fwcompact_medium_056770,12,nonoverlap,552, over,23,23,23,0,0,0,0,0,0
218,compact:frontier_consolidation_fwcompact_medium_056770,rewritecond:218:10:compact:frontier_consolidation_fwcompact_medium_056770,10,overlap,7485, Center,23,23,23,1,0,0,1,0,0
218,compact:frontier_consolidation_fwcompact_medium_056770,rewritecond:218:19:compact:frontier_consolidation_fwcompact_medium_056770,19,overlap,2466, members,23,23,23,1,0,0,1,0,0
219,compact:frontier_consolidation_fwcompact_medium_045353,rewritecond:219:0:compact:frontier_consolidation_fwcompact_medium_045353,0,nonoverlap,5947,Im,16,16,16,0,0,0,0,0,0
219,compact:frontier_consolidation_fwcompact_medium_045353,rewritecond:219:6:compact:frontier_consolidation_fwcompact_medium_045353,6,nonoverlap,2320, instead,16,16,16,0,0,0,0,0,0
219,compact:frontier_consolidation_fwcompact_medium_045353,rewritecond:219:2:compact:frontier_consolidation_fwcompact_medium_045353,2,overlap,1440,ants,16,16,16,1,0,0,1,0,0
219,compact:frontier_consolidation_fwcompact_medium_045353,rewritecond:219:9:compact:frontier_consolidation_fwcompact_medium_045353,9,overlap,1956,ges,16,16,16,1,0,0,1,0,0
220,compact:frontier_consolidation_fwcompact_medium_018068,rewritecond:220:2:compact:frontier_consolidation_fwcompact_medium_018068,2,nonoverlap,1719, women,15,15,15,0,0,0,0,0,0
220,compact:frontier_consolidation_fwcompact_medium_018068,rewritecond:220:3:compact:frontier_consolidation_fwcompact_medium_018068,3,nonoverlap,2769, consider,15,15,15,0,0,0,0,0,0
220,compact:frontier_consolidation_fwcompact_medium_018068,rewritecond:220:0:compact:frontier_consolidation_fwcompact_medium_018068,0,overlap,8372,Dog,15,15,15,1,0,0,1,0,0
220,compact:frontier_consolidation_fwcompact_medium_018068,rewritecond:220:7:compact:frontier_consolidation_fwcompact_medium_018068,7,overlap,12065, fundamental,15,15,15,1,0,0,1,0,0
221,compact:frontier_consolidation_fwcompact_medium_003931,rewritecond:221:0:compact:frontier_consolidation_fwcompact_medium_003931,0,nonoverlap,3558,Most,21,21,21,0,0,0,0,0,0
221,compact:frontier_consolidation_fwcompact_medium_003931,rewritecond:221:7:compact:frontier_consolidation_fwcompact_medium_003931,7,nonoverlap,2553, aren,21,21,21,0,0,0,0,0,0
221,compact:frontier_consolidation_fwcompact_medium_003931,rewritecond:221:2:compact:frontier_consolidation_fwcompact_medium_003931,2,overlap,670,old,21,21,21,1,0,0,1,0,0
221,compact:frontier_consolidation_fwcompact_medium_003931,rewritecond:221:13:compact:frontier_consolidation_fwcompact_medium_003931,13,overlap,254,us,21,21,21,1,0,0,1,0,0
222,compact:frontier_consolidation_fwcompact_medium_044212,rewritecond:222:1:compact:frontier_consolidation_fwcompact_medium_044212,1,nonoverlap,5314, knowing,13,13,13,0,0,0,0,0,0
222,compact:frontier_consolidation_fwcompact_medium_044212,rewritecond:222:5:compact:frontier_consolidation_fwcompact_medium_044212,5,nonoverlap,1195, enough,13,13,13,0,0,0,0,0,0
222,compact:frontier_consolidation_fwcompact_medium_044212,rewritecond:222:2:compact:frontier_consolidation_fwcompact_medium_044212,2,overlap,530, two,13,13,13,1,0,0,1,0,0
222,compact:frontier_consolidation_fwcompact_medium_044212,rewritecond:222:4:compact:frontier_consolidation_fwcompact_medium_044212,4,overlap,1685, present,13,13,13,1,0,0,1,0,0
223,compact:frontier_consolidation_fwcompact_medium_013094,rewritecond:223:0:compact:frontier_consolidation_fwcompact_medium_013094,0,nonoverlap,4687,Dis,16,16,16,0,0,0,0,0,0
223,compact:frontier_consolidation_fwcompact_medium_013094,rewritecond:223:6:compact:frontier_consolidation_fwcompact_medium_013094,6,nonoverlap,2060, become,16,16,16,0,0,0,0,0,0
223,compact:frontier_consolidation_fwcompact_medium_013094,rewritecond:223:7:compact:frontier_consolidation_fwcompact_medium_013094,7,overlap,7977, confident,16,16,16,1,0,0,1,0,0
223,compact:frontier_consolidation_fwcompact_medium_013094,rewritecond:223:10:compact:frontier_consolidation_fwcompact_medium_013094,10,overlap,2492, history,16,16,16,1,0,0,1,0,0
224,compact:frontier_consolidation_fwcompact_medium_022853,rewritecond:224:0:compact:frontier_consolidation_fwcompact_medium_022853,0,nonoverlap,3483,Many,17,17,17,0,0,0,0,0,0
224,compact:frontier_consolidation_fwcompact_medium_022853,rewritecond:224:11:compact:frontier_consolidation_fwcompact_medium_022853,11,nonoverlap,6120, recently,17,17,17,0,0,0,0,0,0
224,compact:frontier_consolidation_fwcompact_medium_022853,rewritecond:224:2:compact:frontier_consolidation_fwcompact_medium_022853,2,overlap,10978,OP,17,17,17,1,0,0,1,0,0
224,compact:frontier_consolidation_fwcompact_medium_022853,rewritecond:224:7:compact:frontier_consolidation_fwcompact_medium_022853,7,overlap,987, used,17,17,17,1,0,0,1,0,0
225,compact:frontier_consolidation_fwcompact_medium_006817,rewritecond:225:1:compact:frontier_consolidation_fwcompact_medium_006817,1,nonoverlap,1294,uff,16,16,16,0,0,0,0,0,0
225,compact:frontier_consolidation_fwcompact_medium_006817,rewritecond:225:5:compact:frontier_consolidation_fwcompact_medium_006817,5,nonoverlap,12992, kills,16,16,16,0,0,0,0,0,0
225,compact:frontier_consolidation_fwcompact_medium_006817,rewritecond:225:2:compact:frontier_consolidation_fwcompact_medium_006817,2,overlap,707,oc,16,16,16,1,0,0,1,0,0
225,compact:frontier_consolidation_fwcompact_medium_006817,rewritecond:225:8:compact:frontier_consolidation_fwcompact_medium_006817,8,overlap,1960, minutes,16,16,16,1,0,0,1,0,0
226,compact:frontier_consolidation_fwcompact_medium_052090,rewritecond:226:0:compact:frontier_consolidation_fwcompact_medium_052090,0,nonoverlap,13715,Students,16,16,16,0,0,0,0,0,0
226,compact:frontier_consolidation_fwcompact_medium_052090,rewritecond:226:5:compact:frontier_consolidation_fwcompact_medium_052090,5,nonoverlap,755, before,16,16,16,0,0,0,0,0,0
226,compact:frontier_consolidation_fwcompact_medium_052090,rewritecond:226:2:compact:frontier_consolidation_fwcompact_medium_052090,2,overlap,5166, prior,16,16,16,1,0,0,1,0,0
226,compact:frontier_consolidation_fwcompact_medium_052090,rewritecond:226:6:compact:frontier_consolidation_fwcompact_medium_052090,6,overlap,10117, drill,16,16,16,1,0,0,1,0,0
227,compact:frontier_consolidation_fwcompact_medium_024897,rewritecond:227:2:compact:frontier_consolidation_fwcompact_medium_024897,2,nonoverlap,1069, far,21,21,21,0,0,0,0,0,0
227,compact:frontier_consolidation_fwcompact_medium_024897,rewritecond:227:9:compact:frontier_consolidation_fwcompact_medium_024897,9,nonoverlap,9647, raising,21,21,21,0,0,0,0,0,0
227,compact:frontier_consolidation_fwcompact_medium_024897,rewritecond:227:0:compact:frontier_consolidation_fwcompact_medium_024897,0,overlap,12777,Iceland,21,21,21,1,0,0,1,0,0
227,compact:frontier_consolidation_fwcompact_medium_024897,rewritecond:227:10:compact:frontier_consolidation_fwcompact_medium_024897,10,overlap,6577, sheep,21,21,21,1,0,0,1,0,0
228,compact:frontier_consolidation_fwcompact_medium_019717,rewritecond:228:6:compact:frontier_consolidation_fwcompact_medium_019717,6,nonoverlap,641,ated,20,20,20,0,0,0,0,0,0
228,compact:frontier_consolidation_fwcompact_medium_019717,rewritecond:228:10:compact:frontier_consolidation_fwcompact_medium_019717,10,nonoverlap,661,ions,20,20,20,0,0,0,0,0,0
228,compact:frontier_consolidation_fwcompact_medium_019717,rewritecond:228:0:compact:frontier_consolidation_fwcompact_medium_019717,0,overlap,1928,Min,20,20,20,1,0,0,1,0,0
228,compact:frontier_consolidation_fwcompact_medium_019717,rewritecond:228:9:compact:frontier_consolidation_fwcompact_medium_019717,9,overlap,9358, adopt,20,20,20,1,0,0,1,0,0
229,compact:frontier_consolidation_fwcompact_medium_054575,rewritecond:229:1:compact:frontier_consolidation_fwcompact_medium_054575,1,nonoverlap,12754,arents,15,15,15,0,0,0,0,0,0
229,compact:frontier_consolidation_fwcompact_medium_054575,rewritecond:229:4:compact:frontier_consolidation_fwcompact_medium_054575,4,nonoverlap,1133, children,15,15,15,0,0,0,0,0,0
229,compact:frontier_consolidation_fwcompact_medium_054575,rewritecond:229:3:compact:frontier_consolidation_fwcompact_medium_054575,3,overlap,4766, teach,15,15,15,1,0,0,1,0,0
229,compact:frontier_consolidation_fwcompact_medium_054575,rewritecond:229:6:compact:frontier_consolidation_fwcompact_medium_054575,6,overlap,6930, skills,15,15,15,1,0,0,1,0,0
230,compact:frontier_consolidation_fwcompact_medium_054192,rewritecond:230:0:compact:frontier_consolidation_fwcompact_medium_054192,0,nonoverlap,7860,Poor,18,18,18,0,0,0,0,0,0
230,compact:frontier_consolidation_fwcompact_medium_054192,rewritecond:230:8:compact:frontier_consolidation_fwcompact_medium_054192,8,nonoverlap,6523, severe,18,18,18,0,0,0,0,0,0
230,compact:frontier_consolidation_fwcompact_medium_054192,rewritecond:230:1:compact:frontier_consolidation_fwcompact_medium_054192,1,overlap,14592, ster,18,18,18,1,0,0,1,0,0
230,compact:frontier_consolidation_fwcompact_medium_054192,rewritecond:230:9:compact:frontier_consolidation_fwcompact_medium_054192,9,overlap,10812, complications,18,18,18,1,0,0,1,0,0
231,compact:frontier_consolidation_fwcompact_medium_052881,rewritecond:231:0:compact:frontier_consolidation_fwcompact_medium_052881,0,overlap,7666,Thus,32,32,32,1,0,0,1,0,0
231,compact:frontier_consolidation_fwcompact_medium_052881,rewritecond:231:30:compact:frontier_consolidation_fwcompact_medium_052881,30,overlap,243,ic,32,32,32,1,0,0,1,0,0
232,compact:frontier_consolidation_fwcompact_medium_059175,rewritecond:232:2:compact:frontier_consolidation_fwcompact_medium_059175,2,nonoverlap,8002, naturally,23,23,23,0,0,0,0,0,0
232,compact:frontier_consolidation_fwcompact_medium_059175,rewritecond:232:14:compact:frontier_consolidation_fwcompact_medium_059175,14,nonoverlap,6542, produce,23,23,23,0,0,0,0,0,0
232,compact:frontier_consolidation_fwcompact_medium_059175,rewritecond:232:0:compact:frontier_consolidation_fwcompact_medium_059175,0,overlap,5604,Whe,23,23,23,1,0,0,1,0,0
232,compact:frontier_consolidation_fwcompact_medium_059175,rewritecond:232:11:compact:frontier_consolidation_fwcompact_medium_059175,11,overlap,520, which,23,23,23,1,1,0,1,1,0
233,compact:frontier_consolidation_fwcompact_medium_033631,rewritecond:233:7:compact:frontier_consolidation_fwcompact_medium_033631,7,nonoverlap,1075,ters,24,24,24,0,0,0,0,0,0
233,compact:frontier_consolidation_fwcompact_medium_033631,rewritecond:233:10:compact:frontier_consolidation_fwcompact_medium_033631,10,nonoverlap,6650, remove,24,24,24,0,0,0,0,0,0
233,compact:frontier_consolidation_fwcompact_medium_033631,rewritecond:233:0:compact:frontier_consolidation_fwcompact_medium_033631,0,overlap,2076,Pl,24,24,24,1,0,0,1,0,0
233,compact:frontier_consolidation_fwcompact_medium_033631,rewritecond:233:12:compact:frontier_consolidation_fwcompact_medium_033631,12,overlap,5018,odies,24,24,24,1,0,0,1,0,0
