case_id,family,train_group,actor_group,event_pol,affected_query,final_pol,affected_slot,query_slot,mode,alpha,layer,margin_correct_foil,head_correct,state0_minus_state1
F196_01362,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,9.73363783210516,True,-9.73363783210516
F196_01363,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,9.848411105573177,True,-9.848411105573177
F196_01364,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-9.37397700548172,False,-9.37397700548172
F196_01365,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.190334379673004,False,8.190334379673004
F196_01366,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,7.957446984946728,True,7.957446984946728
F196_01367,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,8.792632777243853,True,8.792632777243853
F196_01368,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-7.7868146151304245,False,7.7868146151304245
F196_01369,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-9.682978130877018,False,-9.682978130877018
F196_01370,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,9.647249042987823,True,-9.647249042987823
F196_01371,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,9.762418694794178,True,-9.762418694794178
F196_01372,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-9.34199994802475,False,-9.34199994802475
F196_01373,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.58996306359768,False,8.58996306359768
F196_01374,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.416250489652157,True,8.416250489652157
F196_01375,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,9.099853474646807,True,9.099853474646807
F196_01376,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-8.2212505787611,False,8.2212505787611
F196_01377,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-9.68173249810934,False,-9.68173249810934
F196_01378,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,9.646766796708107,True,-9.646766796708107
F196_01379,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,9.758504666388035,True,-9.758504666388035
F196_01380,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-9.327954784035683,False,-9.327954784035683
F196_01381,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.55152153223753,False,8.55152153223753
F196_01382,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.467496953904629,True,8.467496953904629
F196_01383,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,9.098299194127321,True,9.098299194127321
F196_01384,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-8.289144858717918,False,8.289144858717918
F196_01385,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-9.896685719490051,False,-9.896685719490051
F196_01386,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,9.838059179484844,True,-9.838059179484844
F196_01387,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,9.938616402447224,True,-9.938616402447224
F196_01388,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-9.50896143913269,False,-9.50896143913269
F196_01389,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.418981775641441,False,8.418981775641441
F196_01390,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.317255809903145,True,8.317255809903145
F196_01391,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,8.969186130911112,True,8.969186130911112
F196_01392,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-8.162343971431255,False,8.162343971431255
F196_01393,warm_cool,heldout_family,heldout_actor,0,1,0,A,A,remove,1.0,4,-9.805105648934841,False,-9.805105648934841
F196_01394,warm_cool,heldout_family,heldout_actor,0,0,1,A,B,remove,1.0,4,9.792305454611778,True,-9.792305454611778
F196_01395,warm_cool,heldout_family,heldout_actor,0,0,1,B,A,remove,1.0,4,9.891932547092438,True,-9.891932547092438
F196_01396,warm_cool,heldout_family,heldout_actor,0,1,0,B,B,remove,1.0,4,-9.45105054974556,False,-9.45105054974556
F196_01397,warm_cool,heldout_family,heldout_actor,1,1,1,A,A,remove,1.0,4,-8.243434652686119,False,8.243434652686119
F196_01398,warm_cool,heldout_family,heldout_actor,1,0,0,A,B,remove,1.0,4,8.141667813062668,True,8.141667813062668
F196_01399,warm_cool,heldout_family,heldout_actor,1,0,0,B,A,remove,1.0,4,8.77385675907135,True,8.77385675907135
F196_01400,warm_cool,heldout_family,heldout_actor,1,1,1,B,B,remove,1.0,4,-7.971286088228226,False,7.971286088228226
F196_01401,warm_cool,heldout_family,heldout_actor,0,1,0,A,A,remove,1.0,4,-9.805639520287514,False,-9.805639520287514
F196_01402,warm_cool,heldout_family,heldout_actor,0,0,1,A,B,remove,1.0,4,9.749971836805344,True,-9.749971836805344
F196_01403,warm_cool,heldout_family,heldout_actor,0,0,1,B,A,remove,1.0,4,9.872344739735126,True,-9.872344739735126
F196_01404,warm_cool,heldout_family,heldout_actor,0,1,0,B,B,remove,1.0,4,-9.40654519200325,False,-9.40654519200325
F196_01405,warm_cool,heldout_family,heldout_actor,1,1,1,A,A,remove,1.0,4,-8.545541681349277,False,8.545541681349277
F196_01406,warm_cool,heldout_family,heldout_actor,1,0,0,A,B,remove,1.0,4,8.45224180817604,True,8.45224180817604
F196_01407,warm_cool,heldout_family,heldout_actor,1,0,0,B,A,remove,1.0,4,9.076853040605783,True,9.076853040605783
F196_01408,warm_cool,heldout_family,heldout_actor,1,1,1,B,B,remove,1.0,4,-8.270847640931606,False,8.270847640931606
F196_01409,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-9.64526592195034,False,-9.64526592195034
F196_01410,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,10.31842277944088,True,-10.31842277944088
F196_01411,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,9.939733892679214,True,-9.939733892679214
F196_01412,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-10.05500616133213,False,-10.05500616133213
F196_01413,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.527387779206038,False,8.527387779206038
F196_01414,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.32380873709917,True,8.32380873709917
F196_01415,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,9.223435778170824,True,9.223435778170824
F196_01416,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-8.620321806520224,False,8.620321806520224
F196_01417,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-9.784846439957619,False,-9.784846439957619
F196_01418,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,10.40647917240858,True,-10.40647917240858
F196_01419,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,10.05383300036192,True,-10.05383300036192
F196_01420,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-10.14434015750885,False,-10.14434015750885
F196_01421,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.604697532951832,False,8.604697532951832
F196_01422,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.369039844721556,True,8.369039844721556
F196_01423,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,9.249143932014704,True,9.249143932014704
F196_01424,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-8.639216158539057,False,8.639216158539057
F196_01425,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-9.804616451263428,False,-9.804616451263428
F196_01426,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,10.442428834736347,True,-10.442428834736347
F196_01427,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,10.06457993388176,True,-10.06457993388176
F196_01428,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-10.164384610950947,False,-10.164384610950947
F196_01429,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.378938499838114,False,8.378938499838114
F196_01430,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.190435580909252,True,8.190435580909252
F196_01431,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,9.069069940596819,True,9.069069940596819
F196_01432,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-8.489057540893555,False,8.489057540893555
F196_01433,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-9.762059181928635,False,-9.762059181928635
F196_01434,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,10.39086190611124,True,-10.39086190611124
F196_01435,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,10.011921092867851,True,-10.011921092867851
F196_01436,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-10.142297476530075,False,-10.142297476530075
F196_01437,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.693910393863916,False,8.693910393863916
F196_01438,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.501584615558386,True,8.501584615558386
F196_01439,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,9.3490428365767,True,9.3490428365767
F196_01440,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-8.864811055362225,False,8.864811055362225
F196_01441,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-9.764626130461693,False,-9.764626130461693
F196_01442,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,10.364074967801571,True,-10.364074967801571
F196_01443,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,10.039895951747894,True,-10.039895951747894
F196_01444,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-10.121789634227753,False,-10.121789634227753
F196_01445,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.753070443868637,False,8.753070443868637
F196_01446,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.502460535615683,True,8.502460535615683
F196_01447,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,9.441938258707523,True,9.441938258707523
F196_01448,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-8.840517148375511,False,8.840517148375511
F196_01449,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-9.904983565211296,False,-9.904983565211296
F196_01450,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,10.581873811781406,True,-10.581873811781406
F196_01451,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,10.182318702340126,True,-10.182318702340126
F196_01452,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-10.33890550583601,False,-10.33890550583601
F196_01453,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.670608293265104,False,8.670608293265104
F196_01454,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.464401096105576,True,8.464401096105576
F196_01455,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,9.341874040663242,True,9.341874040663242
F196_01456,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-8.786713778972626,False,8.786713778972626
F196_01457,warm_cool,heldout_family,heldout_actor,0,1,0,A,A,remove,1.0,4,-9.766334980726242,False,-9.766334980726242
F196_01458,warm_cool,heldout_family,heldout_actor,0,0,1,A,B,remove,1.0,4,10.481467798352242,True,-10.481467798352242
F196_01459,warm_cool,heldout_family,heldout_actor,0,0,1,B,A,remove,1.0,4,10.089235410094261,True,-10.089235410094261
F196_01460,warm_cool,heldout_family,heldout_actor,0,1,0,B,B,remove,1.0,4,-10.232397966086864,False,-10.232397966086864
F196_01461,warm_cool,heldout_family,heldout_actor,1,1,1,A,A,remove,1.0,4,-8.52469790354371,False,8.52469790354371
F196_01462,warm_cool,heldout_family,heldout_actor,1,0,0,A,B,remove,1.0,4,8.262096296995878,True,8.262096296995878
F196_01463,warm_cool,heldout_family,heldout_actor,1,0,0,B,A,remove,1.0,4,9.176268957555294,True,9.176268957555294
F196_01464,warm_cool,heldout_family,heldout_actor,1,1,1,B,B,remove,1.0,4,-8.587182205170393,False,8.587182205170393
F196_01465,warm_cool,heldout_family,heldout_actor,0,1,0,A,A,remove,1.0,4,-9.79091814160347,False,-9.79091814160347
F196_01466,warm_cool,heldout_family,heldout_actor,0,0,1,A,B,remove,1.0,4,10.433343976736069,True,-10.433343976736069
F196_01467,warm_cool,heldout_family,heldout_actor,0,0,1,B,A,remove,1.0,4,10.077261008322239,True,-10.077261008322239
F196_01468,warm_cool,heldout_family,heldout_actor,0,1,0,B,B,remove,1.0,4,-10.190181277692318,False,-10.190181277692318
F196_01469,warm_cool,heldout_family,heldout_actor,1,1,1,A,A,remove,1.0,4,-8.72761483117938,False,8.72761483117938
F196_01470,warm_cool,heldout_family,heldout_actor,1,0,0,A,B,remove,1.0,4,8.504069540649652,True,8.504069540649652
F196_01471,warm_cool,heldout_family,heldout_actor,1,0,0,B,A,remove,1.0,4,9.360816214233637,True,9.360816214233637
F196_01472,warm_cool,heldout_family,heldout_actor,1,1,1,B,B,remove,1.0,4,-8.813284236937761,False,8.813284236937761
F196_01473,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-10.21475700289011,False,-10.21475700289011
F196_01474,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,10.683406196534634,True,-10.683406196534634
F196_01475,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,10.447189439088106,True,-10.447189439088106
F196_01476,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-10.509217794984579,False,-10.509217794984579
F196_01477,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.213606052100658,False,8.213606052100658
F196_01478,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.703787688165903,True,8.703787688165903
F196_01479,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,8.861788548529148,True,8.861788548529148
F196_01480,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-8.801599837839603,False,8.801599837839603
F196_01481,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-10.304026894271374,False,-10.304026894271374
F196_01482,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,10.767993740737438,True,-10.767993740737438
F196_01483,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,10.553069718182087,True,-10.553069718182087
F196_01484,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-10.61346985399723,False,-10.61346985399723
F196_01485,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.174556288868189,False,8.174556288868189
F196_01486,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.666297670453787,True,8.666297670453787
F196_01487,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,8.790218152105808,True,8.790218152105808
F196_01488,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-8.749389845877886,False,8.749389845877886
F196_01489,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-10.308683209121227,False,-10.308683209121227
F196_01490,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,10.766582235693932,True,-10.766582235693932
F196_01491,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,10.551982499659061,True,-10.551982499659061
F196_01492,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-10.59429918974638,False,-10.59429918974638
F196_01493,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-7.8607211746275425,False,7.8607211746275425
F196_01494,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.411044850945473,True,8.411044850945473
F196_01495,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,8.495033271610737,True,8.495033271610737
F196_01496,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-8.483398858457804,False,8.483398858457804
F196_01497,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-10.244909796863794,False,-10.244909796863794
F196_01498,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,10.675239320844412,True,-10.675239320844412
F196_01499,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,10.446338906884193,True,-10.446338906884193
F196_01500,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-10.496750056743622,False,-10.496750056743622
F196_01501,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.375981636345387,False,8.375981636345387
F196_01502,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.865428999066353,True,8.865428999066353
F196_01503,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,9.009846661239862,True,9.009846661239862
F196_01504,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-9.00842708721757,False,9.00842708721757
F196_01505,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-10.21225569024682,False,-10.21225569024682
F196_01506,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,10.67899776622653,True,-10.67899776622653
F196_01507,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,10.44991884753108,True,-10.44991884753108
F196_01508,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-10.519888628274202,False,-10.519888628274202
F196_01509,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.368757229298353,False,8.368757229298353
F196_01510,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.826925434172153,True,8.826925434172153
F196_01511,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,8.988055972382426,True,8.988055972382426
F196_01512,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-8.949197201058269,False,8.949197201058269
F196_01513,warm_cool,heldout_family,train_actor,0,1,0,A,A,remove,1.0,4,-10.389511473476887,False,-10.389511473476887
F196_01514,warm_cool,heldout_family,train_actor,0,0,1,A,B,remove,1.0,4,10.819748111069202,True,-10.819748111069202
F196_01515,warm_cool,heldout_family,train_actor,0,0,1,B,A,remove,1.0,4,10.589830566197634,True,-10.589830566197634
F196_01516,warm_cool,heldout_family,train_actor,0,1,0,B,B,remove,1.0,4,-10.634021043777466,False,-10.634021043777466
F196_01517,warm_cool,heldout_family,train_actor,1,1,1,A,A,remove,1.0,4,-8.291398629546165,False,8.291398629546165
F196_01518,warm_cool,heldout_family,train_actor,1,0,0,A,B,remove,1.0,4,8.757711336016655,True,8.757711336016655
F196_01519,warm_cool,heldout_family,train_actor,1,0,0,B,A,remove,1.0,4,8.903371792286634,True,8.903371792286634
F196_01520,warm_cool,heldout_family,train_actor,1,1,1,B,B,remove,1.0,4,-8.836688846349716,False,8.836688846349716
F196_01521,warm_cool,heldout_family,heldout_actor,0,1,0,A,A,remove,1.0,4,-10.265357375144958,False,-10.265357375144958
F196_01522,warm_cool,heldout_family,heldout_actor,0,0,1,A,B,remove,1.0,4,10.795835308730602,True,-10.795835308730602
F196_01523,warm_cool,heldout_family,heldout_actor,0,0,1,B,A,remove,1.0,4,10.536248426884413,True,-10.536248426884413
F196_01524,warm_cool,heldout_family,heldout_actor,0,1,0,B,B,remove,1.0,4,-10.632720921188593,False,-10.632720921188593
F196_01525,warm_cool,heldout_family,heldout_actor,1,1,1,A,A,remove,1.0,4,-8.134019419550896,False,8.134019419550896
F196_01526,warm_cool,heldout_family,heldout_actor,1,0,0,A,B,remove,1.0,4,8.634580962359905,True,8.634580962359905
F196_01527,warm_cool,heldout_family,heldout_actor,1,0,0,B,A,remove,1.0,4,8.808779552578926,True,8.808779552578926
F196_01528,warm_cool,heldout_family,heldout_actor,1,1,1,B,B,remove,1.0,4,-8.804615382105112,False,8.804615382105112
