i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start,target_id_in_decoy_source,target_id_in_source
2008,edit:frontier_consolidation_fwcompact_medium_036270:0:49-53,row:2409,compact_edit,content,apor,14827,8.467206954956055,0,854,7.647006034851074,0,268,8.099691390991211,0,664,0p2_0p4,0.3157894736842105,0.5,frontier_consolidation_fwcompact_medium_024903,1843,3488,752409,0p4_0p6,frontier_consolidation_fwcompact_medium_036270,19,2409,32,53,49,False,False
2009,edit:frontier_consolidation_fwcompact_medium_052923:0:26-29,row:1915,compact_edit,content,ize,1650,10.679298400878906,0,367,9.384693145751953,0,133,10.227082252502441,0,505,0p2_0p4,0.375,0.6,frontier_consolidation_fwcompact_medium_014247,2718,13289,751915,0p6_0p8,frontier_consolidation_fwcompact_medium_052923,8,1915,10,29,26,False,False
2010,edit:frontier_consolidation_fwcompact_medium_020898:0:34-37,row:2250,compact_edit,content,way,536,8.633964538574219,0,402,6.494958400726318,0,4,9.748760223388672,0,665,0p4_0p6,0.4444444444444444,0.4,frontier_consolidation_fwcompact_medium_054935,218,9605,752250,0p4_0p6,frontier_consolidation_fwcompact_medium_020898,9,2250,24,37,34,False,False
2011,edit:frontier_consolidation_fwcompact_medium_039002:0:81-86,row:1791,compact_edit,content,ishes,4658,6.253384590148926,0,101,6.238799571990967,0,83,6.2163801193237305,0,87,0p2_0p4,0.21739130434782608,0.5925925925925926,frontier_consolidation_fwcompact_medium_055734,2816,6156,751791,0p4_0p6,frontier_consolidation_fwcompact_medium_039002,23,1791,38,86,81,False,False
2012,edit:frontier_consolidation_fwcompact_medium_025005:0:84-88,row:507,compact_edit,content,ives,2799,5.495121479034424,0,19,3.9329943656921387,0,4,5.913901329040527,0,31,lt0p2,0.1875,0.5384615384615384,frontier_consolidation_fwcompact_medium_001004,2749,7541,750507,0p4_0p6,frontier_consolidation_fwcompact_medium_025005,16,507,22,88,84,False,False
2013,edit:frontier_consolidation_fwcompact_medium_023456:0:2-8,row:1798,compact_edit,content,ushing,4154,8.108362197875977,0,529,5.819210052490234,0,56,8.668274879455566,0,848,0p2_0p4,0.2,0.47368421052631576,frontier_consolidation_fwcompact_medium_011409,2872,15601,751798,0p4_0p6,frontier_consolidation_fwcompact_medium_023456,15,1798,27,8,2,False,False
2014,edit:frontier_consolidation_fwcompact_medium_060476:0:0-4,row:2228,compact_edit,content,Many,3483,9.306041717529297,0,566,7.1257123947143555,0,117,10.827922821044922,0,1765,0p2_0p4,0.25,0.6153846153846154,frontier_consolidation_fwcompact_medium_050690,2976,8995,752228,0p6_0p8,frontier_consolidation_fwcompact_medium_060476,12,2228,29,4,0,False,False
2015,edit:frontier_consolidation_fwcompact_medium_059781:0:3-7,row:2082,compact_edit,content,aged,2601,9.023140907287598,0,1126,6.9961347579956055,0,175,10.943540573120117,0,3497,0p2_0p4,0.2777777777777778,0.5555555555555556,frontier_consolidation_fwcompact_medium_059308,929,8844,752082,0p4_0p6,frontier_consolidation_fwcompact_medium_059781,18,2082,28,7,3,False,False
2016,edit:frontier_consolidation_fwcompact_medium_040151:0:52-53,row:2271,compact_edit,content,a,69,9.07847785949707,0,339,11.400681495666504,0,198,7.304827690124512,0,146,ge0p6,0.625,0.5,frontier_consolidation_fwcompact_medium_011104,249,9190,752271,0p4_0p6,frontier_consolidation_fwcompact_medium_040151,8,2271,11,53,52,False,False
2017,edit:frontier_consolidation_fwcompact_medium_010730:0:0-1,row:371,compact_edit,function,A,263,5.418135643005371,0,25,7.060154438018799,0,28,5.81878662109375,0,44,lt0p2,0.125,0.5416666666666666,frontier_consolidation_fwcompact_medium_035072,1262,15577,750371,0p4_0p6,frontier_consolidation_fwcompact_medium_010730,24,371,38,1,0,False,False
2018,edit:frontier_consolidation_fwcompact_medium_026514:0:0-3,row:1062,compact_edit,content,Ped,10272,11.205052375793457,0,4876,9.872761726379395,0,237,12.590054512023926,0,7941,0p2_0p4,0.25,0.55,frontier_consolidation_fwcompact_medium_006696,467,375,751062,0p4_0p6,frontier_consolidation_fwcompact_medium_026514,16,1062,30,3,0,False,False
2019,edit:frontier_consolidation_fwcompact_medium_039212:0:0-1,row:1939,compact_edit,pronoun,I,216,2.333385944366455,1,1,1.7487027645111084,1,1,3.2498931884765625,0,2,ge0p6,0.6666666666666666,0.5,frontier_consolidation_fwcompact_medium_014840,2970,8472,751939,0p4_0p6,frontier_consolidation_fwcompact_medium_039212,12,1939,21,1,0,False,False
2020,edit:frontier_consolidation_fwcompact_medium_009127:0:18-21,row:1258,compact_edit,content,mer,656,8.781832695007324,0,951,7.328207492828369,0,2,8.574542999267578,0,851,0p4_0p6,0.4,0.5,frontier_consolidation_fwcompact_medium_053950,2490,12087,751258,0p4_0p6,frontier_consolidation_fwcompact_medium_009127,15,1258,26,21,18,False,False
2021,edit:frontier_consolidation_fwcompact_medium_024108:0:52-55,row:2233,compact_edit,content,ing,212,9.119479179382324,0,90,5.3021464347839355,0,12,8.964028358459473,0,82,0p2_0p4,0.3333333333333333,0.5714285714285714,frontier_consolidation_fwcompact_medium_048166,215,9122,752233,0p4_0p6,frontier_consolidation_fwcompact_medium_024108,12,2233,20,55,52,False,False
2022,edit:frontier_consolidation_fwcompact_medium_011001:0:5-8,row:2743,compact_edit,content,art,392,9.595208168029785,0,1635,12.443916320800781,0,1141,9.605097770690918,0,1735,0p2_0p4,0.2,0.5,frontier_consolidation_fwcompact_medium_028740,604,5226,752743,0p4_0p6,frontier_consolidation_fwcompact_medium_011001,15,2743,25,8,5,False,False
2023,edit:frontier_consolidation_fwcompact_medium_053959:0:77-82,row:2133,compact_edit,content,aches,4259,7.489170074462891,0,311,10.42658805847168,0,1766,7.216777801513672,0,289,0p2_0p4,0.2857142857142857,0.5384615384615384,frontier_consolidation_fwcompact_medium_024605,1020,6181,752133,0p4_0p6,frontier_consolidation_fwcompact_medium_053959,21,2133,33,82,77,False,False
2024,edit:frontier_consolidation_fwcompact_medium_039317:0:0-3,row:796,compact_edit,content,Lar,6902,9.935980796813965,0,1836,13.33112907409668,0,3399,13.33764934539795,0,4103,0p2_0p4,0.3333333333333333,0.5454545454545454,frontier_consolidation_fwcompact_medium_026688,2157,6444,750796,0p4_0p6,frontier_consolidation_fwcompact_medium_039317,9,796,17,3,0,False,False
2025,edit:frontier_consolidation_fwcompact_medium_037564:0:45-50,row:1717,compact_edit,content,rates,15554,10.594659805297852,0,1300,8.546615600585938,0,95,10.33808708190918,0,1300,0p2_0p4,0.3333333333333333,0.38461538461538464,frontier_consolidation_fwcompact_medium_036653,559,7994,751717,lt0p4,frontier_consolidation_fwcompact_medium_037564,12,1717,27,50,45,False,False
2026,edit:frontier_consolidation_fwcompact_medium_030700:0:0-3,row:2628,compact_edit,function,The,308,6.020773410797119,0,43,6.234583854675293,0,7,7.839778900146484,0,458,lt0p2,0.13636363636363635,0.8666666666666667,frontier_consolidation_fwcompact_medium_060936,1973,12601,752628,ge0p8,frontier_consolidation_fwcompact_medium_030700,22,2628,28,3,0,False,False
2027,edit:frontier_consolidation_fwcompact_medium_048344:0:86-92,row:2663,compact_edit,content,coming,8333,14.742643356323242,0,8531,12.295736312866211,0,3647,14.987892150878906,0,8294,0p2_0p4,0.26666666666666666,0.5294117647058824,frontier_consolidation_fwcompact_medium_038996,552,14659,752663,0p4_0p6,frontier_consolidation_fwcompact_medium_048344,15,2663,29,92,86,False,False
2028,edit:frontier_consolidation_fwcompact_medium_040402:0:36-40,row:750,compact_edit,content,able,665,5.9491729736328125,0,57,5.578514099121094,0,8,7.345775604248047,0,264,0p4_0p6,0.4444444444444444,0.42857142857142855,frontier_consolidation_fwcompact_medium_018565,2116,3117,750750,0p4_0p6,frontier_consolidation_fwcompact_medium_040402,9,750,14,40,36,False,False
2029,edit:frontier_consolidation_fwcompact_medium_014997:0:0-4,row:4,compact_edit,connective,When,1197,6.149883270263672,0,59,10.13120174407959,0,1101,9.233012199401855,0,1027,0p2_0p4,0.3888888888888889,0.47058823529411764,frontier_consolidation_fwcompact_medium_003643,51,13832,750004,0p4_0p6,frontier_consolidation_fwcompact_medium_014997,18,4,33,4,0,False,False
2030,edit:frontier_consolidation_fwcompact_medium_044436:0:35-39,row:2677,compact_edit,content,ical,821,9.503789901733398,0,78,13.759864807128906,0,361,9.71713638305664,0,90,lt0p2,0.14285714285714285,0.55,frontier_consolidation_fwcompact_medium_028082,2753,8584,752677,0p4_0p6,frontier_consolidation_fwcompact_medium_044436,21,2677,34,39,35,False,False
2031,edit:frontier_consolidation_fwcompact_medium_028521:0:175-177,row:6,compact_edit,content,al,257,6.672927379608154,0,171,6.752568244934082,0,161,6.588873863220215,0,162,0p2_0p4,0.2413793103448276,0.6666666666666666,frontier_consolidation_fwcompact_medium_017669,2396,11305,750006,0p6_0p8,frontier_consolidation_fwcompact_medium_028521,29,6,46,177,175,False,False
2032,edit:frontier_consolidation_fwcompact_medium_045995:0:18-19,row:957,compact_edit,content,s,87,9.480154037475586,0,166,6.871434211730957,0,85,9.191864967346191,0,232,0p2_0p4,0.21428571428571427,0.42857142857142855,frontier_consolidation_fwcompact_medium_054466,2280,13122,750957,0p4_0p6,frontier_consolidation_fwcompact_medium_045995,14,957,23,19,18,True,False
2033,edit:frontier_consolidation_fwcompact_medium_030667:0:134-138,row:2974,compact_edit,content,ging,2410,6.57398796081543,0,141,8.260210990905762,0,43,6.3692121505737305,0,114,0p2_0p4,0.2608695652173913,0.55,frontier_consolidation_fwcompact_medium_006597,804,13305,752974,0p4_0p6,frontier_consolidation_fwcompact_medium_030667,23,2974,41,138,134,False,False
2034,edit:frontier_consolidation_fwcompact_medium_014130:0:0-5,row:129,compact_edit,content,Using,14275,11.1727876663208,0,3878,10.264288902282715,0,1498,11.781204223632812,0,5445,ge0p6,0.6153846153846154,0.6,frontier_consolidation_fwcompact_medium_055068,1172,11963,750129,0p6_0p8,frontier_consolidation_fwcompact_medium_014130,13,129,20,5,0,False,False
2035,edit:frontier_consolidation_fwcompact_medium_052300:0:65-67,row:1814,compact_edit,content,'s,249,3.3774235248565674,0,7,5.532285213470459,0,17,2.943910598754883,0,6,0p2_0p4,0.3,0.46153846153846156,frontier_consolidation_fwcompact_medium_018873,2888,13299,751814,0p4_0p6,frontier_consolidation_fwcompact_medium_052300,10,1814,18,67,65,False,False
2036,edit:frontier_consolidation_fwcompact_medium_024269:0:0-3,row:1795,compact_edit,content,Two,3143,13.82737922668457,0,9854,12.579191207885742,0,2067,13.995412826538086,0,9640,0p2_0p4,0.3333333333333333,0.5714285714285714,frontier_consolidation_fwcompact_medium_023253,2873,9459,751795,0p4_0p6,frontier_consolidation_fwcompact_medium_024269,9,1795,13,3,0,False,False
2037,edit:frontier_consolidation_fwcompact_medium_023963:0:0-5,row:1756,compact_edit,content,Small,12930,9.394731521606445,0,623,6.621309757232666,0,106,10.582682609558105,0,1773,0p4_0p6,0.4166666666666667,0.7272727272727273,frontier_consolidation_fwcompact_medium_039340,2593,490,751756,0p6_0p8,frontier_consolidation_fwcompact_medium_023963,12,1756,16,5,0,False,False
2038,edit:frontier_consolidation_fwcompact_medium_038512:0:0-3,row:2104,compact_edit,function,The,308,4.434887886047363,0,5,3.2564425468444824,0,3,10.66386604309082,0,496,0p4_0p6,0.5,0.5,frontier_consolidation_fwcompact_medium_007854,1068,15326,752104,0p4_0p6,frontier_consolidation_fwcompact_medium_038512,16,2104,21,3,0,False,False
2039,edit:frontier_consolidation_fwcompact_medium_053560:0:19-20,row:1680,compact_edit,content,s,87,4.165939807891846,0,4,4.518856048583984,0,12,3.975386619567871,0,3,0p4_0p6,0.4444444444444444,0.5384615384615384,frontier_consolidation_fwcompact_medium_031532,2489,16870,751680,0p4_0p6,frontier_consolidation_fwcompact_medium_053560,18,1680,30,20,19,False,False
2040,edit:frontier_consolidation_fwcompact_medium_029146:0:121-123,row:7,compact_edit,content,ar,224,6.216454982757568,0,113,6.869941711425781,0,182,6.020509719848633,0,87,0p2_0p4,0.3,0.6,frontier_consolidation_fwcompact_medium_010198,2614,6717,750007,0p6_0p8,frontier_consolidation_fwcompact_medium_029146,20,7,26,123,121,False,False
2041,edit:frontier_consolidation_fwcompact_medium_000014:0:120-124,row:418,compact_edit,content,ians,1789,6.50533390045166,0,103,10.236626625061035,0,1590,4.5579328536987305,0,6,0p2_0p4,0.2777777777777778,0.6111111111111112,frontier_consolidation_fwcompact_medium_006871,218,13205,750418,0p6_0p8,frontier_consolidation_fwcompact_medium_000014,18,418,30,124,120,False,False
2042,edit:frontier_consolidation_fwcompact_medium_005994:0:0-2,row:1594,compact_edit,function,In,565,4.30978536605835,0,10,3.4145548343658447,0,5,5.36210298538208,0,18,0p2_0p4,0.375,0.6,frontier_consolidation_fwcompact_medium_001823,2457,4399,751594,0p6_0p8,frontier_consolidation_fwcompact_medium_005994,8,1594,15,2,0,False,False
2043,edit:frontier_consolidation_fwcompact_medium_000056:0:0-5,row:936,compact_edit,pronoun,Their,4495,13.408679008483887,0,6657,14.968409538269043,0,8744,14.119344711303711,0,9951,0p2_0p4,0.23809523809523808,0.7333333333333333,frontier_consolidation_fwcompact_medium_050190,740,16172,750936,0p6_0p8,frontier_consolidation_fwcompact_medium_000056,21,936,30,5,0,False,False
2044,edit:frontier_consolidation_fwcompact_medium_055478:0:54-56,row:2890,compact_edit,content,'s,249,4.283669948577881,0,9,5.288377285003662,0,9,4.317309856414795,0,8,0p2_0p4,0.3,0.4444444444444444,frontier_consolidation_fwcompact_medium_045234,729,13284,752890,0p4_0p6,frontier_consolidation_fwcompact_medium_055478,10,2890,15,56,54,False,False
2045,edit:frontier_consolidation_fwcompact_medium_039015:0:83-87,row:2901,compact_edit,content,ving,612,4.413476467132568,0,14,5.319410800933838,0,14,4.4415717124938965,0,12,0p4_0p6,0.4444444444444444,0.42857142857142855,frontier_consolidation_fwcompact_medium_042706,2166,10543,752901,0p4_0p6,frontier_consolidation_fwcompact_medium_039015,18,2901,28,87,83,False,False
2046,edit:frontier_consolidation_fwcompact_medium_017189:0:97-103,row:833,compact_edit,content,-class,12062,7.827005863189697,0,235,10.17661190032959,0,93,7.765715599060059,0,274,0p4_0p6,0.47058823529411764,0.5714285714285714,frontier_consolidation_fwcompact_medium_057583,1039,13593,750833,0p4_0p6,frontier_consolidation_fwcompact_medium_017189,17,833,26,103,97,False,False
2047,edit:frontier_consolidation_fwcompact_medium_033430:0:11-14,row:71,compact_edit,content,its,1194,3.279203176498413,0,4,5.656397819519043,0,12,3.6535003185272217,0,6,0p4_0p6,0.4166666666666667,0.35714285714285715,frontier_consolidation_fwcompact_medium_005221,2498,16806,750071,lt0p4,frontier_consolidation_fwcompact_medium_033430,12,71,22,14,11,False,False
2048,edit:frontier_consolidation_fwcompact_medium_032218:0:0-5,row:590,compact_edit,content,Earth,4145,7.540567398071289,0,343,5.601855278015137,0,23,9.3886137008667,0,1264,0p4_0p6,0.4444444444444444,0.45454545454545453,frontier_consolidation_fwcompact_medium_041202,2019,7754,750590,0p4_0p6,frontier_consolidation_fwcompact_medium_032218,9,590,14,5,0,False,False
2049,edit:frontier_consolidation_fwcompact_medium_031456:0:3-5,row:2506,compact_edit,content,'s,249,8.728508949279785,0,736,7.708039283752441,0,218,9.743326187133789,0,621,ge0p6,0.7,0.375,frontier_consolidation_fwcompact_medium_001609,2380,8306,752506,lt0p4,frontier_consolidation_fwcompact_medium_031456,10,2506,14,5,3,False,False
2050,edit:frontier_consolidation_fwcompact_medium_023641:0:0-1,row:889,compact_edit,function,A,263,3.1046695709228516,0,5,3.9234678745269775,0,7,5.1567463874816895,0,14,0p4_0p6,0.5454545454545454,1.0,frontier_consolidation_fwcompact_medium_025469,2535,16507,750889,ge0p8,frontier_consolidation_fwcompact_medium_023641,11,889,19,1,0,False,False
2051,edit:frontier_consolidation_fwcompact_medium_049903:0:0-4,row:2845,compact_edit,function,This,750,5.471634864807129,0,22,9.427202224731445,0,245,7.683852195739746,0,345,0p2_0p4,0.36363636363636365,0.4166666666666667,frontier_consolidation_fwcompact_medium_031752,707,7262,752845,0p4_0p6,frontier_consolidation_fwcompact_medium_049903,11,2845,22,4,0,False,False
2052,edit:frontier_consolidation_fwcompact_medium_019650:0:0-3,row:1989,compact_edit,function,The,308,5.451330184936523,0,9,6.901472091674805,0,32,5.498539924621582,0,10,0p2_0p4,0.3125,0.5294117647058824,frontier_consolidation_fwcompact_medium_025903,599,9804,751989,0p4_0p6,frontier_consolidation_fwcompact_medium_019650,16,1989,31,3,0,False,False
2053,edit:frontier_consolidation_fwcompact_medium_061427:0:69-70,row:482,compact_edit,content,s,87,3.3703911304473877,0,4,4.1326422691345215,0,2,2.8554553985595703,0,2,0p2_0p4,0.2,0.45454545454545453,frontier_consolidation_fwcompact_medium_023720,1954,5473,750482,0p4_0p6,frontier_consolidation_fwcompact_medium_061427,15,482,24,70,69,False,False
2054,edit:frontier_consolidation_fwcompact_medium_030105:0:0-5,row:1925,compact_edit,content,Human,7432,9.004535675048828,0,547,5.723668575286865,0,6,9.375166893005371,0,1021,0p4_0p6,0.5555555555555556,1.0,frontier_consolidation_fwcompact_medium_010891,2620,15431,751925,ge0p8,frontier_consolidation_fwcompact_medium_030105,9,1925,11,5,0,False,False
2055,edit:frontier_consolidation_fwcompact_medium_060770:0:121-124,row:717,compact_edit,content,ult,840,13.140701293945312,0,5614,13.149496078491211,0,4944,11.978620529174805,0,4442,0p2_0p4,0.34782608695652173,0.6,frontier_consolidation_fwcompact_medium_031247,2273,13722,750717,0p6_0p8,frontier_consolidation_fwcompact_medium_060770,23,717,31,124,121,False,False
2056,edit:frontier_consolidation_fwcompact_medium_043093:0:16-21,row:2189,compact_edit,content,igned,5176,13.473238945007324,0,2640,13.493599891662598,0,1076,14.563397407531738,0,3820,0p4_0p6,0.4,0.7,frontier_consolidation_fwcompact_medium_007540,385,13220,752189,0p6_0p8,frontier_consolidation_fwcompact_medium_043093,20,2189,34,21,16,False,False
2057,edit:frontier_consolidation_fwcompact_medium_027409:0:0-4,row:2891,compact_edit,content,Keep,5810,12.118749618530273,0,3977,8.10084056854248,0,292,12.423911094665527,0,3949,0p2_0p4,0.2,0.7142857142857143,frontier_consolidation_fwcompact_medium_002612,799,13453,752891,0p6_0p8,frontier_consolidation_fwcompact_medium_027409,15,2891,25,4,0,False,False
2058,edit:frontier_consolidation_fwcompact_medium_057513:0:61-65,row:1669,compact_edit,content,aces,1510,5.741721153259277,0,48,7.5851922035217285,0,68,6.204183578491211,0,74,0p2_0p4,0.25,0.5384615384615384,frontier_consolidation_fwcompact_medium_026757,2790,12965,751669,0p4_0p6,frontier_consolidation_fwcompact_medium_057513,12,1669,20,65,61,False,False
