arm,step,stage_length,rows_or_chunks,charged_words,active_tokens,visible_words,hidden_words,hidden_tokens_total,boundary_hidden_tokens,pad_slots,masked_tokens,masked_per_active,active_per_word,log_loss,log_lr,cumulative_word_exposure
row256_baseline_log_order,562,256,256,39345,53961,38842,503,915,37,11575,8057,0.1493115398157929,1.3714830346930995,3.6530069219159094,0.0009280876633822765,22225559
row256_baseline_log_order,563,256,256,39597,54279,38995,602,1375,33,11257,8057,0.14843678033862082,1.3707856655807258,3.508777176903276,0.0009277459915292213,22265156
row256_baseline_log_order,564,256,256,39532,54072,39150,382,624,23,11464,8120,0.1501701435123539,1.3678032985935444,3.6238724978686556,0.0009274035731209571,22304688
row256_baseline_log_order,565,256,256,39524,54089,39228,296,537,23,11447,8179,0.15121374031688514,1.3685102722396518,3.6226816484610103,0.0009270604087551149,22344212
row256_baseline_log_order,566,256,256,39427,54389,38758,669,1292,28,11147,8074,0.14844913493537296,1.3794861389403201,3.595452110071067,0.0009267164990306274,22383639
row256_baseline_log_order,567,256,256,39555,54632,38982,573,977,18,10904,8139,0.14897862058866598,1.381165465807104,3.405166978727088,0.0009263718445477287,22423194
row256_baseline_log_order,568,256,256,39429,54275,38891,538,933,30,11261,8075,0.1487793643482266,1.3765248928453677,3.3514708095881223,0.0009260264459079522,22462623
row256_baseline_log_order,569,256,256,39601,54047,39166,435,812,23,11489,8173,0.1512202342405684,1.364788767960405,3.67180946199106,0.0009256803037141304,22502224
row256_baseline_log_order,570,256,256,39799,54719,39163,636,1181,27,10817,8275,0.1512271788592628,1.3748837910500264,3.5213391888897942,0.0009253334185703935,22542023
row256_baseline_log_order,571,256,256,39493,53413,39044,449,808,32,12123,8067,0.15103064796959542,1.3524675258906642,3.506168252933833,0.0009249857910821682,22581516
row256_baseline_log_order,572,256,256,39302,54107,38685,617,1112,38,11429,8244,0.1523647587188349,1.376698386850542,3.4740108041610607,0.0009246374218561771,22620818
row256_baseline_log_order,573,256,256,39209,54375,38667,542,931,22,11161,8168,0.150216091954023,1.3867989492208421,3.53941572421795,0.0009242883115004374,22660027
row256_baseline_log_order,574,256,256,39362,54360,38729,633,1139,31,11176,8100,0.1490066225165563,1.3810273868197753,3.49040082425247,0.0009239384606242595,22699389
row256_baseline_log_order,575,256,256,39236,53663,38852,384,724,44,11873,8083,0.15062519799489407,1.367698032419207,3.515317703051451,0.0009235878698382464,22738625
row256_baseline_log_order,576,256,256,39624,55157,38906,718,1269,33,10379,8445,0.15310839965915476,1.392009892994145,3.4982458831714838,0.0009232365397542926,22778249
row256_baseline_log_order,577,256,256,39676,54585,39150,526,972,24,10951,8169,0.1496564990381973,1.3757687266861578,3.547567070092313,0.0009228844709855826,22817925
row256_baseline_log_order,578,256,256,39563,54816,39013,550,989,33,10720,8302,0.15145213076474023,1.3855369916335971,3.457876824666379,0.0009225316641465908,22857488
row256_baseline_log_order,579,256,256,39355,53585,38897,458,823,30,11951,8076,0.15071381916581134,1.3615804853258797,3.607065970913026,0.0009221781198530789,22896843
row256_baseline_log_order,580,256,256,39345,53795,38823,522,951,31,11741,8084,0.15027418905102705,1.3672639471343246,3.424964649378811,0.0009218238387220963,22936188
row256_baseline_log_order,581,256,256,39763,53927,39295,468,833,20,11609,8153,0.15118586236949952,1.3562105474939015,3.531061588467725,0.0009214688213719782,22975951
row256_baseline_log_order,582,256,256,39214,53438,38719,495,957,22,12098,7944,0.14865825816834463,1.3627275972866832,3.5232687892930628,0.000921113068422345,23015165
row256_baseline_log_order,583,256,256,39815,54480,39357,458,858,24,11056,8078,0.14827459618208516,1.3683285194022354,3.512235538798354,0.0009207565804941005,23054980
row256_baseline_log_order,584,256,256,39651,54983,39181,470,806,23,10553,8430,0.15332011712711202,1.3866737282792363,3.3827371878697496,0.0009203993582094314,23094631
row256_baseline_log_order,585,256,256,39575,54771,39033,542,928,28,10765,8217,0.15002464808018842,1.3839797852179405,3.5220719081316463,0.0009200414021918067,23134206
row256_baseline_log_order,586,256,256,39212,53828,38741,471,859,18,11708,8163,0.15164969904139108,1.3727430378455574,3.486549071437308,0.0009196827130659751,23173418
row256_baseline_log_order,587,256,256,39573,54393,39095,478,847,31,11143,8328,0.15310793668302908,1.3744977636267153,3.5376930640765276,0.0009193232914579652,23212991
row256_baseline_log_order,588,256,256,39554,54428,38982,572,969,32,11108,8229,0.15119056368045858,1.3760428780907115,3.4964502819949934,0.0009189631379950845,23252545
row256_baseline_log_order,589,256,256,39457,54632,38954,503,876,41,10904,8429,0.15428686484111875,1.3845958891958334,3.4562229565106644,0.0009186022533059168,23292002
row256_baseline_log_order,590,256,256,40022,55421,39401,621,1094,42,10115,8213,0.14819292326013606,1.3847633801409225,3.478504174318526,0.000918240638020323,23332024
row256_baseline_log_order,591,256,256,39884,55392,39289,595,1125,38,10144,8379,0.15126733102253032,1.3888276000401163,3.385692919875574,0.0009178782927694389,23371908
row256_baseline_log_order,592,256,256,39665,54989,39120,545,1021,17,10547,8475,0.1541217334375966,1.3863355603176604,3.594055154485337,0.0009175152181856741,23411573
row256_baseline_log_order,593,256,256,39404,54002,38795,609,1249,34,11534,8153,0.15097588978185994,1.370470003045376,3.5850199354392362,0.0009171514149027113,23450977
row256_baseline_log_order,594,256,256,39581,54761,39132,449,770,30,10775,8336,0.15222512371943536,1.3835173441802886,3.3460642505801794,0.0009167868835555049,23490558
row256_baseline_log_order,595,256,256,39846,54833,39285,561,1095,25,10703,8421,0.1535754016741743,1.3761230738342618,3.3480916015326923,0.0009164216247802801,23530404
row256_baseline_log_order,596,256,256,39479,54182,39031,448,769,30,11354,8169,0.15076962828983795,1.3724258466526509,3.548739987935003,0.000916055639214532,23569883
row256_baseline_log_order,597,256,256,39730,54577,39151,579,1154,25,10959,8339,0.15279330120746834,1.3736974578404229,3.4771837551454543,0.0009156889274970235,23609613
row256_baseline_log_order,598,256,256,39643,54395,39135,508,873,28,11141,8100,0.14891074547292948,1.3721211815452918,3.5422420313623215,0.0009153214902677855,23649256
row256_baseline_log_order,599,256,256,39700,55168,39035,665,1153,29,10368,8273,0.14996012180974477,1.3896221662468513,3.42999344233459,0.0009149533281681147,23688956
row256_baseline_log_order,600,256,256,39530,53356,39089,441,829,24,12180,8150,0.15274758227753205,1.3497596761952948,3.5193633218776963,0.0009145844418405733,23728486
row256_baseline_log_order,601,256,256,39747,54322,39329,418,741,21,11214,8201,0.15097014101100842,1.3666943417113242,3.5789714174406684,0.0009142148319289872,23768233
row256_baseline_log_order,602,256,256,39376,53918,38864,512,886,28,11618,7920,0.14688972142883638,1.3693112555871596,3.5914903729250933,0.0009138444990784454,23807609
row256_baseline_log_order,603,256,256,39710,54388,39177,533,929,27,11148,8064,0.14826800029418255,1.3696298161672122,3.4630802115573296,0.0009134734439352985,23847319
row256_baseline_log_order,604,256,256,39658,54333,39189,469,846,18,11203,8105,0.14917269431100805,1.3700388320137173,3.504479360403947,0.0009131016671471579,23886977
row256_baseline_log_order,605,256,256,39092,53427,38661,431,759,24,12109,7964,0.14906320774140416,1.3666990688631946,3.407088163388787,0.0009127291693628945,23926069
row256_baseline_log_order,606,256,256,39536,54538,39130,406,689,29,10998,8186,0.1500971799479262,1.3794516390125455,3.5127368512725643,0.0009123559512326376,23965605
row256_baseline_log_order,607,256,256,39788,54307,39422,366,664,26,11229,8270,0.15228239453477452,1.3649090177943097,3.344780996776982,0.0009119820134077734,24005393
row256_baseline_log_order,608,256,256,39469,54044,38996,473,833,29,11492,8211,0.15193175930723116,1.369277154222301,3.6515482249031717,0.0009116073565409444,24044862
row256_baseline_log_order,609,256,256,39056,52778,38496,560,983,31,12758,8022,0.1519951494941074,1.3513416632527653,3.549207129314397,0.0009112319812860484,24083918
row256_baseline_log_order,610,256,256,39170,53307,38625,545,926,32,12229,7970,0.14951132121484983,1.3609139647689559,3.415482054989191,0.0009108558882982365,24123088
row256_baseline_log_order,611,256,256,39336,53481,38898,438,860,15,12055,8196,0.15325068715992596,1.3595942647956072,3.490247987490738,0.0009104790782339128,24162424
row256_baseline_log_order,612,256,256,39939,54435,39414,525,902,30,11101,8316,0.15276935794984844,1.362953504093743,3.5630142257269783,0.0009101015517507327,24202363
row256_baseline_log_order,613,256,256,39990,55692,39449,541,982,27,9844,8519,0.15296631473102063,1.3926481620405102,3.46357967904202,0.0009097233095076023,24242353
row256_baseline_log_order,614,256,256,39663,54975,39056,607,1241,28,10561,8153,0.1483037744429286,1.3860524922471824,3.512670503486728,0.0009093443521646766,24282016
row256_baseline_log_order,615,256,256,39400,54043,38867,533,921,31,11493,8226,0.15221212738004922,1.3716497461928934,3.3719772648237467,0.0009089646803833589,24321416
row256_baseline_log_order,616,256,256,39449,53601,38987,462,906,30,11935,8101,0.15113524001417883,1.3587416664554235,3.434442560520603,0.0009085842948262993,24360865
row256_baseline_log_order,617,256,256,39756,55107,39109,647,1229,29,10429,8312,0.15083383236249479,1.3861303954120132,3.4197064535450314,0.0009082031961573936,24400621
row256_baseline_log_order,618,256,256,39589,54942,39137,452,794,27,10594,8256,0.15026755487605112,1.3878097451312232,3.41975415599092,0.0009078213850417827,24440210
row256_baseline_log_order,619,256,256,39656,53338,39198,458,866,23,12198,7749,0.14528103790918295,1.3450171474682266,3.660552918487925,0.0009074388621458503,24479866
row256_baseline_log_order,620,256,256,39119,54055,38596,523,910,56,11481,7939,0.14686892979372862,1.381809350954779,3.4910736826058075,0.0009070556281372226,24518985
row256_baseline_log_order,621,256,256,39262,53805,38694,568,1004,42,11731,7946,0.1476814422451445,1.3704090469155927,3.5386515253291693,0.0009066716836847673,24558247
row256_baseline_log_order,622,256,256,39220,53072,38890,330,614,27,12464,7955,0.14989071450105518,1.3531871494135645,3.5898670170758225,0.0009062870294585915,24597467
row256_baseline_log_order,623,256,256,39612,55444,38980,632,1161,35,10092,8381,0.1511615323569728,1.399676865596284,3.41517975241881,0.0009059016661300412,24637079
row256_baseline_log_order,624,256,256,39520,54404,39014,506,910,26,11132,8089,0.14868392029997796,1.3766194331983805,3.4025462035092957,0.0009055155943717005,24676599
row256_baseline_log_order,625,256,256,39648,54015,39187,461,797,21,11521,8041,0.14886605572526151,1.3623638014527846,3.488963100273,0.0009051288148573895,24716247
row256_baseline_log_order,626,256,256,39469,53237,38810,659,1436,33,12299,8011,0.15047805097958186,1.3488307279130456,3.50685348327412,0.0009047413282621634,24755716
row256_baseline_log_order,627,256,256,39568,53523,39138,430,808,17,12013,8112,0.1515610111540833,1.3526839870602507,3.6204025561992936,0.000904353135262312,24795284
row256_baseline_log_order,628,256,256,39638,53941,39089,549,968,24,11595,7934,0.14708663169018002,1.3608406074978556,3.4380161470750252,0.0009039642365353575,24834922
row256_baseline_log_order,629,256,256,39477,54294,38931,546,945,25,11242,8009,0.1475116955833057,1.3753324720723459,3.411519070573031,0.0009035746327600544,24874399
row256_baseline_log_order,630,256,256,39254,53523,38872,382,688,22,12013,8092,0.1511873400220466,1.3635043562439497,3.498842466484481,0.000903184324616387,24913653
row256_baseline_log_order,631,256,256,39782,54300,39187,595,1230,32,11236,8154,0.1501657458563536,1.3649389170981852,3.5329083649878825,0.0009027933127855696,24953435
row256_baseline_log_order,632,256,256,39369,53647,38896,473,847,17,11889,8248,0.1537457826159897,1.3626711371891589,3.4934586142013653,0.0009024015979500443,24992804
row256_baseline_log_order,633,256,256,39301,53757,39040,261,479,22,11779,8042,0.1495991219748126,1.3678277906414595,3.567587020355088,0.0009020091807934805,25032105
row256_baseline_log_order,634,256,256,39806,54903,39195,611,1141,42,10633,8182,0.14902646485620094,1.3792644324976133,3.3602038981482676,0.0009016160620007727,25071911
row256_baseline_log_order,635,256,256,39924,55391,39290,634,1147,36,10145,8508,0.15359896011987506,1.3874110810540026,3.3361693732212787,0.0009012222422580409,25111835
row256_baseline_log_order,636,256,256,39467,53595,39029,438,748,28,11941,8105,0.1512267935441739,1.3579699495781286,3.4071476871036293,0.0009008277222526278,25151302
row256_baseline_log_order,637,256,256,39144,53492,38574,570,1003,25,12044,8075,0.1509571524713976,1.3665440425097077,3.478786559739718,0.0009004325026730985,25190446
row256_baseline_log_order,638,256,256,39877,54219,39463,414,788,26,11317,8087,0.14915435548423983,1.3596559420217167,3.4208678874035505,0.0009000365842092393,25230323
row256_baseline_log_order,639,256,256,39424,54018,38972,452,787,21,11518,8155,0.15096819578658965,1.3701806006493507,3.479275376602304,0.0008996399675520557,25269747
row256_baseline_log_order,640,256,256,39393,54219,38880,513,966,22,11317,8018,0.14788173887382652,1.376361282461351,3.485742924962147,0.0008992426533937725,25309140
row256_baseline_log_order,641,256,256,39596,54213,39059,537,946,30,11323,7937,0.14640399904082047,1.3691534498434186,3.5507925512569294,0.0008988446424278313,25348736
row256_baseline_log_order,642,256,256,39613,53721,39108,505,976,38,11815,7960,0.14817296774073455,1.3561457097417515,3.4912126478837364,0.00089844593534889,25388349
row256_baseline_log_order,643,256,256,39636,53996,39152,484,905,43,11540,8171,0.15132602414993704,1.3622969018064386,3.362079659402334,0.0008980465328528219,25427985
row256_baseline_log_order,644,256,256,39610,55494,38896,714,1273,30,10042,8340,0.15028651746134716,1.4010098459984852,3.3109215058868733,0.0008976464356367133,25467595
row256_baseline_log_order,645,256,256,39451,54574,38863,588,1025,29,10962,8037,0.14726792978341335,1.3833362905883249,3.3798572231587958,0.0008972456443988632,25507046
row256_baseline_log_order,646,256,256,39418,53925,38980,438,790,31,11611,7934,0.14713027352804822,1.3680298340859507,3.4830613390216003,0.0008968441598387826,25546464
row256_baseline_log_order,647,256,256,39532,54186,38964,568,1020,30,11350,7959,0.14688295869781862,1.3706870383486796,3.3307392792510604,0.0008964419826571915,25585996
row256_baseline_log_order,648,256,256,39450,53881,38903,547,1041,62,11655,8138,0.15103654349399603,1.3658048162230672,3.4877241686715283,0.0008960391135560194,25625446
row256_baseline_log_order,649,256,256,39243,52615,38991,252,474,26,12921,8000,0.15204789508695238,1.3407486685523533,3.4849882586002354,0.0008956355532384033,25664689
row256_baseline_log_order,650,256,256,39313,53506,38782,531,1013,29,12030,8001,0.14953463163009756,1.361025614936535,3.582762037451722,0.0008952313024086867,25704002
row256_baseline_log_order,651,256,256,39379,54209,38685,694,1465,30,11327,8209,0.15143241897101958,1.3765966631961197,3.436560733990106,0.0008948263617724178,25743381
row256_baseline_log_order,652,256,256,39841,54806,39356,485,909,29,10730,8168,0.14903477721417363,1.3756180818754549,3.5457470534947664,0.0008944207320363496,25783222
row256_baseline_log_order,653,256,256,39416,53490,39144,272,502,17,12046,8028,0.15008412787436903,1.3570631215749949,3.575863079639828,0.0008940144139084368,25822638
row256_baseline_log_order,654,256,256,40035,54943,39436,599,1124,34,10593,8167,0.14864495932147861,1.372374172598976,3.3412536169712816,0.0008936074080978363,25862673
