case_id,source,target_token,prefix_tokens,later_tokens,target_idx,wwm_lp_full,wwm_lp_deleted,wwm_lp_shuffled,wwm_lp_same_near,wwm_lp_cross_near,wwm_delta_deleted,wwm_delta_shuffled,wwm_delta_same_near,wwm_delta_cross_near,wwm_spec_same_vs_cross,wwm_spec_deleted_vs_cross,cpc_same_lp_full,cpc_same_lp_deleted,cpc_same_lp_shuffled,cpc_same_lp_same_near,cpc_same_lp_cross_near,cpc_same_delta_deleted,cpc_same_delta_shuffled,cpc_same_delta_same_near,cpc_same_delta_cross_near,cpc_same_spec_same_vs_cross,cpc_same_spec_deleted_vs_cross,cpc_cross_lp_full,cpc_cross_lp_deleted,cpc_cross_lp_shuffled,cpc_cross_lp_same_near,cpc_cross_lp_cross_near,cpc_cross_delta_deleted,cpc_cross_delta_shuffled,cpc_cross_delta_same_near,cpc_cross_delta_cross_near,cpc_cross_spec_same_vs_cross,cpc_cross_spec_deleted_vs_cross,same_minus_wwm_delta_deleted,same_minus_wwm_delta_shuffled,same_minus_wwm_delta_same_near,same_minus_wwm_delta_cross_near,same_minus_wwm_spec_same_vs_cross,same_minus_wwm_spec_deleted_vs_cross,cross_minus_wwm_delta_deleted,cross_minus_wwm_delta_shuffled,cross_minus_wwm_delta_same_near,cross_minus_wwm_delta_cross_near,cross_minus_wwm_spec_same_vs_cross,cross_minus_wwm_spec_deleted_vs_cross,wwm_sensitivity_score
217,childes.train.txt,Ġget,120,120,31,-6.283446788787842,-6.283447265625,-6.283447265625,-6.283446788787842,-6.283447265625,4.76837158203125e-07,4.76837158203125e-07,0.0,4.76837158203125e-07,-4.76837158203125e-07,0.0,-6.590209007263184,-6.590209007263184,-6.590208530426025,-6.590207099914551,-6.590207576751709,0.0,-4.76837158203125e-07,-1.9073486328125e-06,-1.430511474609375e-06,-4.76837158203125e-07,1.430511474609375e-06,-6.275829315185547,-6.275829315185547,-6.275829315185547,-6.275829315185547,-6.275829315185547,0.0,0.0,0.0,0.0,0.0,0.0,-4.76837158203125e-07,-9.5367431640625e-07,-1.9073486328125e-06,-1.9073486328125e-06,0.0,1.430511474609375e-06,-4.76837158203125e-07,-4.76837158203125e-07,0.0,-4.76837158203125e-07,4.76837158203125e-07,0.0,4.76837158203125e-07
218,bnc_spoken.train.txt,Ġone,98,92,23,-5.2907257080078125,-5.2906813621521,-5.290719985961914,-5.290714263916016,-5.290680885314941,-4.4345855712890625e-05,-5.7220458984375e-06,-1.1444091796875e-05,-4.482269287109375e-05,3.337860107421875e-05,4.76837158203125e-07,-5.2670793533325195,-5.2670793533325195,-5.2670793533325195,-5.267080307006836,-5.252292633056641,0.0,0.0,9.5367431640625e-07,-0.014786720275878906,0.014787673950195312,0.014786720275878906,-5.2628655433654785,-5.26286506652832,-5.26286506652832,-5.26286506652832,-5.2628655433654785,-4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,0.0,-4.76837158203125e-07,-4.76837158203125e-07,4.4345855712890625e-05,5.7220458984375e-06,1.239776611328125e-05,-0.014741897583007812,0.014754295349121094,0.014786243438720703,4.38690185546875e-05,5.245208740234375e-06,1.0967254638671875e-05,4.482269287109375e-05,-3.3855438232421875e-05,-9.5367431640625e-07,4.4345855712890625e-05
219,childes.train.txt,Ġtomorrow,120,120,31,-8.612505912780762,-8.612504959106445,-8.612505912780762,-8.612505912780762,-8.611817359924316,-9.5367431640625e-07,0.0,0.0,-0.0006885528564453125,0.0006885528564453125,0.0006875991821289062,-9.588898658752441,-9.588882446289062,-9.588899612426758,-9.588907241821289,-9.588848114013672,-1.621246337890625e-05,9.5367431640625e-07,8.58306884765625e-06,-5.054473876953125e-05,5.91278076171875e-05,3.4332275390625e-05,-9.121729850769043,-9.121729850769043,-9.121729850769043,-9.121729850769043,-9.121729850769043,0.0,0.0,0.0,0.0,0.0,0.0,-1.52587890625e-05,9.5367431640625e-07,8.58306884765625e-06,0.0006380081176757812,-0.000629425048828125,-0.0006532669067382812,9.5367431640625e-07,0.0,0.0,0.0006885528564453125,-0.0006885528564453125,-0.0006875991821289062,9.5367431640625e-07
220,bnc_spoken.train.txt,Ġget,97,105,26,-6.283829689025879,-6.2838897705078125,-6.2838616371154785,-6.283870697021484,-6.283795356750488,6.008148193359375e-05,3.1948089599609375e-05,4.100799560546875e-05,-3.4332275390625e-05,7.534027099609375e-05,9.441375732421875e-05,-6.370464324951172,-6.370465278625488,-6.370464324951172,-6.3704657554626465,-6.590207576751709,9.5367431640625e-07,0.0,1.430511474609375e-06,0.2197432518005371,-0.2197418212890625,-0.2197422981262207,-6.275829315185547,-6.275830268859863,-6.275829315185547,-6.275829315185547,-6.275829315185547,9.5367431640625e-07,0.0,0.0,0.0,0.0,9.5367431640625e-07,-5.91278076171875e-05,-3.1948089599609375e-05,-3.9577484130859375e-05,0.21977758407592773,-0.2198171615600586,-0.21983671188354492,-5.91278076171875e-05,-3.1948089599609375e-05,-4.100799560546875e-05,3.4332275390625e-05,-7.534027099609375e-05,-9.34600830078125e-05,6.008148193359375e-05
221,bnc_spoken.train.txt,Ġexpect,107,100,29,-9.443357467651367,-9.443334579467773,-9.443363189697266,-9.443288803100586,-9.445108413696289,-2.288818359375e-05,5.7220458984375e-06,-6.866455078125e-05,0.001750946044921875,-0.001819610595703125,-0.001773834228515625,-9.511231422424316,-9.51123332977295,-9.511231422424316,-9.51123046875,-10.699414253234863,1.9073486328125e-06,0.0,-9.5367431640625e-07,1.1881828308105469,-1.1881837844848633,-1.188180923461914,-9.468188285827637,-9.468188285827637,-9.468189239501953,-9.468189239501953,-9.468189239501953,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,-9.5367431640625e-07,2.47955322265625e-05,-5.7220458984375e-06,6.771087646484375e-05,1.186431884765625,-1.1863641738891602,-1.1864070892333984,2.288818359375e-05,-4.76837158203125e-06,6.961822509765625e-05,-0.0017499923706054688,0.001819610595703125,0.0017728805541992188,6.866455078125e-05
222,bnc_spoken.train.txt,Ġdistress,107,104,26,-11.176887512207031,-11.176688194274902,-11.176776885986328,-11.176656723022461,-11.178606033325195,-0.00019931793212890625,-0.000110626220703125,-0.0002307891845703125,0.0017185211181640625,-0.001949310302734375,-0.0019178390502929688,-11.197774887084961,-11.197773933410645,-11.197772979736328,-11.197772026062012,-11.297553062438965,-9.5367431640625e-07,-1.9073486328125e-06,-2.86102294921875e-06,0.0997781753540039,-0.09978103637695312,-0.09977912902832031,-11.07888412475586,-11.07888412475586,-11.07888412475586,-11.078883171081543,-11.07888412475586,0.0,0.0,-9.5367431640625e-07,0.0,-9.5367431640625e-07,0.0,0.0001983642578125,0.0001087188720703125,0.00022792816162109375,0.09805965423583984,-0.09783172607421875,-0.09786128997802734,0.00019931793212890625,0.000110626220703125,0.00022983551025390625,-0.0017185211181640625,0.0019483566284179688,0.0019178390502929688,0.0002307891845703125
223,bnc_spoken.train.txt,ĠExcuse,105,108,30,-10.925213813781738,-10.923799514770508,-10.925214767456055,-10.925212860107422,-10.925211906433105,-0.0014142990112304688,9.5367431640625e-07,-9.5367431640625e-07,-1.9073486328125e-06,9.5367431640625e-07,-0.0014123916625976562,-10.98058032989502,-10.980581283569336,-10.98058032989502,-10.980582237243652,-11.178089141845703,9.5367431640625e-07,0.0,1.9073486328125e-06,0.1975088119506836,-0.19750690460205078,-0.1975078582763672,-11.214202880859375,-11.214203834533691,-11.214202880859375,-11.214202880859375,-11.214202880859375,9.5367431640625e-07,0.0,0.0,0.0,0.0,9.5367431640625e-07,0.001415252685546875,-9.5367431640625e-07,2.86102294921875e-06,0.1975107192993164,-0.1975078582763672,-0.19609546661376953,0.001415252685546875,-9.5367431640625e-07,9.5367431640625e-07,1.9073486328125e-06,-9.5367431640625e-07,0.0014133453369140625,0.0014142990112304688
224,bnc_spoken.train.txt,Ġconsequence,108,103,25,-11.060096740722656,-11.059940338134766,-11.060075759887695,-11.059850692749023,-11.060636520385742,-0.000156402587890625,-2.09808349609375e-05,-0.0002460479736328125,0.0005397796630859375,-0.00078582763671875,-0.0006961822509765625,-11.55264949798584,-11.55264663696289,-11.55264949798584,-11.552651405334473,-11.838468551635742,-2.86102294921875e-06,0.0,1.9073486328125e-06,0.28581905364990234,-0.28581714630126953,-0.28582191467285156,-11.152253150939941,-11.152253150939941,-11.152252197265625,-11.152253150939941,-11.152254104614258,0.0,-9.5367431640625e-07,0.0,9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,0.00015354156494140625,2.09808349609375e-05,0.000247955322265625,0.2852792739868164,-0.2850313186645508,-0.285125732421875,0.000156402587890625,2.002716064453125e-05,0.0002460479736328125,-0.0005388259887695312,0.0007848739624023438,0.0006952285766601562,0.0002460479736328125
225,bnc_spoken.train.txt,ury,98,105,27,-11.280841827392578,-11.282113075256348,-11.280895233154297,-11.280136108398438,-11.282075881958008,0.0012712478637695312,5.340576171875e-05,-0.000705718994140625,0.0012340545654296875,-0.0019397735595703125,3.719329833984375e-05,-11.196012496948242,-11.196014404296875,-11.196012496948242,-11.196012496948242,-11.130833625793457,1.9073486328125e-06,0.0,0.0,-0.06517887115478516,0.06517887115478516,0.06518077850341797,-11.119413375854492,-11.119413375854492,-11.119413375854492,-11.119413375854492,-11.119413375854492,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012693405151367188,-5.340576171875e-05,0.000705718994140625,-0.06641292572021484,0.06711864471435547,0.06514358520507812,-0.0012712478637695312,-5.340576171875e-05,0.000705718994140625,-0.0012340545654296875,0.0019397735595703125,-3.719329833984375e-05,0.0012712478637695312
226,childes.train.txt,Ġsee,120,120,30,-6.222650051116943,-6.222649574279785,-6.222650527954102,-6.22265100479126,-6.22265100479126,-4.76837158203125e-07,4.76837158203125e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,-1.430511474609375e-06,-6.012434959411621,-6.012443542480469,-6.012434959411621,-6.012436866760254,-6.012454032897949,8.58306884765625e-06,0.0,1.9073486328125e-06,1.9073486328125e-05,-1.71661376953125e-05,-1.049041748046875e-05,-6.179211616516113,-6.179211616516113,-6.179211616516113,-6.179211616516113,-6.179210662841797,0.0,0.0,0.0,-9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.059906005859375e-06,-4.76837158203125e-07,9.5367431640625e-07,1.811981201171875e-05,-1.71661376953125e-05,-9.059906005859375e-06,4.76837158203125e-07,-4.76837158203125e-07,-9.5367431640625e-07,-1.9073486328125e-06,9.5367431640625e-07,2.384185791015625e-06,9.5367431640625e-07
227,bnc_spoken.train.txt,Ġone,94,94,23,-5.290471076965332,-5.290464878082275,-5.290465354919434,-5.290461540222168,-5.290726661682129,-6.198883056640625e-06,-5.7220458984375e-06,-9.5367431640625e-06,0.000255584716796875,-0.0002651214599609375,-0.0002617835998535156,-5.267081260681152,-5.2670817375183105,-5.267081260681152,-5.267081260681152,-5.2515869140625,4.76837158203125e-07,0.0,0.0,-0.015494346618652344,0.015494346618652344,0.015494823455810547,-5.26286506652832,-5.262864112854004,-5.26286506652832,-5.262864589691162,-5.26286506652832,-9.5367431640625e-07,0.0,-4.76837158203125e-07,0.0,-4.76837158203125e-07,-9.5367431640625e-07,6.67572021484375e-06,5.7220458984375e-06,9.5367431640625e-06,-0.01574993133544922,0.01575946807861328,0.015756607055664062,5.245208740234375e-06,5.7220458984375e-06,9.059906005859375e-06,-0.000255584716796875,0.0002646446228027344,0.0002608299255371094,9.5367431640625e-06
228,bnc_spoken.train.txt,Ġnight,106,97,25,-8.98373794555664,-8.984380722045898,-8.984041213989258,-8.983732223510742,-8.98390007019043,0.0006427764892578125,0.0003032684326171875,-5.7220458984375e-06,0.0001621246337890625,-0.0001678466796875,0.00048065185546875,-8.73575210571289,-8.735751152038574,-8.73575210571289,-8.73575210571289,-9.212760925292969,-9.5367431640625e-07,0.0,0.0,0.4770088195800781,-0.4770088195800781,-0.47700977325439453,-8.750307083129883,-8.750307083129883,-8.750307083129883,-8.750307083129883,-8.750307083129883,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006437301635742188,-0.0003032684326171875,5.7220458984375e-06,0.47684669494628906,-0.4768409729003906,-0.4774904251098633,-0.0006427764892578125,-0.0003032684326171875,5.7220458984375e-06,-0.0001621246337890625,0.0001678466796875,-0.00048065185546875,0.0006427764892578125
229,bnc_spoken.train.txt,ety,107,120,33,-9.459575653076172,-9.459587097167969,-9.459616661071777,-9.459566116333008,-9.45962905883789,1.1444091796875e-05,4.100799560546875e-05,-9.5367431640625e-06,5.340576171875e-05,-6.29425048828125e-05,-4.1961669921875e-05,-9.358431816101074,-9.358431816101074,-9.358431816101074,-9.358431816101074,-10.037093162536621,0.0,0.0,0.0,0.6786613464355469,-0.6786613464355469,-0.6786613464355469,-9.82338809967041,-9.82338809967041,-9.82338809967041,-9.823387145996094,-9.823389053344727,0.0,0.0,-9.5367431640625e-07,9.5367431640625e-07,-1.9073486328125e-06,-9.5367431640625e-07,-1.1444091796875e-05,-4.100799560546875e-05,9.5367431640625e-06,0.6786079406738281,-0.6785984039306641,-0.678619384765625,-1.1444091796875e-05,-4.100799560546875e-05,8.58306884765625e-06,-5.245208740234375e-05,6.103515625e-05,4.100799560546875e-05,4.100799560546875e-05
230,bnc_spoken.train.txt,Ġsust,103,109,29,-11.537736892700195,-11.538141250610352,-11.537727355957031,-11.538175582885742,-11.539060592651367,0.00040435791015625,-9.5367431640625e-06,0.000438690185546875,0.001323699951171875,-0.000885009765625,-0.000919342041015625,-10.975913047790527,-10.975912094116211,-10.975913047790527,-10.975913047790527,-12.813920974731445,-9.5367431640625e-07,0.0,0.0,1.838007926940918,-1.838007926940918,-1.8380088806152344,-12.748270034790039,-12.748270034790039,-12.748270034790039,-12.748270034790039,-12.748270034790039,0.0,0.0,0.0,0.0,0.0,0.0,-0.00040531158447265625,9.5367431640625e-06,-0.000438690185546875,1.836684226989746,-1.837122917175293,-1.8370895385742188,-0.00040435791015625,9.5367431640625e-06,-0.000438690185546875,-0.001323699951171875,0.000885009765625,0.000919342041015625,0.000438690185546875
231,bnc_spoken.train.txt,water,97,120,31,-12.230661392211914,-12.23055648803711,-12.23060417175293,-12.230632781982422,-12.230833053588867,-0.0001049041748046875,-5.7220458984375e-05,-2.86102294921875e-05,0.000171661376953125,-0.0002002716064453125,-0.0002765655517578125,-12.621833801269531,-12.62183666229248,-12.621833801269531,-12.621833801269531,-11.91943359375,2.86102294921875e-06,0.0,0.0,-0.7024002075195312,0.7024002075195312,0.7024030685424805,-12.212111473083496,-12.21211051940918,-12.21211051940918,-12.21211051940918,-12.21211051940918,-9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,0.0,0.0,0.00010776519775390625,5.7220458984375e-05,2.86102294921875e-05,-0.7025718688964844,0.7026004791259766,0.7026796340942383,0.00010395050048828125,5.626678466796875e-05,2.765655517578125e-05,-0.00017261505126953125,0.0002002716064453125,0.0002765655517578125,0.0001049041748046875
232,bnc_spoken.train.txt,Ġbecause,116,103,25,-6.751749038696289,-6.7517547607421875,-6.75169563293457,-6.7515549659729,-6.751123428344727,5.7220458984375e-06,-5.340576171875e-05,-0.00019407272338867188,-0.0006256103515625,0.0004315376281738281,0.0006313323974609375,-6.590449333190918,-6.590450286865234,-6.590449333190918,-6.590455055236816,-7.892071723937988,9.5367431640625e-07,0.0,5.7220458984375e-06,1.3016223907470703,-1.3016166687011719,-1.301621437072754,-6.782573699951172,-6.782573699951172,-6.782573699951172,-6.782573699951172,-6.782573699951172,0.0,0.0,0.0,0.0,0.0,0.0,-4.76837158203125e-06,5.340576171875e-05,0.00019979476928710938,1.3022480010986328,-1.3020482063293457,-1.3022527694702148,-5.7220458984375e-06,5.340576171875e-05,0.00019407272338867188,0.0006256103515625,-0.0004315376281738281,-0.0006313323974609375,0.00019407272338867188
233,bnc_spoken.train.txt,Ġguess,101,99,24,-9.757813453674316,-9.7578125,-9.757816314697266,-9.757786750793457,-9.758914947509766,-9.5367431640625e-07,2.86102294921875e-06,-2.6702880859375e-05,0.0011014938354492188,-0.0011281967163085938,-0.001102447509765625,-10.258705139160156,-10.258707046508789,-10.258706092834473,-10.258706092834473,-9.899848937988281,1.9073486328125e-06,9.5367431640625e-07,9.5367431640625e-07,-0.358856201171875,0.3588571548461914,0.3588581085205078,-9.994802474975586,-9.994802474975586,-9.994802474975586,-9.994802474975586,-9.994803428649902,0.0,0.0,0.0,9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,2.86102294921875e-06,-1.9073486328125e-06,2.765655517578125e-05,-0.3599576950073242,0.3599853515625,0.35996055603027344,9.5367431640625e-07,-2.86102294921875e-06,2.6702880859375e-05,-0.0011005401611328125,0.0011272430419921875,0.0011014938354492188,2.6702880859375e-05
234,childes.train.txt,CHI,120,120,31,-4.179666519165039,-4.179666042327881,-4.179666519165039,-4.179666042327881,-4.179811477661133,-4.76837158203125e-07,0.0,-4.76837158203125e-07,0.00014495849609375,-0.00014543533325195312,-0.00014543533325195312,-2.7784626483917236,-2.778459072113037,-2.778463363647461,-2.778463125228882,-2.7784459590911865,-3.5762786865234375e-06,7.152557373046875e-07,4.76837158203125e-07,-1.6689300537109375e-05,1.71661376953125e-05,1.3113021850585938e-05,-4.111285209655762,-4.1112847328186035,-4.11128568649292,-4.11128568649292,-4.111285209655762,-4.76837158203125e-07,4.76837158203125e-07,4.76837158203125e-07,0.0,4.76837158203125e-07,-4.76837158203125e-07,-3.0994415283203125e-06,7.152557373046875e-07,9.5367431640625e-07,-0.00016164779663085938,0.00016260147094726562,0.00015854835510253906,0.0,4.76837158203125e-07,9.5367431640625e-07,-0.00014495849609375,0.00014591217041015625,0.00014495849609375,4.76837158203125e-07
235,bnc_spoken.train.txt,Ġyear,95,97,26,-7.372220039367676,-7.372137546539307,-7.372138500213623,-7.372200965881348,-7.372138023376465,-8.249282836914062e-05,-8.153915405273438e-05,-1.9073486328125e-05,-8.20159912109375e-05,6.29425048828125e-05,-4.76837158203125e-07,-7.052488803863525,-7.052488327026367,-7.052488803863525,-7.052492141723633,-8.488574981689453,-4.76837158203125e-07,0.0,3.337860107421875e-06,1.4360861778259277,-1.4360828399658203,-1.436086654663086,-7.439315319061279,-7.4393157958984375,-7.4393157958984375,-7.4393157958984375,-7.4393157958984375,4.76837158203125e-07,4.76837158203125e-07,4.76837158203125e-07,4.76837158203125e-07,0.0,0.0,8.20159912109375e-05,8.153915405273438e-05,2.2411346435546875e-05,1.4361681938171387,-1.4361457824707031,-1.4360861778259277,8.296966552734375e-05,8.20159912109375e-05,1.9550323486328125e-05,8.249282836914062e-05,-6.29425048828125e-05,4.76837158203125e-07,8.249282836914062e-05
236,bnc_spoken.train.txt,Ġgood,92,92,23,-6.85666561126709,-6.856661796569824,-6.856664657592773,-6.85666561126709,-6.856668472290039,-3.814697265625e-06,-9.5367431640625e-07,0.0,2.86102294921875e-06,-2.86102294921875e-06,-6.67572021484375e-06,-6.5616679191589355,-6.5616679191589355,-6.561667442321777,-6.561667442321777,-7.921111106872559,0.0,-4.76837158203125e-07,-4.76837158203125e-07,1.359443187713623,-1.3594436645507812,-1.359443187713623,-6.785910129547119,-6.785910129547119,-6.785910129547119,-6.785910129547119,-6.785909652709961,0.0,0.0,0.0,-4.76837158203125e-07,4.76837158203125e-07,4.76837158203125e-07,3.814697265625e-06,4.76837158203125e-07,-4.76837158203125e-07,1.3594403266906738,-1.359440803527832,-1.3594365119934082,3.814697265625e-06,9.5367431640625e-07,0.0,-3.337860107421875e-06,3.337860107421875e-06,7.152557373046875e-06,3.814697265625e-06
237,bnc_spoken.train.txt,Ġparticular,104,103,27,-8.89780330657959,-8.897809982299805,-8.89785385131836,-8.897857666015625,-8.898177146911621,6.67572021484375e-06,5.054473876953125e-05,5.435943603515625e-05,0.00037384033203125,-0.00031948089599609375,-0.00036716461181640625,-8.446446418762207,-8.44644832611084,-8.446447372436523,-8.446447372436523,-9.6985445022583,1.9073486328125e-06,9.5367431640625e-07,9.5367431640625e-07,1.2520980834960938,-1.2520971298217773,-1.252096176147461,-8.655295372009277,-8.655295372009277,-8.655296325683594,-8.655295372009277,-8.655296325683594,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,-4.76837158203125e-06,-4.9591064453125e-05,-5.340576171875e-05,1.2517242431640625,-1.2517776489257812,-1.2517290115356445,-6.67572021484375e-06,-4.9591064453125e-05,-5.435943603515625e-05,-0.00037288665771484375,0.0003185272216796875,0.0003662109375,5.435943603515625e-05
238,bnc_spoken.train.txt,Ġagain,112,111,27,-7.591330528259277,-7.591336250305176,-7.591330528259277,-7.59133243560791,-7.591329574584961,5.7220458984375e-06,0.0,1.9073486328125e-06,-9.5367431640625e-07,2.86102294921875e-06,6.67572021484375e-06,-7.539592742919922,-7.539592742919922,-7.539593696594238,-7.539592266082764,-7.852800369262695,0.0,9.5367431640625e-07,-4.76837158203125e-07,0.31320762634277344,-0.31320810317993164,-0.31320762634277344,-7.614924907684326,-7.614924907684326,-7.614924430847168,-7.614924430847168,-7.614924907684326,0.0,-4.76837158203125e-07,-4.76837158203125e-07,0.0,-4.76837158203125e-07,0.0,-5.7220458984375e-06,9.5367431640625e-07,-2.384185791015625e-06,0.31320858001708984,-0.31321096420288086,-0.3132143020629883,-5.7220458984375e-06,-4.76837158203125e-07,-2.384185791015625e-06,9.5367431640625e-07,-3.337860107421875e-06,-6.67572021484375e-06,5.7220458984375e-06
