event_index,pair_id,category,word,word_index,n_pieces,ordered_selected_count_4passes,scrambled_selected_count_4passes,either_arm_selected_count_4passes,neither_arm_selected,ordered_never_selected,scrambled_never_selected
4712,compact:frontier_consolidation_fwcompact_medium_025633,retained_content,passing,14,1,0,1,1,False,True,False
4713,compact:frontier_consolidation_fwcompact_medium_037742,source_absent_content,existed,5,1,0,1,1,False,True,False
4714,compact:frontier_consolidation_fwcompact_medium_025399,source_absent_content,matched,3,2,1,0,1,False,False,True
4715,compact:frontier_consolidation_fwcompact_medium_010924,retained_content,Early,0,1,1,0,1,False,False,True
4716,compact:frontier_consolidation_fwcompact_medium_016311,function_other,this,9,1,0,2,2,False,True,False
4717,compact:frontier_consolidation_fwcompact_medium_035043,retained_content,Copper,0,2,1,1,2,False,False,False
4718,compact:frontier_consolidation_fwcompact_medium_007013,function_other,and,5,1,0,1,1,False,True,False
4719,compact:frontier_consolidation_fwcompact_medium_010346,function_other,on,15,1,0,0,0,True,True,True
4720,compact:frontier_consolidation_fwcompact_medium_056003,source_absent_content,identified,2,1,1,2,3,False,False,False
4721,compact:frontier_consolidation_fwcompact_medium_010122,retained_content,Naftoon,5,3,1,2,3,False,False,False
4722,compact:frontier_consolidation_fwcompact_medium_037879,retained_content,breathing,4,1,1,1,2,False,False,False
4723,compact:frontier_consolidation_fwcompact_medium_024062,source_absent_content,green,3,1,0,0,0,True,True,True
4724,compact:frontier_consolidation_fwcompact_medium_057300,source_absent_content,1914's,2,6,1,0,1,False,False,True
4725,compact:frontier_consolidation_fwcompact_medium_026642,source_absent_content,switchable,4,4,1,1,2,False,False,False
4726,compact:frontier_consolidation_fwcompact_medium_007124,function_other,at,7,1,1,0,1,False,False,True
4727,compact:frontier_consolidation_fwcompact_medium_035003,function_other,and,14,1,0,0,0,True,True,True
4728,compact:frontier_consolidation_fwcompact_medium_017865,retained_content,urban,9,1,1,1,2,False,False,False
4729,compact:frontier_consolidation_fwcompact_medium_028842,function_other,and,5,1,0,1,1,False,True,False
4730,compact:frontier_consolidation_fwcompact_medium_046217,function_other,but,7,1,1,0,1,False,False,True
4731,compact:frontier_consolidation_fwcompact_medium_054550,source_absent_content,realize,3,1,0,0,0,True,True,True
4732,compact:frontier_consolidation_fwcompact_medium_043814,source_absent_content,shows,4,1,1,0,1,False,False,True
4733,compact:frontier_consolidation_fwcompact_medium_012131,function_other,would,16,1,0,1,1,False,True,False
4734,compact:frontier_consolidation_fwcompact_medium_047811,function_other,from,6,1,1,1,2,False,False,False
4735,compact:frontier_consolidation_fwcompact_medium_059622,function_other,still,1,1,0,1,1,False,True,False
4736,compact:frontier_consolidation_fwcompact_medium_001128,function_other,different,17,1,0,1,1,False,True,False
4737,compact:frontier_consolidation_fwcompact_medium_037017,retained_content,protein,6,1,0,0,0,True,True,True
4738,compact:frontier_consolidation_fwcompact_medium_009769,source_absent_content,"outbreaks,",5,3,2,2,4,False,False,False
4739,compact:frontier_consolidation_fwcompact_medium_013849,function_other,is,2,1,0,0,0,True,True,True
4740,compact:frontier_consolidation_fwcompact_medium_039801,source_absent_content,faced,3,1,0,1,1,False,True,False
4741,compact:frontier_consolidation_fwcompact_medium_056228,source_absent_content,region's,1,2,1,0,1,False,False,True
4742,compact:frontier_consolidation_fwcompact_medium_039819,function_other,ones,11,1,1,0,1,False,False,True
4743,compact:frontier_consolidation_fwcompact_medium_035386,source_absent_content,risks.,12,2,1,0,1,False,False,True
4744,compact:frontier_consolidation_fwcompact_medium_014806,function_other,the,3,1,1,0,1,False,False,True
4745,compact:frontier_consolidation_fwcompact_medium_023864,retained_content,poles,5,2,2,0,2,False,False,True
4746,compact:frontier_consolidation_fwcompact_medium_050838,retained_content,health,3,1,0,1,1,False,True,False
4747,compact:frontier_consolidation_fwcompact_medium_020872,source_absent_content,insufficient,3,4,0,0,0,True,True,True
4748,compact:frontier_consolidation_fwcompact_medium_031499,function_other,and,8,1,0,1,1,False,True,False
4749,compact:frontier_consolidation_fwcompact_medium_006743,function_other,to,4,1,0,0,0,True,True,True
4750,compact:frontier_consolidation_fwcompact_medium_014907,source_absent_content,vaccines,4,2,1,1,2,False,False,False
4751,compact:frontier_consolidation_fwcompact_medium_053260,source_absent_content,photograph,5,1,1,0,1,False,False,True
4752,compact:frontier_consolidation_fwcompact_medium_027367,retained_content,Article,4,2,2,1,3,False,False,False
4753,compact:frontier_consolidation_fwcompact_medium_059345,function_other,out,9,1,0,0,0,True,True,True
4754,compact:frontier_consolidation_fwcompact_medium_036065,function_other,and,5,1,0,1,1,False,True,False
4755,compact:frontier_consolidation_fwcompact_medium_019017,retained_content,books.,16,2,2,0,2,False,False,True
4756,compact:frontier_consolidation_fwcompact_medium_046513,function_other,for,7,1,2,0,2,False,False,True
4757,compact:frontier_consolidation_fwcompact_medium_042819,source_absent_content,investigated,16,2,0,1,1,False,True,False
4758,compact:frontier_consolidation_fwcompact_medium_045194,retained_content,"systems,",1,2,1,0,1,False,False,True
4759,compact:frontier_consolidation_fwcompact_medium_038411,function_other,Most,0,1,1,2,3,False,False,False
4760,compact:frontier_consolidation_fwcompact_medium_003697,retained_content,collecting,5,1,2,2,4,False,False,False
4761,compact:frontier_consolidation_fwcompact_medium_005271,retained_content,Guard,1,1,0,0,0,True,True,True
4762,compact:frontier_consolidation_fwcompact_medium_029360,source_absent_content,say,1,1,1,1,2,False,False,False
4763,compact:frontier_consolidation_fwcompact_medium_032981,source_absent_content,growing,3,1,1,0,1,False,False,True
4764,compact:frontier_consolidation_fwcompact_medium_059475,source_absent_content,advances,1,2,0,1,1,False,True,False
4765,compact:frontier_consolidation_fwcompact_medium_022813,function_other,the,12,1,1,1,2,False,False,False
4766,compact:frontier_consolidation_fwcompact_medium_000154,source_absent_content,came,3,1,0,1,1,False,True,False
4767,compact:frontier_consolidation_fwcompact_medium_002736,source_absent_content,fountains.,14,3,0,1,1,False,True,False
4768,compact:frontier_consolidation_fwcompact_medium_037415,retained_content,"professor,",7,2,2,1,3,False,False,False
4769,compact:frontier_consolidation_fwcompact_medium_007735,source_absent_content,action.,12,2,0,1,1,False,True,False
4770,compact:frontier_consolidation_fwcompact_medium_004301,function_other,need,4,1,0,1,1,False,True,False
4771,compact:frontier_consolidation_fwcompact_medium_047258,retained_content,bridge,3,1,1,1,2,False,False,False
4772,compact:frontier_consolidation_fwcompact_medium_059874,function_other,a,10,1,0,1,1,False,True,False
4773,compact:frontier_consolidation_fwcompact_medium_006770,source_absent_content,become,2,1,0,0,0,True,True,True
4774,compact:frontier_consolidation_fwcompact_medium_050308,source_absent_content,braces.,8,3,1,0,1,False,False,True
4775,compact:frontier_consolidation_fwcompact_medium_026625,retained_content,landlords,8,2,0,0,0,True,True,True
4776,compact:frontier_consolidation_fwcompact_medium_008562,source_absent_content,leaving,16,1,0,1,1,False,True,False
4777,compact:frontier_consolidation_fwcompact_medium_023963,function_other,in,5,1,0,0,0,True,True,True
4778,compact:frontier_consolidation_fwcompact_medium_033222,retained_content,State,3,1,0,0,0,True,True,True
4779,compact:frontier_consolidation_fwcompact_medium_031938,retained_content,Mali,14,2,0,0,0,True,True,True
4780,compact:frontier_consolidation_fwcompact_medium_052649,function_other,the,17,1,0,0,0,True,True,True
4781,compact:frontier_consolidation_fwcompact_medium_061228,source_absent_content,reached,9,1,1,0,1,False,False,True
4782,compact:frontier_consolidation_fwcompact_medium_033751,retained_content,Charles,0,1,0,0,0,True,True,True
4783,compact:frontier_consolidation_fwcompact_medium_004862,source_absent_content,antibiotic-resistant,10,6,0,1,1,False,True,False
4784,compact:frontier_consolidation_fwcompact_medium_004755,retained_content,certainty.,15,3,1,0,1,False,False,True
4785,compact:frontier_consolidation_fwcompact_medium_037619,source_absent_content,caused,6,1,0,0,0,True,True,True
4786,compact:frontier_consolidation_fwcompact_medium_011238,retained_content,think,2,1,0,1,1,False,True,False
4787,compact:frontier_consolidation_fwcompact_medium_016000,function_other,and,4,1,0,1,1,False,True,False
4788,compact:frontier_consolidation_fwcompact_medium_010589,function_other,in,2,1,0,0,0,True,True,True
4789,compact:frontier_consolidation_fwcompact_medium_011054,retained_content,terrain,8,2,0,0,0,True,True,True
4790,compact:frontier_consolidation_fwcompact_medium_009390,function_other,an,1,1,1,0,1,False,False,True
4791,compact:frontier_consolidation_fwcompact_medium_057975,retained_content,Point,10,1,0,1,1,False,True,False
4792,compact:frontier_consolidation_fwcompact_medium_057917,source_absent_content,heavy,9,1,1,0,1,False,False,True
4793,compact:frontier_consolidation_fwcompact_medium_007096,function_other,little,4,1,1,0,1,False,False,True
4794,compact:frontier_consolidation_fwcompact_medium_000120,source_absent_content,collected,1,1,0,0,0,True,True,True
4795,compact:frontier_consolidation_fwcompact_medium_006643,source_absent_content,removes,5,1,0,2,2,False,True,False
4796,compact:frontier_consolidation_fwcompact_medium_021261,source_absent_content,cares,6,1,0,0,0,True,True,True
4797,compact:frontier_consolidation_fwcompact_medium_010342,retained_content,reign.,17,2,1,0,1,False,False,True
4798,compact:frontier_consolidation_fwcompact_medium_028266,function_other,all,5,1,0,0,0,True,True,True
4799,compact:frontier_consolidation_fwcompact_medium_049774,retained_content,reaction.,15,2,0,1,1,False,True,False
4800,compact:frontier_consolidation_fwcompact_medium_049110,function_other,a,17,1,0,1,1,False,True,False
4801,compact:frontier_consolidation_fwcompact_medium_034396,retained_content,minimum,4,1,1,1,2,False,False,False
4802,compact:frontier_consolidation_fwcompact_medium_011000,source_absent_content,virus,3,1,2,0,2,False,False,True
4803,compact:frontier_consolidation_fwcompact_medium_004622,function_other,the,2,1,1,2,3,False,False,False
4804,compact:frontier_consolidation_fwcompact_medium_047463,function_other,and,6,1,1,0,1,False,False,True
4805,compact:frontier_consolidation_fwcompact_medium_032906,function_other,to,7,1,0,0,0,True,True,True
4806,compact:frontier_consolidation_fwcompact_medium_029579,function_other,and,11,1,1,1,2,False,False,False
4807,compact:frontier_consolidation_fwcompact_medium_045172,source_absent_content,located,4,1,1,0,1,False,False,True
4808,compact:frontier_consolidation_fwcompact_medium_052519,retained_content,exit.,15,2,0,0,0,True,True,True
4809,compact:frontier_consolidation_fwcompact_medium_046649,function_other,are.,13,2,0,2,2,False,True,False
4810,compact:frontier_consolidation_fwcompact_medium_039035,function_other,may,1,1,1,0,1,False,False,True
4811,compact:frontier_consolidation_fwcompact_medium_051039,source_absent_content,links,10,1,0,1,1,False,True,False
4812,compact:frontier_consolidation_fwcompact_medium_014081,source_absent_content,distinguish,4,1,1,0,1,False,False,True
4813,compact:frontier_consolidation_fwcompact_medium_035632,function_other,or,12,1,0,0,0,True,True,True
4814,compact:frontier_consolidation_fwcompact_medium_057862,source_absent_content,support,5,1,1,1,2,False,False,False
4815,compact:frontier_consolidation_fwcompact_medium_046669,retained_content,roots.,9,2,0,0,0,True,True,True
4816,compact:frontier_consolidation_fwcompact_medium_033927,retained_content,common,3,1,1,1,2,False,False,False
4817,compact:frontier_consolidation_fwcompact_medium_041086,function_other,about,2,1,0,3,3,False,True,False
4818,compact:frontier_consolidation_fwcompact_medium_005157,function_other,and,9,1,0,1,1,False,True,False
4819,compact:frontier_consolidation_fwcompact_medium_010837,retained_content,faster,4,1,1,0,1,False,False,True
4820,compact:frontier_consolidation_fwcompact_medium_033988,function_other,with,5,1,0,0,0,True,True,True
4821,compact:frontier_consolidation_fwcompact_medium_026659,retained_content,ice,8,1,1,0,1,False,False,True
4822,compact:frontier_consolidation_fwcompact_medium_016194,source_absent_content,label,2,1,1,1,2,False,False,False
4823,compact:frontier_consolidation_fwcompact_medium_037740,source_absent_content,"understanding,",15,2,1,1,2,False,False,False
4824,compact:frontier_consolidation_fwcompact_medium_046315,source_absent_content,fueling,7,2,0,2,2,False,True,False
4825,compact:frontier_consolidation_fwcompact_medium_017905,source_absent_content,protection,4,1,0,1,1,False,True,False
4826,compact:frontier_consolidation_fwcompact_medium_017058,retained_content,decided,2,1,1,0,1,False,False,True
4827,compact:frontier_consolidation_fwcompact_medium_007740,retained_content,"cars,",4,2,1,1,2,False,False,False
4828,compact:frontier_consolidation_fwcompact_medium_017102,retained_content,formed,1,1,1,0,1,False,False,True
4829,compact:frontier_consolidation_fwcompact_medium_038624,source_absent_content,hardest,13,1,0,1,1,False,True,False
4830,compact:frontier_consolidation_fwcompact_medium_046158,function_other,than,10,1,2,0,2,False,False,True
4831,compact:frontier_consolidation_fwcompact_medium_044805,source_absent_content,economic,12,1,0,1,1,False,True,False
4832,compact:frontier_consolidation_fwcompact_medium_030524,function_other,is,4,1,2,2,4,False,False,False
4833,compact:frontier_consolidation_fwcompact_medium_040361,source_absent_content,intake,4,2,0,0,0,True,True,True
4834,compact:frontier_consolidation_fwcompact_medium_029971,source_absent_content,creating,10,1,1,1,2,False,False,False
4835,compact:frontier_consolidation_fwcompact_medium_001271,function_other,with,12,1,0,0,0,True,True,True
4836,compact:frontier_consolidation_fwcompact_medium_040573,retained_content,university,13,1,1,0,1,False,False,True
4837,compact:frontier_consolidation_fwcompact_medium_017737,function_other,for,7,1,0,0,0,True,True,True
4838,compact:frontier_consolidation_fwcompact_medium_013119,source_absent_content,slightly,10,1,0,1,1,False,True,False
4839,compact:frontier_consolidation_fwcompact_medium_030200,source_absent_content,runs,3,1,1,0,1,False,False,True
4840,compact:frontier_consolidation_fwcompact_medium_005435,function_other,are,4,1,1,0,1,False,False,True
4841,compact:frontier_consolidation_fwcompact_medium_026770,source_absent_content,predicting,4,2,0,0,0,True,True,True
4842,compact:frontier_consolidation_fwcompact_medium_034894,function_other,of,7,1,1,1,2,False,False,False
