variant,row_index,pair_id,source_raw_tokens,view_raw_tokens,source_visible_tokens,view_visible_tokens,source_visible_fraction,view_visible_fraction,both_any_visible,both_full_visible,token_gap_source_to_view_visible
prefix_repeat,789,compact:frontier_consolidation_fwcompact_medium_008581,17,9,17,9,1.0,1.0,True,True,0
prefix_repeat,789,compact:frontier_consolidation_fwcompact_medium_057951,17,10,17,10,1.0,1.0,True,True,0
prefix_repeat,790,compact:frontier_consolidation_fwcompact_medium_060141,49,33,49,33,1.0,1.0,True,True,0
prefix_repeat,790,compact:frontier_consolidation_fwcompact_medium_048560,32,19,32,19,1.0,1.0,True,True,0
prefix_repeat,790,compact:frontier_consolidation_fwcompact_medium_012523,39,20,39,20,1.0,1.0,True,True,0
prefix_repeat,791,compact:frontier_consolidation_fwcompact_medium_052190,23,14,23,14,1.0,1.0,True,True,0
prefix_repeat,791,compact:frontier_consolidation_fwcompact_medium_033270,55,36,55,36,1.0,1.0,True,True,0
prefix_repeat,791,compact:frontier_consolidation_fwcompact_medium_005882,41,25,41,25,1.0,1.0,True,True,0
prefix_repeat,791,compact:frontier_consolidation_fwcompact_medium_015630,16,6,16,6,1.0,1.0,True,True,0
prefix_repeat,792,compact:frontier_consolidation_fwcompact_medium_054498,32,16,32,16,1.0,1.0,True,True,0
prefix_repeat,792,compact:frontier_consolidation_fwcompact_medium_030810,37,19,37,19,1.0,1.0,True,True,0
prefix_repeat,792,compact:frontier_consolidation_fwcompact_medium_015274,28,19,28,19,1.0,1.0,True,True,0
prefix_repeat,792,compact:frontier_consolidation_fwcompact_medium_017737,32,17,32,17,1.0,1.0,True,True,0
prefix_repeat,793,compact:frontier_consolidation_fwcompact_medium_009123,33,17,33,17,1.0,1.0,True,True,0
prefix_repeat,793,compact:frontier_consolidation_fwcompact_medium_008614,26,16,26,16,1.0,1.0,True,True,0
prefix_repeat,793,compact:frontier_consolidation_fwcompact_medium_045519,49,23,49,23,1.0,1.0,True,True,0
prefix_repeat,794,compact:frontier_consolidation_fwcompact_medium_018640,41,19,41,19,1.0,1.0,True,True,0
prefix_repeat,794,compact:frontier_consolidation_fwcompact_medium_006658,34,13,34,13,1.0,1.0,True,True,0
prefix_repeat,794,compact:frontier_consolidation_fwcompact_medium_022869,27,12,27,12,1.0,1.0,True,True,0
prefix_repeat,794,compact:frontier_consolidation_fwcompact_medium_054916,24,17,24,17,1.0,1.0,True,True,0
prefix_repeat,795,compact:frontier_consolidation_fwcompact_medium_011344,32,20,32,20,1.0,1.0,True,True,0
prefix_repeat,795,compact:frontier_consolidation_fwcompact_medium_000646,19,10,19,10,1.0,1.0,True,True,0
prefix_repeat,795,compact:frontier_consolidation_fwcompact_medium_046262,55,36,55,36,1.0,1.0,True,True,0
prefix_repeat,795,compact:frontier_consolidation_fwcompact_medium_021240,36,24,36,24,1.0,1.0,True,True,0
prefix_repeat,796,compact:frontier_consolidation_fwcompact_medium_050389,33,17,33,17,1.0,1.0,True,True,0
prefix_repeat,796,compact:frontier_consolidation_fwcompact_medium_002433,24,20,24,20,1.0,1.0,True,True,0
prefix_repeat,796,compact:frontier_consolidation_fwcompact_medium_031977,20,13,20,13,1.0,1.0,True,True,0
prefix_repeat,796,compact:frontier_consolidation_fwcompact_medium_039317,26,11,26,11,1.0,1.0,True,True,0
prefix_repeat,797,compact:frontier_consolidation_fwcompact_medium_001229,35,25,35,25,1.0,1.0,True,True,0
prefix_repeat,797,compact:frontier_consolidation_fwcompact_medium_004900,49,23,49,23,1.0,1.0,True,True,0
prefix_repeat,797,compact:frontier_consolidation_fwcompact_medium_037087,15,9,15,9,1.0,1.0,True,True,0
prefix_repeat,798,compact:frontier_consolidation_fwcompact_medium_012288,29,20,29,20,1.0,1.0,True,True,0
prefix_repeat,798,compact:frontier_consolidation_fwcompact_medium_058997,27,20,27,20,1.0,1.0,True,True,0
prefix_repeat,798,compact:frontier_consolidation_fwcompact_medium_010753,35,28,35,28,1.0,1.0,True,True,0
prefix_repeat,799,compact:frontier_consolidation_fwcompact_medium_047124,30,25,30,25,1.0,1.0,True,True,0
prefix_repeat,799,compact:frontier_consolidation_fwcompact_medium_002612,22,14,22,14,1.0,1.0,True,True,0
prefix_repeat,799,compact:frontier_consolidation_fwcompact_medium_000862,43,20,43,20,1.0,1.0,True,True,0
prefix_repeat,799,compact:frontier_consolidation_fwcompact_medium_049774,37,24,37,24,1.0,1.0,True,True,0
prefix_repeat,800,compact:frontier_consolidation_fwcompact_medium_000963,36,12,36,12,1.0,1.0,True,True,0
prefix_repeat,800,compact:frontier_consolidation_fwcompact_medium_021421,33,23,33,23,1.0,1.0,True,True,0
prefix_repeat,800,compact:frontier_consolidation_fwcompact_medium_060178,24,14,24,14,1.0,1.0,True,True,0
prefix_repeat,800,compact:frontier_consolidation_fwcompact_medium_044962,40,28,40,28,1.0,1.0,True,True,0
prefix_repeat,801,compact:frontier_consolidation_fwcompact_medium_002268,40,19,40,19,1.0,1.0,True,True,0
prefix_repeat,801,compact:frontier_consolidation_fwcompact_medium_000860,26,15,26,15,1.0,1.0,True,True,0
prefix_repeat,801,compact:frontier_consolidation_fwcompact_medium_037787,40,29,40,29,1.0,1.0,True,True,0
prefix_repeat,801,compact:frontier_consolidation_fwcompact_medium_028317,21,17,21,17,1.0,1.0,True,True,0
prefix_repeat,802,compact:frontier_consolidation_fwcompact_medium_000372,43,18,43,18,1.0,1.0,True,True,0
prefix_repeat,802,compact:frontier_consolidation_fwcompact_medium_022219,26,16,26,16,1.0,1.0,True,True,0
prefix_repeat,802,compact:frontier_consolidation_fwcompact_medium_036103,43,33,43,33,1.0,1.0,True,True,0
prefix_repeat,803,compact:frontier_consolidation_fwcompact_medium_019377,23,17,23,17,1.0,1.0,True,True,0
prefix_repeat,803,compact:frontier_consolidation_fwcompact_medium_017683,28,20,28,20,1.0,1.0,True,True,0
prefix_repeat,803,compact:frontier_consolidation_fwcompact_medium_053016,51,36,51,36,1.0,1.0,True,True,0
prefix_repeat,803,compact:frontier_consolidation_fwcompact_medium_045604,36,27,36,27,1.0,1.0,True,True,0
prefix_repeat,804,compact:frontier_consolidation_fwcompact_medium_044703,18,11,18,11,1.0,1.0,True,True,0
prefix_repeat,804,compact:frontier_consolidation_fwcompact_medium_032106,35,17,35,17,1.0,1.0,True,True,0
prefix_repeat,804,compact:frontier_consolidation_fwcompact_medium_006597,51,22,51,22,1.0,1.0,True,True,0
prefix_repeat,804,compact:frontier_consolidation_fwcompact_medium_051978,24,13,24,13,1.0,1.0,True,True,0
prefix_repeat,805,compact:frontier_consolidation_fwcompact_medium_023303,29,18,29,18,1.0,1.0,True,True,0
prefix_repeat,805,compact:frontier_consolidation_fwcompact_medium_015676,35,18,35,18,1.0,1.0,True,True,0
prefix_repeat,805,compact:frontier_consolidation_fwcompact_medium_021703,24,16,24,16,1.0,1.0,True,True,0
prefix_repeat,805,compact:frontier_consolidation_fwcompact_medium_032793,24,17,24,17,1.0,1.0,True,True,0
prefix_repeat,806,compact:frontier_consolidation_fwcompact_medium_037049,21,12,21,12,1.0,1.0,True,True,0
prefix_repeat,806,compact:frontier_consolidation_fwcompact_medium_035659,64,31,64,31,1.0,1.0,True,True,0
prefix_repeat,806,compact:frontier_consolidation_fwcompact_medium_037137,35,24,35,24,1.0,1.0,True,True,0
prefix_repeat,807,compact:frontier_consolidation_fwcompact_medium_048658,28,14,28,14,1.0,1.0,True,True,0
prefix_repeat,807,compact:frontier_consolidation_fwcompact_medium_031832,17,11,17,11,1.0,1.0,True,True,0
prefix_repeat,807,compact:frontier_consolidation_fwcompact_medium_050537,31,19,31,19,1.0,1.0,True,True,0
prefix_repeat,807,compact:frontier_consolidation_fwcompact_medium_051032,30,17,30,17,1.0,1.0,True,True,0
prefix_repeat,808,compact:frontier_consolidation_fwcompact_medium_031302,22,10,22,10,1.0,1.0,True,True,0
prefix_repeat,808,compact:frontier_consolidation_fwcompact_medium_058088,36,21,36,21,1.0,1.0,True,True,0
prefix_repeat,808,compact:frontier_consolidation_fwcompact_medium_046669,26,15,26,15,1.0,1.0,True,True,0
prefix_repeat,808,compact:frontier_consolidation_fwcompact_medium_060535,35,20,35,20,1.0,1.0,True,True,0
prefix_repeat,809,compact:frontier_consolidation_fwcompact_medium_007679,41,23,41,23,1.0,1.0,True,True,0
prefix_repeat,809,compact:frontier_consolidation_fwcompact_medium_016200,42,21,42,21,1.0,1.0,True,True,0
prefix_repeat,809,compact:frontier_consolidation_fwcompact_medium_029114,31,17,31,17,1.0,1.0,True,True,0
prefix_repeat,810,compact:frontier_consolidation_fwcompact_medium_000154,57,32,57,32,1.0,1.0,True,True,0
prefix_repeat,810,compact:frontier_consolidation_fwcompact_medium_035284,24,15,24,15,1.0,1.0,True,True,0
prefix_repeat,810,compact:frontier_consolidation_fwcompact_medium_032242,25,8,25,8,1.0,1.0,True,True,0
prefix_repeat,811,compact:frontier_consolidation_fwcompact_medium_042922,26,18,26,18,1.0,1.0,True,True,0
prefix_repeat,811,compact:frontier_consolidation_fwcompact_medium_042238,18,8,18,8,1.0,1.0,True,True,0
prefix_repeat,811,compact:frontier_consolidation_fwcompact_medium_014665,29,18,29,18,1.0,1.0,True,True,0
prefix_repeat,811,compact:frontier_consolidation_fwcompact_medium_022971,37,24,37,24,1.0,1.0,True,True,0
prefix_repeat,811,compact:frontier_consolidation_fwcompact_medium_018515,22,15,22,15,1.0,1.0,True,True,0
prefix_repeat,812,compact:frontier_consolidation_fwcompact_medium_060198,29,21,29,21,1.0,1.0,True,True,0
prefix_repeat,812,compact:frontier_consolidation_fwcompact_medium_013811,45,30,45,30,1.0,1.0,True,True,0
prefix_repeat,812,compact:frontier_consolidation_fwcompact_medium_007123,27,17,27,17,1.0,1.0,True,True,0
prefix_repeat,812,compact:frontier_consolidation_fwcompact_medium_033767,18,12,18,12,1.0,1.0,True,True,0
prefix_repeat,813,compact:frontier_consolidation_fwcompact_medium_053523,19,10,19,10,1.0,1.0,True,True,0
prefix_repeat,813,compact:frontier_consolidation_fwcompact_medium_002370,33,20,33,20,1.0,1.0,True,True,0
prefix_repeat,813,compact:frontier_consolidation_fwcompact_medium_038942,13,6,13,6,1.0,1.0,True,True,0
prefix_repeat,813,compact:frontier_consolidation_fwcompact_medium_061131,22,13,22,13,1.0,1.0,True,True,0
prefix_repeat,814,compact:frontier_consolidation_fwcompact_medium_059456,43,34,43,34,1.0,1.0,True,True,0
prefix_repeat,814,compact:frontier_consolidation_fwcompact_medium_027769,47,24,47,24,1.0,1.0,True,True,0
prefix_repeat,814,compact:frontier_consolidation_fwcompact_medium_013311,25,18,25,18,1.0,1.0,True,True,0
prefix_repeat,815,compact:frontier_consolidation_fwcompact_medium_023844,43,31,43,31,1.0,1.0,True,True,0
prefix_repeat,815,compact:frontier_consolidation_fwcompact_medium_027845,33,19,33,19,1.0,1.0,True,True,0
prefix_repeat,815,compact:frontier_consolidation_fwcompact_medium_026433,28,19,28,19,1.0,1.0,True,True,0
prefix_repeat,815,compact:frontier_consolidation_fwcompact_medium_059944,16,9,16,9,1.0,1.0,True,True,0
prefix_repeat,816,compact:frontier_consolidation_fwcompact_medium_022336,34,27,34,27,1.0,1.0,True,True,0
prefix_repeat,816,compact:frontier_consolidation_fwcompact_medium_012595,34,27,34,27,1.0,1.0,True,True,0
prefix_repeat,816,compact:frontier_consolidation_fwcompact_medium_030955,18,12,18,12,1.0,1.0,True,True,0
prefix_repeat,816,compact:frontier_consolidation_fwcompact_medium_060380,22,16,22,16,1.0,1.0,True,True,0
prefix_repeat,817,compact:frontier_consolidation_fwcompact_medium_034435,30,15,30,15,1.0,1.0,True,True,0
prefix_repeat,817,compact:frontier_consolidation_fwcompact_medium_040111,23,17,23,17,1.0,1.0,True,True,0
prefix_repeat,817,compact:frontier_consolidation_fwcompact_medium_052483,25,18,25,18,1.0,1.0,True,True,0
prefix_repeat,817,compact:frontier_consolidation_fwcompact_medium_004222,46,25,46,25,1.0,1.0,True,True,0
prefix_repeat,818,compact:frontier_consolidation_fwcompact_medium_057122,37,26,37,26,1.0,1.0,True,True,0
prefix_repeat,818,compact:frontier_consolidation_fwcompact_medium_013145,30,16,30,16,1.0,1.0,True,True,0
prefix_repeat,818,compact:frontier_consolidation_fwcompact_medium_024499,25,20,25,20,1.0,1.0,True,True,0
prefix_repeat,818,compact:frontier_consolidation_fwcompact_medium_051127,27,18,27,18,1.0,1.0,True,True,0
prefix_repeat,819,compact:frontier_consolidation_fwcompact_medium_032957,25,14,25,14,1.0,1.0,True,True,0
prefix_repeat,819,compact:frontier_consolidation_fwcompact_medium_042407,34,19,34,19,1.0,1.0,True,True,0
prefix_repeat,819,compact:frontier_consolidation_fwcompact_medium_034660,44,32,44,32,1.0,1.0,True,True,0
prefix_repeat,820,compact:frontier_consolidation_fwcompact_medium_002738,28,17,28,17,1.0,1.0,True,True,0
prefix_repeat,820,compact:frontier_consolidation_fwcompact_medium_041116,36,23,36,23,1.0,1.0,True,True,0
prefix_repeat,820,compact:frontier_consolidation_fwcompact_medium_004904,30,23,30,23,1.0,1.0,True,True,0
prefix_repeat,821,compact:frontier_consolidation_fwcompact_medium_016507,44,29,44,29,1.0,1.0,True,True,0
prefix_repeat,821,compact:frontier_consolidation_fwcompact_medium_035775,27,16,27,16,1.0,1.0,True,True,0
prefix_repeat,821,compact:frontier_consolidation_fwcompact_medium_009876,48,31,48,31,1.0,1.0,True,True,0
prefix_repeat,822,compact:frontier_consolidation_fwcompact_medium_016187,46,35,46,35,1.0,1.0,True,True,0
prefix_repeat,822,compact:frontier_consolidation_fwcompact_medium_017107,38,26,38,26,1.0,1.0,True,True,0
prefix_repeat,822,compact:frontier_consolidation_fwcompact_medium_037520,36,22,36,22,1.0,1.0,True,True,0
prefix_repeat,823,compact:frontier_consolidation_fwcompact_medium_034813,24,14,24,14,1.0,1.0,True,True,0
prefix_repeat,823,compact:frontier_consolidation_fwcompact_medium_022400,14,8,14,8,1.0,1.0,True,True,0
prefix_repeat,823,compact:frontier_consolidation_fwcompact_medium_044020,20,12,20,12,1.0,1.0,True,True,0
prefix_repeat,823,compact:frontier_consolidation_fwcompact_medium_003483,21,12,21,12,1.0,1.0,True,True,0
prefix_repeat,823,compact:frontier_consolidation_fwcompact_medium_013970,17,10,17,10,1.0,1.0,True,True,0
prefix_repeat,823,compact:frontier_consolidation_fwcompact_medium_000931,18,13,18,13,1.0,1.0,True,True,0
prefix_repeat,824,compact:frontier_consolidation_fwcompact_medium_033733,31,18,31,18,1.0,1.0,True,True,0
prefix_repeat,824,compact:frontier_consolidation_fwcompact_medium_028413,11,7,11,7,1.0,1.0,True,True,0
prefix_repeat,824,compact:frontier_consolidation_fwcompact_medium_025427,23,13,23,13,1.0,1.0,True,True,0
prefix_repeat,824,compact:frontier_consolidation_fwcompact_medium_004474,26,13,26,13,1.0,1.0,True,True,0
prefix_repeat,825,compact:frontier_consolidation_fwcompact_medium_001894,41,23,41,23,1.0,1.0,True,True,0
prefix_repeat,825,compact:frontier_consolidation_fwcompact_medium_055386,39,23,39,23,1.0,1.0,True,True,0
prefix_repeat,825,compact:frontier_consolidation_fwcompact_medium_010947,25,15,25,15,1.0,1.0,True,True,0
prefix_repeat,825,compact:frontier_consolidation_fwcompact_medium_011352,17,7,17,7,1.0,1.0,True,True,0
prefix_repeat,826,compact:frontier_consolidation_fwcompact_medium_054305,30,22,30,22,1.0,1.0,True,True,0
prefix_repeat,826,compact:frontier_consolidation_fwcompact_medium_013400,32,19,32,19,1.0,1.0,True,True,0
prefix_repeat,826,compact:frontier_consolidation_fwcompact_medium_036794,34,26,34,26,1.0,1.0,True,True,0
prefix_repeat,826,compact:frontier_consolidation_fwcompact_medium_000511,30,11,30,11,1.0,1.0,True,True,0
prefix_repeat,827,compact:frontier_consolidation_fwcompact_medium_016660,31,18,31,18,1.0,1.0,True,True,0
prefix_repeat,827,compact:frontier_consolidation_fwcompact_medium_035054,19,12,19,12,1.0,1.0,True,True,0
prefix_repeat,827,compact:frontier_consolidation_fwcompact_medium_000192,34,14,34,14,1.0,1.0,True,True,0
prefix_repeat,827,compact:frontier_consolidation_fwcompact_medium_009438,16,13,16,13,1.0,1.0,True,True,0
prefix_repeat,827,compact:frontier_consolidation_fwcompact_medium_034892,30,19,30,19,1.0,1.0,True,True,0
prefix_repeat,828,compact:frontier_consolidation_fwcompact_medium_022309,30,17,30,17,1.0,1.0,True,True,0
prefix_repeat,828,compact:frontier_consolidation_fwcompact_medium_031618,22,14,22,14,1.0,1.0,True,True,0
prefix_repeat,828,compact:frontier_consolidation_fwcompact_medium_038109,23,11,23,11,1.0,1.0,True,True,0
prefix_repeat,828,compact:frontier_consolidation_fwcompact_medium_011245,24,18,24,18,1.0,1.0,True,True,0
prefix_repeat,828,compact:frontier_consolidation_fwcompact_medium_027547,18,11,18,11,1.0,1.0,True,True,0
prefix_repeat,829,compact:frontier_consolidation_fwcompact_medium_043543,53,26,53,26,1.0,1.0,True,True,0
prefix_repeat,829,compact:frontier_consolidation_fwcompact_medium_055127,39,25,39,25,1.0,1.0,True,True,0
prefix_repeat,829,compact:frontier_consolidation_fwcompact_medium_017295,75,39,75,38,1.0,0.9743589743589743,True,False,0
prefix_repeat,830,compact:frontier_consolidation_fwcompact_medium_009392,17,10,17,10,1.0,1.0,True,True,0
prefix_repeat,830,compact:frontier_consolidation_fwcompact_medium_029477,26,14,26,14,1.0,1.0,True,True,0
prefix_repeat,830,compact:frontier_consolidation_fwcompact_medium_060980,32,20,32,20,1.0,1.0,True,True,0
prefix_repeat,830,compact:frontier_consolidation_fwcompact_medium_004066,28,19,28,19,1.0,1.0,True,True,0
prefix_repeat,831,compact:frontier_consolidation_fwcompact_medium_033398,41,20,41,20,1.0,1.0,True,True,0
prefix_repeat,831,compact:frontier_consolidation_fwcompact_medium_057716,24,11,24,11,1.0,1.0,True,True,0
prefix_repeat,831,compact:frontier_consolidation_fwcompact_medium_012058,25,17,25,17,1.0,1.0,True,True,0
prefix_repeat,832,compact:frontier_consolidation_fwcompact_medium_003542,66,37,66,37,1.0,1.0,True,True,0
prefix_repeat,832,compact:frontier_consolidation_fwcompact_medium_060360,24,17,24,17,1.0,1.0,True,True,0
prefix_repeat,832,compact:frontier_consolidation_fwcompact_medium_037433,22,12,22,12,1.0,1.0,True,True,0
prefix_repeat,833,compact:frontier_consolidation_fwcompact_medium_041845,39,18,39,18,1.0,1.0,True,True,0
prefix_repeat,833,compact:frontier_consolidation_fwcompact_medium_017189,31,21,31,21,1.0,1.0,True,True,0
prefix_repeat,833,compact:frontier_consolidation_fwcompact_medium_020598,35,22,35,22,1.0,1.0,True,True,0
prefix_repeat,834,compact:frontier_consolidation_fwcompact_medium_001736,28,18,28,18,1.0,1.0,True,True,0
prefix_repeat,834,compact:frontier_consolidation_fwcompact_medium_027572,40,20,40,20,1.0,1.0,True,True,0
prefix_repeat,834,compact:frontier_consolidation_fwcompact_medium_028487,28,21,28,21,1.0,1.0,True,True,0
prefix_repeat,834,compact:frontier_consolidation_fwcompact_medium_023433,13,8,13,8,1.0,1.0,True,True,0
prefix_repeat,835,compact:frontier_consolidation_fwcompact_medium_007271,33,25,33,25,1.0,1.0,True,True,0
prefix_repeat,835,compact:frontier_consolidation_fwcompact_medium_006364,30,22,30,22,1.0,1.0,True,True,0
prefix_repeat,835,compact:frontier_consolidation_fwcompact_medium_055082,20,8,20,8,1.0,1.0,True,True,0
prefix_repeat,835,compact:frontier_consolidation_fwcompact_medium_033222,19,16,19,16,1.0,1.0,True,True,0
prefix_repeat,836,compact:frontier_consolidation_fwcompact_medium_008236,39,24,39,24,1.0,1.0,True,True,0
prefix_repeat,836,compact:frontier_consolidation_fwcompact_medium_033957,21,14,21,14,1.0,1.0,True,True,0
prefix_repeat,836,compact:frontier_consolidation_fwcompact_medium_007412,30,17,30,17,1.0,1.0,True,True,0
