arm,pair_id,category,match_level,pair_cost,target_class,target_token_len,target_freq_bin_a,target_freq_bin_b,distance_bin_a,distance_bin_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b,true_m,true_m_a,true_m_b,tperm_m,cperm_m
compact,p0000165,spatial,0,2.02,content,1,1001+,1001+,3-4,5-8,father,else,through,through,16.12500011920929,7.796875476837158,8.328124642372131,-0.822265625,3.1650390625
compact,p0000166,temporal,0,1.01,content,1,1001+,1001+,3-4,2,became,days,since,since,16.34375,10.453125,5.890625,0.2734375,0.466796875
compact,p0000167,temporal,0,1.01,verbish,1,1001+,1001+,1,2,even,tried,when,when,16.375,5.15625,11.21875,-2.65625,-0.828125
compact,p0000168,spatial,0,6.02,content,1,1001+,251-500,3-4,2,thought,orders,under,under,13.054687261581421,9.812499761581421,3.2421875,2.080078125,-3.69189453125
compact,p0000169,spatial,0,0.0,content,1,1001+,1001+,2,2,will,paper,into,into,25.076171489432454,10.794921875,14.281249614432454,6.25,4.96875
compact,p0000170,temporal,0,4.0,content,1,1001+,251-500,5-8,5-8,blue,breath,before,before,9.796875238418579,8.500000238418579,1.296875,-5.65625,-1.8515625
compact,p0000171,spatial,0,3.01,content,1,501-1000,1001+,1,2,search,sea,across,across,-0.5312495231628418,0.875,-1.4062495231628418,0.0087890625,-0.6875009536743164
compact,p0000172,comparative,0,1.01,content,1,1001+,1001+,3-4,3-4,would,school,better,better,24.955077648162842,15.648436784744263,9.306640863418579,-9.595703125,-0.07421875
compact,p0000173,comparative,0,2.02,content,1,1001+,1001+,3-4,5-8,health,air,better,better,1.812499761581421,3.71875,-1.906250238418579,-4.9375,-6.981445789337158
compact,p0000174,causal_connector,0,6.04,content,1,101-250,251-500,2,5-8,folks,plain,if,if,17.17578148841858,10.281249761581421,6.894531726837158,9.363280296325684,4.4140625
compact,p0000175,temporal,0,3.01,content,1,501-1000,251-500,3-4,2,numbers,crowd,while,while,21.125000428408384,9.781250037252903,11.343750391155481,1.8671865463256836,-2.689453125
compact,p0000176,comparative,0,2.0,content,1,501-1000,1001+,2,2,fingers,hand,than,than,0.7499997615814209,-1.312499761581421,2.062499523162842,3.203125,-0.09375
compact,p0000177,spatial,0,4.02,content,2,51-100,101-250,1,3-4,victories,navy,against,against,-3.390625,-0.703125,-2.6875,1.51116943359375,0.921630859375
compact,p0000178,comparative,0,5.05,content,1,1001+,1001+,9-16,3-4,quite,could,higher,higher,9.625000238418579,6.312500238418579,3.3125,2.8662109375,-3.359375
compact,p0000179,comparative,0,7.07,content,1,1001+,1001+,9-16,3-4,quite,could,than,than,9.625000238418579,6.312500238418579,3.3125,2.8662109375,-3.359375
compact,p0000180,spatial,0,2.02,content,1,101-250,101-250,2,3-4,inner,outer,within,within,-4.125000238418579,-0.53125,-3.593750238418579,1.046875,-0.671875
compact,p0000181,temporal,0,2.0,content,1,101-250,251-500,2,2,injuries,struck,after,after,22.265624526888132,17.265624526888132,5.0,0.2031259536743164,-4.94140625
compact,p0000182,spatial,0,3.01,capitalized,1,501-1000,1001+,1,2,channel,north,toward,toward,22.78125059371814,6.578125238418579,16.203125355299562,5.26953125,5.4931640625
compact,p0000183,causal_connector,0,2.02,content,2,1001+,1001+,3-4,5-8,zzz,else,if,if,17.993590630590916,8.027343034744263,9.966247595846653,-5.998046875,-6.171874523162842
compact,p0000184,comparative,0,5.01,content,1,251-500,1001+,2,3-4,snake,food,longer,longer,22.31250101700425,11.656250063329935,10.656250953674316,1.06640625,6.30859375
compact,p0000185,temporal,0,5.05,content,1,1001+,1001+,2,5-8,needs,certain,when,when,23.023437976837158,11.96875,11.054687976837158,2.76953125,4.3828125
compact,p0000186,causal_connector,0,1.01,content,1,1001+,1001+,3-4,2,hear,brother,because,because,15.6953125,11.0703125,4.625,0.4453125,-10.140625476837158
compact,p0000187,spatial,0,1.01,content,1,1001+,1001+,1,2,ate,piece,through,through,23.406249398365617,11.531249763444066,11.87499963492155,11.083404541015625,8.224609375
compact,p0000188,comparative,0,7.05,content,1,501-1000,1001+,5-8,3-4,puts,fact,better,better,13.28125,0.640625,12.640625,5.37841796875,0.8496084213256836
compact,p0000189,spatial,0,2.0,capitalized,1,101-250,251-500,3-4,3-4,senator,mayor,through,through,6.3750001192092896,4.3125001192092896,2.0625,-3.82421875,-5.105469703674316
compact,p0000190,spatial,0,5.01,capitalized,1,101-250,501-1000,3-4,3-4,diego,california,through,through,9.031250357627869,3.7500001192092896,5.281250238418579,0.3916015625,0.310546875
compact,p0000191,spatial,0,1.01,content,1,1001+,1001+,1,2,now,down,under,under,2.03125,2.46875,-0.4375,5.039062976837158,0.109375
compact,p0000192,temporal,0,2.02,content,2,101-250,101-250,1,3-4,heights,summit,after,after,16.000000562518835,7.781249858438969,8.218750704079866,-7.03857421875,-3.613281726837158
compact,p0000193,spatial,0,5.03,verbish,1,101-250,251-500,1,3-4,descended,staying,into,into,4.375,2.34375,2.03125,3.4140615463256836,3.076171875
compact,p0000194,comparative,0,0.0,content,2,51-100,51-100,3-4,3-4,lists,publications,more,more,2.367187023162842,1.8359370231628418,0.53125,0.4611825942993164,1.2890625
compact,p0000195,comparative,0,2.02,content,2,51-100,51-100,3-4,2,lists,publications,than,than,2.367187023162842,1.8359370231628418,0.53125,1.7226572036743164,0.849609375
compact,p0000196,temporal,0,6.02,content,2,1001+,251-500,3-4,5-8,mean,explain,before,before,14.531250238418579,8.406249761581421,6.125000476837158,-3.833984375,-2.873046875
compact,p0000197,temporal,0,0.0,content,1,1001+,1001+,3-4,3-4,ones,half,while,while,6.718749284744263,1.1874995231628418,5.531249761581421,-1.5126953125,-11.24609375
compact,p0000198,temporal,0,2.02,content,1,1001+,1001+,1,3-4,dead,over,until,until,2.4374998807907104,0.5625,1.8749998807907104,2.92181396484375,-0.421875
compact,p0000199,causal_connector,0,9.07,content,1,251-500,101-250,1,5-8,version,hip,because,because,12.664061546325684,5.609374523162842,7.054687023162842,-7.484375,6.4140625
compact,p0000200,comparative,0,3.01,content,1,251-500,101-250,3-4,5-8,version,hip,slower,slower,12.664061546325684,5.609374523162842,7.054687023162842,1.9296875,-1.3046875
compact,p0000201,temporal,0,6.06,content,1,1001+,1001+,2,5-8,feel,find,when,when,-9.312499962747097,-3.0625001192092896,-6.2499998435378075,-2.015625,0.2236328125
compact,p0000202,temporal,0,0.0,content,1,1001+,1001+,5-8,5-8,feel,find,when,when,-9.312499962747097,-3.0625001192092896,-6.2499998435378075,0.7890625,1.6640625
compact,p0000203,spatial,0,3.01,content,1,1001+,501-1000,1,2,went,seat,into,into,22.875000189989805,9.500000238418579,13.374999951571226,7.968749046325684,1.8203125
compact,p0000204,spatial,0,0.0,content,1,1001+,1001+,2,2,again,power,into,into,12.546875,3.84375,8.703125,8.453124046325684,8.203125
compact,p0000205,spatial,0,9.05,content,1,251-500,1001+,5-8,2,families,week,within,within,9.6357421875,0.28125,9.3544921875,2.140625,-10.44970703125
compact,p0000206,comparative,0,0.0,content,1,1001+,1001+,2,2,could,themselves,longer,longer,20.49999988079071,12.92187488079071,7.578125,-5.7275390625,2.984374523162842
compact,p0000207,temporal,0,5.03,capitalized,1,501-1000,1001+,2,5-8,social,university,while,while,33.85156239196658,16.335937909781933,17.51562448218465,-10.3828125,-4.722655296325684
compact,p0000208,temporal,0,1.01,content,1,1001+,1001+,3-4,2,became,went,when,when,17.718750350177288,11.593750350177288,6.125,-1.2236328125,-4.046875953674316
compact,p0000209,causal_connector,0,6.04,content,1,501-1000,1001+,5-8,9-16,bottom,small,if,if,7.2109375,5.6796875,1.53125,3.95703125,10.964843273162842
compact,p0000210,causal_connector,0,2.02,content,1,1001+,1001+,1,3-4,always,can,if,if,6.124999925494194,-2.21875,8.343749925494194,-0.5908203125,1.7890625
compact,p0000211,causal_connector,0,1.01,content,1,1001+,1001+,2,3-4,still,may,although,although,19.372069835662842,10.965819835662842,8.40625,2.0078125,3.4531240463256836
compact,p0000212,temporal,0,1.01,verbish,1,1001+,1001+,2,3-4,seen,even,before,before,17.96874964237213,8.84374988079071,9.124999761581421,-1.796875,5.812500476837158
compact,p0000213,temporal,0,1.01,content,2,251-500,251-500,2,3-4,dessert,sandwich,after,after,7.781250178813934,3.9687501192092896,3.8125000596046448,1.837890625,-1.203125
compact,p0000214,temporal,0,1.01,content,2,251-500,251-500,2,3-4,dessert,sandwich,after,after,7.812499940395355,3.9374999403953552,3.875,1.5419921875,-1.203125
compact,p0000215,temporal,0,4.0,content,2,251-500,1001+,1,1,gentleman,now,until,until,6.031250476837158,1.675781488418579,4.355468988418579,8.094726800918579,0.4541018009185791
compact,p0000216,spatial,0,5.05,content,1,1001+,1001+,1,5-8,magnet,black,toward,toward,18.718750186963007,11.968750410480425,6.749999776482582,1.07421875,2.5390625
compact,p0000217,spatial,0,1.01,content,1,1001+,1001+,1,2,gone,few,through,through,23.64453125,12.828125238418579,10.816406011581421,7.4788818359375,3.79150390625
compact,p0000218,temporal,0,2.0,content,1,101-250,251-500,2,2,suspicion,tests,while,while,16.476563004776835,-1.0,17.476563004776835,9.265625953674316,13.21875
compact,p0000219,spatial,0,0.0,content,1,1001+,1001+,2,2,far,sea,below,below,12.140625953674316,6.046875476837158,6.093750476837158,-0.2382817268371582,-0.6640625
compact,p0000220,spatial,0,3.01,content,1,1001+,501-1000,3-4,2,could,somewhere,into,into,14.61523425579071,10.41406238079071,4.201171875,1.298828125,-1.19403076171875
compact,p0000221,causal_connector,0,0.0,content,2,1001+,1001+,1,1,now,you're,if,if,20.257812678813934,10.492187201976776,9.765625476837158,9.929687976837158,13.2421875
compact,p0000222,causal_connector,0,3.03,content,1,1001+,1001+,9-16,5-8,eat,milk,because,because,16.703124053776264,6.218749523162842,10.484374530613422,0.806640625,5.82373046875
compact,p0000223,spatial,0,0.0,capitalized,1,1001+,1001+,2,2,october,white,against,against,27.859375421889126,12.828125461935997,15.03124995995313,-2.171874985098839,-0.6308599412441254
compact,p0000224,spatial,0,0.0,capitalized,1,1001+,1001+,2,2,october,white,against,against,26.941405604593456,11.468749716877937,15.472655887715518,13.395508527755737,20.07617175579071
compact,p0000225,causal_connector,0,1.01,content,1,1001+,1001+,2,3-4,son,could,if,if,30.81250035762787,12.250000238418579,18.56250011920929,3.03515625,0.4531259536743164
compact,p0000226,temporal,0,1.01,content,1,1001+,1001+,3-4,2,could,knew,while,while,14.906249821186066,9.531249821186066,5.375,-6.515625953674316,2.322265625
compact,p0000227,temporal,0,3.01,content,1,501-1000,1001+,3-4,5-8,double,pretty,after,after,5.132812023162842,-0.6171875,5.749999523162842,8.874999523162842,-2.09375
compact,p0000228,causal_connector,0,0.0,content,1,1001+,1001+,2,2,such,might,because,because,20.765624523162842,11.453124523162842,9.3125,-8.640625,-3.6562492847442627
compact,p0000229,temporal,0,0.0,content,1,1001+,1001+,2,2,other,now,after,after,24.671874945051968,15.046874945051968,9.625,-4.970703125,-2.484375
compact,p0000230,temporal,0,6.04,content,1,1001+,501-1000,5-8,3-4,out,sight,until,until,10.3125,7.65625,2.65625,-6.248046875,-2.72265625
compact,p0000231,spatial,0,2.0,capitalized,2,51-100,101-250,2,2,carson,territory,within,within,2.5830078125,4.1298828125,-1.546875,-2.32568359375,0.13134765625
compact,p0000232,causal_connector,0,0.0,content,2,1001+,1001+,1,1,that's,they're,because,because,2.1718748807907104,2.4843748807907104,-0.3125,6.445312023162842,3.355468511581421
compact,p0000233,causal_connector,0,1.01,verbish,1,501-1000,501-1000,1,2,tired,asking,because,because,15.812500476837158,6.59375,9.218750476837158,1.1025390625,-0.80322265625
compact,p0000234,spatial,0,5.01,content,1,251-500,1001+,5-8,3-4,artists,months,into,into,17.250000476837158,11.234375476837158,6.015625,11.808594703674316,12.390625
compact,p0000235,comparative,0,7.03,content,2,1001+,251-500,2,5-8,home,frank,better,better,10.851562261581421,4.6484375,6.203124761581421,0.60546875,2.400390625
compact,p0000236,causal_connector,0,2.02,content,2,1001+,1001+,5-8,5-8,he's,top,if,if,21.962403297424316,13.118652939796448,8.843750357627869,-5.546875953674316,-8.69140625
compact,p0000237,causal_connector,0,0.0,content,1,1001+,1001+,2,2,such,man,if,if,19.263672351837158,9.234375,10.029297351837158,4.363280296325684,-1.5546875
compact,p0000238,causal_connector,0,5.01,content,1,1001+,251-500,3-4,3-4,would,blame,if,if,24.64453199505806,17.7695315182209,6.875000476837158,11.609375238418579,9.332031488418579
compact,p0000239,comparative,0,2.02,content,1,1001+,1001+,3-4,5-8,play,about,longer,longer,27.96875043399632,17.12500031478703,10.84375011920929,1.578125,4.0
compact,p0000240,temporal,0,5.03,content,1,251-500,101-250,1,3-4,fought,worn,until,until,29.101561926305294,15.117187093943357,13.984374832361937,10.216797828674316,1.796875
compact,p0000241,temporal,0,5.03,content,1,251-500,101-250,1,3-4,fought,worn,until,until,29.050781002268195,15.066406100988388,13.984374901279807,-0.2890634536743164,5.37109375
compact,p0000242,spatial,0,2.02,verbish,1,101-250,101-250,1,3-4,traveled,performing,across,across,17.90639615058899,9.718750238418579,8.18764591217041,10.55078125,11.019531726837158
compact,p0000243,spatial,0,6.02,capitalized,1,501-1000,101-250,2,3-4,football,murray,within,within,24.734375432133675,15.484375432133675,9.25,8.173828125,3.4140625
compact,p0000244,spatial,0,0.0,content,1,1001+,1001+,2,2,made,man,into,into,10.9765625,3.546875,7.4296875,5.53125,-3.087890863418579
compact,p0000245,spatial,0,3.01,content,1,501-1000,1001+,3-4,3-4,flew,past,above,above,21.343749728053808,10.531249739229679,10.812499988824129,1.8515615463256836,8.828125
compact,p0000246,temporal,0,4.02,content,1,101-250,251-500,1,3-4,populations,conditions,during,during,14.062499977648258,7.187500163912773,6.874999813735485,0.421875,-2.953124523162842
compact,p0000247,spatial,0,1.01,content,1,101-250,101-250,3-4,2,users,kilometers,within,within,26.16406200826168,10.679687023162842,15.484374985098839,5.134765625,7.109375
compact,p0000248,spatial,0,2.02,content,2,1001+,1001+,3-4,2,mine,house,into,into,7.3554686307907104,2.531249761581421,4.8242188692092896,-0.7705078125,2.594970703125
compact,p0000249,temporal,0,2.0,content,1,1001+,501-1000,2,2,finish,afternoon,before,before,14.871094226837158,10.27734375,4.593750476837158,-0.23046875,4.369140625
compact,p0000250,comparative,0,6.02,verbish,1,251-500,1001+,5-8,3-4,ordered,bring,better,better,12.136719226837158,3.843750476837158,8.29296875,2.791015625,6.1318359375
compact,p0000251,spatial,0,1.01,content,1,1001+,1001+,2,1,everyone,such,into,into,14.906250029802322,1.28125,13.625000029802322,3.51171875,5.437499761581421
compact,p0000252,causal_connector,0,3.01,verbish,1,501-1000,1001+,2,3-4,believed,looked,if,if,7.625000476837158,5.281250476837158,2.34375,6.953125476837158,7.345703125
compact,p0000253,temporal,0,1.01,content,1,1001+,1001+,5-8,5-8,lot,understand,once,once,20.93945348262787,13.12304675579071,7.816406726837158,5.69921875,2.77734375
compact,p0000254,causal_connector,0,1.01,content,1,1001+,1001+,2,3-4,can,remember,if,if,16.250000596046448,9.468750357627869,6.781250238418579,2.6171875,-4.64453125
compact,p0000255,temporal,0,0.0,content,1,1001+,1001+,3-4,3-4,would,lay,once,once,25.375000599771738,14.937500182539225,10.437500417232513,1.84375,-2.296875
compact,p0000256,comparative,0,2.02,content,1,1001+,1001+,2,3-4,yet,mind,greater,greater,26.054687209427357,10.90624988079071,15.148437328636646,-3.462890625,0.734375
compact,p0000257,temporal,0,2.0,content,3,1-2,3-5,2,2,com-plex,ob-serve,when,when,0.10233545303344727,-0.0330810546875,0.13541650772094727,1.1569013595581055,0.77880859375
compact,p0000258,causal_connector,0,1.01,content,1,1001+,1001+,1,2,thought,can,if,if,7.656249523162842,1.3125,6.343749523162842,15.906249642372131,15.531249582767487
compact,p0000259,causal_connector,0,5.05,content,1,1001+,1001+,1,5-8,please,might,if,if,9.218749761581421,6.156249523162842,3.062500238418579,3.039062976837158,3.18408203125
compact,p0000260,causal_connector,0,0.0,content,1,1001+,1001+,2,2,today,knows,if,if,14.015625238418579,2.7265625,11.289062738418579,3.51953125,9.157226085662842
compact,p0000261,spatial,0,4.02,content,1,501-1000,1001+,3-4,1,problems,other,into,into,12.32421886920929,2.578125,9.74609386920929,2.703125,14.750000953674316
compact,p0000262,spatial,0,0.0,capitalized,1,1001+,1001+,2,2,music,summer,outside,outside,1.5781251788139343,5.156250178813934,-3.578125,-0.859375,1.140625
compact,p0000263,causal_connector,0,6.04,content,1,101-250,251-500,1,5-8,stronger,lies,if,if,4.3017578125,0.390625,3.9111328125,12.781250476837158,3.4257802963256836
compact,p0000264,causal_connector,0,4.02,content,1,101-250,251-500,3-4,2,stronger,lies,though,though,4.3017578125,0.390625,3.9111328125,3.7109384536743164,0.9921865463256836
compact,p0000265,temporal,0,0.0,content,1,501-1000,501-1000,2,2,telephone,aunt,after,after,26.218749813735485,15.031249977648258,11.187499836087227,7.744142532348633,3.755859375
compact,p0000266,comparative,0,2.02,content,1,1001+,1001+,2,3-4,now,down,than,than,7.625,3.40625,4.21875,-1.78125,1.0468745231628418
compact,p0000267,temporal,0,0.0,content,1,1001+,1001+,3-4,3-4,now,down,before,before,7.625,3.40625,4.21875,4.361328125,-1.140625
compact,p0000268,comparative,0,7.03,content,1,1001+,251-500,1,3-4,far,severe,more,more,8.039062976837158,5.6171875,2.421875476837158,1.73828125,4.83544921875
compact,p0000269,comparative,0,5.01,content,1,1001+,251-500,2,3-4,far,severe,than,than,8.039062976837158,5.6171875,2.421875476837158,-2.101043701171875,2.40625
compact,p0000270,temporal,0,2.02,content,1,1001+,1001+,1,3-4,face,read,before,before,9.406249523162842,7.59375,1.8124995231628418,-1.2041015625,-2.2265625
compact,p0000271,comparative,0,1.01,content,1,1001+,1001+,3-4,2,thank,somebody,better,better,21.57421851158142,13.972656011581421,7.6015625,-2.59375,6.6748046875
